,zip,city,num_establishments,elec_1kdollars,elec_mwh,gas_1kdollars,gas_mcf,state_id
21298,16117,New Beaver,28.0,189.0,2731.0,91.0,12299.0,PA
21299,16117,Koppel,3.0,31445.0,454297.0,15141.0,2046043.0,PA
21300,16117,North Sewickley,18.0,114.0,1644.0,55.0,7402.0,PA
21301,16117,Franklin,39.0,490.0,7075.0,236.0,31866.0,PA
21302,16117,Slippery Rock,28.0,139.0,2003.0,67.0,9023.0,PA
21303,16117,Marion,22.0,919.0,13278.0,443.0,59802.0,PA
21304,16120,Darlington,34.0,3902.0,56368.0,1879.0,253867.0,PA
21305,16120,North Beaver,51.0,755.0,10905.0,363.0,49114.0,PA
21306,16120,S.N.P.J.,90.25,1631.25,23566.25,785.5,106137.0,PA
21307,16120,Little Beaver,18.0,128.0,1853.0,62.0,8347.0,PA
21308,16120,Enon Valley,86.75,2930.0,42330.5,1410.75,190646.5,PA
21309,16121,Hermitage,258.0,1740.0,25139.0,838.0,113220.0,PA
21310,16121,Wheatland,20.0,9097.0,131425.0,4380.0,591905.0,PA
21311,16121,Farrell,31.0,24525.0,354321.0,11809.0,1595774.0,PA
21312,16121,Sharon,47.0,27544.0,397942.0,13263.0,1792235.0,PA
21313,16123,Perry,12.0,59.0,846.0,28.0,3812.0,PA
21314,16123,Zelienople,28.0,1256.0,18152.0,605.0,81751.0,PA
21315,16123,Franklin,39.0,490.0,7075.0,236.0,31866.0,PA
21316,16123,Marion,22.0,919.0,13278.0,443.0,59802.0,PA
21317,16123,New Sewickley,38.0,472.0,6822.0,227.0,30727.0,PA
21318,16124,Lake,107.0,154.0,2219.0,74.0,9993.0,PA
21319,16124,Otter Creek,88.0,61.0,885.0,29.0,3984.0,PA
21320,16124,Fairview,140.0,138.0,1999.0,67.0,9003.0,PA
21321,16124,Perry,163.0,167.0,2418.0,81.0,10888.0,PA
21322,16124,Delaware,224.0,259.0,3749.0,125.0,16882.0,PA
21323,16124,Fredonia,6.0,50.0,716.0,24.0,3223.0,PA
21324,16124,New Vernon,141.0,94.0,1355.0,45.0,6102.0,PA
21325,16124,Jefferson,220.0,174.0,2510.0,84.0,11303.0,PA
21326,16124,Coolspring,134.0,280.0,4039.0,135.0,18192.0,PA
21327,16125,Greenville,25.0,101.0,1454.0,48.0,6547.0,PA
21328,16125,West Salem,389.0,247.0,3567.0,119.0,16066.0,PA
21329,16125,West Fallowfield,48.0,45.0,643.0,21.0,2896.0,PA
21330,16125,Hempfield,119.0,1072.0,15495.0,516.0,69785.0,PA
21331,16125,East Fallowfield,195.0,219.0,3161.0,105.0,14237.0,PA
21332,16125,Sandy Creek,109.0,247.0,3569.0,119.0,16074.0,PA
21333,16125,Otter Creek,88.0,61.0,885.0,29.0,3984.0,PA
21334,16125,Fairview,140.0,138.0,1999.0,67.0,9003.0,PA
21335,16125,Perry,163.0,167.0,2418.0,81.0,10888.0,PA
21336,16125,Delaware,224.0,259.0,3749.0,125.0,16882.0,PA
21337,16125,Salem,89.0,42.0,614.0,20.0,2765.0,PA
21338,16125,South Pymatuning,130.0,824.0,11906.0,397.0,53622.0,PA
21339,16125,Sugar Grove,114.0,897.0,12963.0,432.0,58383.0,PA
21340,16125,Greenwood,246.0,606.0,8759.0,292.0,39449.0,PA
21341,16125,Pymatuning,63.0,6605.0,95427.0,3180.0,429778.0,PA
21342,16125,Greene,195.0,321.0,4640.0,155.0,20899.0,PA
21343,16127,Mercer,29.0,1507.0,21766.0,725.0,98031.0,PA
21344,16127,Pine,90.0,1266.0,18287.0,609.0,82361.0,PA
21345,16127,Wolf Creek,60.0,102.0,1481.0,49.0,6669.0,PA
21346,16127,Irwin,131.0,192.0,2767.0,92.0,12463.0,PA
21347,16127,Worth,42.0,162.0,2342.0,78.0,10547.0,PA
21348,16127,Findley,185.0,94.0,1362.0,45.0,6133.0,PA
21349,16127,Barkeyville,7.0,269.0,3886.0,130.0,17502.0,PA
21350,16127,Slippery Rock,65.0,573.0,8274.0,276.0,37264.0,PA
21351,16127,Springfield,280.0,268.0,3865.0,129.0,17409.0,PA
21352,16127,Liberty,33.0,75.0,1083.0,36.0,4878.0,PA
21353,16127,Plain Grove,57.0,212.0,3068.0,102.0,13819.0,PA
21354,16127,Grove City,21.0,74.0,1064.0,35.0,4790.0,PA
21355,16130,Fairfield,196.0,174.0,2510.0,84.0,11303.0,PA
21356,16130,Sandy Creek,109.0,247.0,3569.0,119.0,16074.0,PA
21357,16130,Otter Creek,88.0,61.0,885.0,29.0,3984.0,PA
21358,16130,Perry,163.0,167.0,2418.0,81.0,10888.0,PA
21359,16130,Sheakleyville,1.0,0.0,5.0,0.0,22.0,PA
21360,16130,New Vernon,141.0,94.0,1355.0,45.0,6102.0,PA
21361,16130,Salem,89.0,42.0,614.0,20.0,2765.0,PA
21362,16130,Greenwood,246.0,606.0,8759.0,292.0,39449.0,PA
21363,16130,Deer Creek,156.0,187.0,2695.0,90.0,12139.0,PA
21364,16131,West Fallowfield,48.0,45.0,643.0,21.0,2896.0,PA
21365,16131,East Fallowfield,195.0,219.0,3161.0,105.0,14237.0,PA
21366,16131,South Shenango,78.0,164.0,2368.0,79.0,10667.0,PA
21367,16131,Sadsbury,71.0,757.0,10930.0,364.0,49225.0,PA
21368,16131,North Shenango,10.0,104.0,1507.0,50.0,6786.0,PA
21369,16132,Mahoning,20.0,194.0,2803.0,93.0,12626.0,PA
21370,16133,Lake,107.0,154.0,2219.0,74.0,9993.0,PA
21371,16133,Jackson,137.0,173.0,2506.0,84.0,11285.0,PA
21372,16133,Wolf Creek,60.0,102.0,1481.0,49.0,6669.0,PA
21373,16133,Jackson Center,3.0,7.0,96.0,3.0,435.0,PA
21374,16133,Sandy Lake,49.0,50.0,727.0,24.0,3275.0,PA
21375,16133,Worth,42.0,162.0,2342.0,78.0,10547.0,PA
21376,16133,Findley,185.0,94.0,1362.0,45.0,6133.0,PA
21377,16133,Stoneboro,5.0,20.0,286.0,10.0,1290.0,PA
21378,16134,West Salem,389.0,247.0,3567.0,119.0,16066.0,PA
21379,16134,West Fallowfield,48.0,45.0,643.0,21.0,2896.0,PA
21380,16134,South Shenango,78.0,164.0,2368.0,79.0,10667.0,PA
21381,16134,West Shenango,16.0,14.0,201.0,7.0,904.0,PA
21382,16134,Jamestown,3.0,163.0,2358.0,79.0,10621.0,PA
21383,16134,Sugar Grove,114.0,897.0,12963.0,432.0,58383.0,PA
21384,16134,North Shenango,10.0,104.0,1507.0,50.0,6786.0,PA
21385,16134,Greene,195.0,321.0,4640.0,155.0,20899.0,PA
21386,16136,Big Beaver,7.0,12.0,174.0,6.0,784.0,PA
21387,16136,Koppel,3.0,31445.0,454297.0,15141.0,2046043.0,PA
21388,16137,East Lackawannock,183.0,128.0,1856.0,62.0,8360.0,PA
21389,16137,Lackawannock,156.0,127.0,1837.0,61.0,8274.0,PA
21390,16137,Mercer,12.0,371.0,5361.0,179.0,24145.0,PA
21391,16137,Lake,107.0,154.0,2219.0,74.0,9993.0,PA
21392,16137,Pine,90.0,1266.0,18287.0,609.0,82361.0,PA
21393,16137,Fairview,140.0,138.0,1999.0,67.0,9003.0,PA
21394,16137,Jackson,137.0,173.0,2506.0,84.0,11285.0,PA
21395,16137,Wolf Creek,60.0,102.0,1481.0,49.0,6669.0,PA
21396,16137,Delaware,224.0,259.0,3749.0,125.0,16882.0,PA
21397,16137,Findley,185.0,94.0,1362.0,45.0,6133.0,PA
21398,16137,Jefferson,220.0,174.0,2510.0,84.0,11303.0,PA
21399,16137,Washington,40.0,188.0,2720.0,91.0,12248.0,PA
21400,16137,Springfield,280.0,268.0,3865.0,129.0,17409.0,PA
21401,16137,Liberty,33.0,75.0,1083.0,36.0,4878.0,PA
21402,16137,Wilmington,104.0,154.0,2226.0,74.0,10027.0,PA
21403,16137,Plain Grove,57.0,212.0,3068.0,102.0,13819.0,PA
21404,16137,Coolspring,134.0,280.0,4039.0,135.0,18192.0,PA
21405,16141,Big Beaver,7.0,12.0,174.0,6.0,784.0,PA
21406,16141,Darlington,34.0,3902.0,56368.0,1879.0,253867.0,PA
21407,16141,North Beaver,51.0,755.0,10905.0,363.0,49114.0,PA
21408,16141,Little Beaver,18.0,128.0,1853.0,62.0,8347.0,PA
21409,16141,New Beaver,28.0,189.0,2731.0,91.0,12299.0,PA
21410,16141,Enon Valley,57.75,152.25,2202.25,73.5,9919.25,PA
21411,16141,New Galilee,2.0,164.0,2369.0,79.0,10671.0,PA
21412,16142,East Lackawannock,183.0,128.0,1856.0,62.0,8360.0,PA
21413,16142,Lackawannock,156.0,127.0,1837.0,61.0,8274.0,PA
21414,16142,Pulaski,59.0,410.0,5917.0,197.0,26647.0,PA
21415,16142,Wilmington,104.0,154.0,2226.0,74.0,10027.0,PA
21416,16142,New Wilmington,14.0,126.0,1824.0,61.0,8216.0,PA
21417,16142,Springfield,280.0,268.0,3865.0,129.0,17409.0,PA
21418,16142,Shenango,221.0,214.0,3088.0,103.0,13910.0,PA
21419,16143,Mahoning,20.0,194.0,2803.0,93.0,12626.0,PA
21420,16143,Pulaski,59.0,410.0,5917.0,197.0,26647.0,PA
21421,16143,Wilmington,104.0,154.0,2226.0,74.0,10027.0,PA
21422,16143,Shenango,221.0,214.0,3088.0,103.0,13910.0,PA
21423,16145,Frenchcreek,66.0,91.0,1309.0,44.0,5897.0,PA
21424,16145,Lake,107.0,154.0,2219.0,74.0,9993.0,PA
21425,16145,French Creek,247.0,101.0,1459.0,49.0,6570.0,PA
21426,16145,Sandy Lake,9.0,144.0,2079.0,69.0,9361.0,PA
21427,16145,New Vernon,141.0,94.0,1355.0,45.0,6102.0,PA
21428,16145,Worth,42.0,162.0,2342.0,78.0,10547.0,PA
21429,16145,Mineral,38.0,117.0,1688.0,56.0,7602.0,PA
21430,16145,New Lebanon,31.0,21.0,300.0,10.0,1352.0,PA
21431,16145,Deer Creek,156.0,187.0,2695.0,90.0,12139.0,PA
21432,16145,Mill Creek,161.0,110.0,1590.0,53.0,7159.0,PA
21433,16145,Stoneboro,5.0,20.0,286.0,10.0,1290.0,PA
21434,16146,Hermitage,258.0,1740.0,25139.0,838.0,113220.0,PA
21435,16146,Farrell,31.0,24525.0,354321.0,11809.0,1595774.0,PA
21436,16146,Sharon,47.0,27544.0,397942.0,13263.0,1792235.0,PA
21437,16148,Lackawannock,156.0,127.0,1837.0,61.0,8274.0,PA
21438,16148,Hermitage,258.0,1740.0,25139.0,838.0,113220.0,PA
21439,16148,Wheatland,20.0,9097.0,131425.0,4380.0,591905.0,PA
21440,16148,Sharpsville,13.0,88.0,1276.0,43.0,5745.0,PA
21441,16148,Delaware,224.0,259.0,3749.0,125.0,16882.0,PA
21442,16148,Farrell,31.0,24525.0,354321.0,11809.0,1595774.0,PA
21443,16148,Sharon,47.0,27544.0,397942.0,13263.0,1792235.0,PA
21444,16148,Jefferson,220.0,174.0,2510.0,84.0,11303.0,PA
21445,16148,South Pymatuning,130.0,824.0,11906.0,397.0,53622.0,PA
21446,16148,Shenango,221.0,214.0,3088.0,103.0,13910.0,PA
21447,16148,Pymatuning,63.0,6605.0,95427.0,3180.0,429778.0,PA
21448,16148,Clark,9.0,23.0,330.0,11.0,1487.0,PA
21449,16150,Orangeville,7.0,13.0,179.0,5.0,981.0,PA
21450,16150,Hermitage,258.0,1740.0,25139.0,838.0,113220.0,PA
21451,16150,Sharpsville,13.0,88.0,1276.0,43.0,5745.0,PA
21452,16150,Sharon,47.0,27544.0,397942.0,13263.0,1792235.0,PA
21453,16150,South Pymatuning,130.0,824.0,11906.0,397.0,53622.0,PA
21454,16150,Pymatuning,63.0,6605.0,95427.0,3180.0,429778.0,PA
21455,16151,Sheakleyville,1.0,0.0,5.0,0.0,22.0,PA
21456,16153,Lake,107.0,154.0,2219.0,74.0,9993.0,PA
21457,16153,Fairview,140.0,138.0,1999.0,67.0,9003.0,PA
21458,16153,Irwin,131.0,192.0,2767.0,92.0,12463.0,PA
21459,16153,Sandy Lake,9.0,144.0,2079.0,69.0,9361.0,PA
21460,16153,New Vernon,141.0,94.0,1355.0,45.0,6102.0,PA
21461,16153,Worth,42.0,162.0,2342.0,78.0,10547.0,PA
21462,16153,Mineral,38.0,117.0,1688.0,56.0,7602.0,PA
21463,16153,Stoneboro,5.0,20.0,286.0,10.0,1290.0,PA
21464,16154,Orangeville,7.0,13.0,179.0,5.0,981.0,PA
21465,16154,West Salem,389.0,247.0,3567.0,119.0,16066.0,PA
21466,16154,Delaware,224.0,259.0,3749.0,125.0,16882.0,PA
21467,16154,Jefferson,220.0,174.0,2510.0,84.0,11303.0,PA
21468,16154,South Pymatuning,130.0,824.0,11906.0,397.0,53622.0,PA
21469,16154,Pymatuning,63.0,6605.0,95427.0,3180.0,429778.0,PA
21470,16154,Clark,9.0,23.0,330.0,11.0,1487.0,PA
21471,16156,Worth,30.0,286.0,4128.0,138.0,18591.0,PA
21472,16156,Neshannock,42.0,860.0,12424.0,414.0,55953.0,PA
21473,16156,Scott,24.0,79.0,1149.0,38.0,5173.0,PA
21474,16156,Wilmington,104.0,154.0,2226.0,74.0,10027.0,PA
21475,16156,Hickory,47.0,982.0,14182.0,473.0,63871.0,PA
21476,16156,Slippery Rock,65.0,573.0,8274.0,276.0,37264.0,PA
21477,16156,Washington,40.0,188.0,2720.0,91.0,12248.0,PA
21478,16156,Springfield,280.0,268.0,3865.0,129.0,17409.0,PA
21479,16156,Liberty,33.0,75.0,1083.0,36.0,4878.0,PA
21480,16156,Volant,95.0,146.0,2108.25,70.25,9496.0,PA
21481,16156,Plain Grove,57.0,212.0,3068.0,102.0,13819.0,PA
21482,16157,Wayne,10.0,29.0,417.0,14.0,1878.0,PA
21483,16157,Big Beaver,7.0,12.0,174.0,6.0,784.0,PA
21484,16157,North Beaver,51.0,755.0,10905.0,363.0,49114.0,PA
21485,16157,Shenango,36.0,802.0,11585.0,386.0,52174.0,PA
21486,16157,New Beaver,28.0,189.0,2731.0,91.0,12299.0,PA
21487,16157,Wampum,9.0,1401.0,20239.0,675.0,91151.0,PA
21488,16157,Koppel,3.0,31445.0,454297.0,15141.0,2046043.0,PA
21489,16157,Taylor,5.0,233.0,3365.0,112.0,15153.0,PA
21490,16157,North Sewickley,18.0,114.0,1644.0,55.0,7402.0,PA
21491,16159,Lackawannock,156.0,127.0,1837.0,61.0,8274.0,PA
21492,16159,West Middlesex,19.0,537.0,7763.0,259.0,34964.0,PA
21493,16159,Pulaski,59.0,410.0,5917.0,197.0,26647.0,PA
21494,16159,Hermitage,258.0,1740.0,25139.0,838.0,113220.0,PA
21495,16159,Wheatland,20.0,9097.0,131425.0,4380.0,591905.0,PA
21496,16159,Farrell,31.0,24525.0,354321.0,11809.0,1595774.0,PA
21497,16159,Shenango,221.0,214.0,3088.0,103.0,13910.0,PA
21498,16160,Taylor,5.0,233.0,3365.0,112.0,15153.0,PA
21499,16161,Hermitage,258.0,1740.0,25139.0,838.0,113220.0,PA
21500,16161,Wheatland,20.0,9097.0,131425.0,4380.0,591905.0,PA
21501,16161,Farrell,31.0,24525.0,354321.0,11809.0,1595774.0,PA
21502,16201,South Buffalo,254.0,309.0,4464.0,149.0,20104.0,PA
21503,16201,Applewold,227.25,6294.75,90944.0,3031.0,409589.0,PA
21504,16201,Kittanning,623.0,344.0,4976.0,166.0,22411.0,PA
21505,16201,Manorville,1.0,1.0,15.0,0.0,67.0,PA
21506,16201,Manor,197.0,146.0,2106.0,70.0,9486.0,PA
21507,16201,Valley,319.0,175.0,2522.0,84.0,11357.0,PA
21508,16201,Ford City,24.0,240.0,3467.0,116.0,15613.0,PA
21509,16201,Rayburn,161.0,511.0,7386.0,246.0,33266.0,PA
21510,16201,Wayne,885.0,491.0,7099.0,237.0,31971.0,PA
21511,16201,East Franklin,364.0,18503.0,267321.0,8909.0,1203948.0,PA
21512,16201,Boggs,549.0,318.0,4595.0,153.0,20695.0,PA
21513,16201,Cowanshannock,971.0,1040.0,15022.0,501.0,67654.0,PA
21514,16201,West Kittanning,26.0,1076.0,15542.0,518.0,69999.0,PA
21515,16201,North Buffalo,348.0,192.0,2771.0,92.0,12482.0,PA
21516,16201,Cadogan,13.0,7.0,102.0,3.0,459.0,PA
21517,16201,West Franklin,165.0,1158.0,16729.0,558.0,75343.0,PA
21518,16201,Plumcreek,764.0,426.0,6148.0,205.0,27689.0,PA
21519,16210,Madison,434.0,258.0,3733.0,124.0,16812.0,PA
21520,16210,Kittanning,26.0,340.0,4916.0,164.0,22140.0,PA
21521,16210,Washington,122.0,896.0,12945.0,431.0,58299.0,PA
21522,16210,Rayburn,161.0,511.0,7386.0,246.0,33266.0,PA
21523,16210,East Franklin,364.0,18503.0,267321.0,8909.0,1203948.0,PA
21524,16210,Boggs,549.0,318.0,4595.0,153.0,20695.0,PA
21525,16212,Cadogan,13.0,7.0,102.0,3.0,459.0,PA
21526,16214,Paint,108.0,2206.0,31878.0,1062.0,143573.0,PA
21527,16214,Clarion,32.0,1280.0,18486.0,616.0,83255.0,PA
21528,16214,Piney,126.0,353.0,5104.0,170.0,22987.0,PA
21529,16214,Limestone,755.0,1276.0,18431.0,614.0,83010.0,PA
21530,16214,Monroe,399.0,707.0,10212.0,340.0,45992.0,PA
21531,16214,Highland,89.0,143.0,2060.0,69.0,9277.0,PA
21532,16214,Beaver,173.0,1025.0,14812.0,494.0,66711.0,PA
21533,16214,Knox,64.0,188.0,2721.0,91.0,12255.0,PA
21534,16214,Millcreek,74.0,118.0,1706.0,57.0,7683.0,PA
21535,16214,Strattanville,4.0,1242.0,17937.0,598.0,80785.0,PA
21536,16217,Barnett,42.0,19.0,281.0,9.0,1266.0,PA
21537,16217,Farmington,134.0,556.0,8038.0,268.0,36203.0,PA
21538,16218,Madison,147.0,379.0,5480.0,183.0,24679.0,PA
21539,16218,Washington,122.0,896.0,12945.0,431.0,58299.0,PA
21540,16218,Bradys Bend,86.0,436.0,6302.0,210.0,28381.0,PA
21541,16218,Brady,5.0,8.0,114.0,4.0,512.0,PA
21542,16218,East Franklin,364.0,18503.0,267321.0,8909.0,1203948.0,PA
21543,16218,Sugarcreek,213.0,132.0,1908.0,64.0,8591.0,PA
21544,16218,West Franklin,165.0,1158.0,16729.0,558.0,75343.0,PA
21545,16222,Rural Valley,45.0,41.0,596.0,20.0,2686.0,PA
21546,16222,Wayne,885.0,491.0,7099.0,237.0,31971.0,PA
21547,16222,Porter,345.0,267.0,3852.0,128.0,17346.0,PA
21548,16222,South Mahoning,665.0,696.0,10057.0,335.0,45296.0,PA
21549,16222,Cowanshannock,971.0,1040.0,15022.0,501.0,67654.0,PA
21550,16222,Dayton,16.0,18.0,258.0,9.0,1161.0,PA
21551,16222,Redbank,687.0,374.0,5403.0,180.0,24336.0,PA
21552,16222,Timblin,15.0,18.0,256.0,9.0,1154.0,PA
21553,16222,West Mahoning,624.0,697.0,10069.0,336.0,45347.0,PA
21554,16224,Redbank,687.0,374.0,5403.0,180.0,24336.0,PA
21555,16224,Mahoning,531.0,356.0,5147.0,172.0,23181.0,PA
21556,16224,Limestone,755.0,1276.0,18431.0,614.0,83010.0,PA
21557,16224,Porter,832.0,1446.0,20890.0,696.0,94085.0,PA
21558,16224,New Bethlehem,15.0,46.0,662.0,22.0,2983.0,PA
21559,16224,Hawthorn,22.0,46.0,662.0,22.0,2981.0,PA
21560,16226,South Bend,435.0,642.0,9280.0,309.0,41795.0,PA
21561,16226,South Buffalo,254.0,309.0,4464.0,149.0,20104.0,PA
21562,16226,Manorville,1.0,1.0,15.0,0.0,67.0,PA
21563,16226,Manor,197.0,146.0,2106.0,70.0,9486.0,PA
21564,16226,Burrell,445.0,748.0,10805.0,360.0,48662.0,PA
21565,16226,Gilpin,342.0,860.0,12422.0,414.0,55945.0,PA
21566,16226,Ford City,24.0,240.0,3467.0,116.0,15613.0,PA
21567,16226,Kittanning,623.0,344.0,4976.0,166.0,22411.0,PA
21568,16226,Parks,300.0,216.0,3122.0,104.0,14061.0,PA
21569,16226,Bethel,226.0,123.0,1776.0,59.0,8001.0,PA
21570,16226,Ford Cliff,1.0,3.0,37.0,1.0,167.0,PA
21571,16226,North Buffalo,348.0,192.0,2771.0,92.0,12482.0,PA
21572,16226,Cadogan,13.0,7.0,102.0,3.0,459.0,PA
21573,16226,Plumcreek,764.0,426.0,6148.0,205.0,27689.0,PA
21574,16228,Manor,197.0,146.0,2106.0,70.0,9486.0,PA
21575,16228,Ford City,24.0,240.0,3467.0,116.0,15613.0,PA
21576,16228,Ford Cliff,1.0,3.0,37.0,1.0,167.0,PA
21577,16229,South Buffalo,254.0,309.0,4464.0,149.0,20104.0,PA
21578,16229,Harrison,75.0,977.0,14114.0,470.0,63568.0,PA
21579,16229,Allegheny,220.0,9894.0,142943.0,4764.0,643780.0,PA
21580,16229,Buffalo,148.0,2083.0,30098.0,1003.0,135553.0,PA
21581,16229,Gilpin,342.0,860.0,12422.0,414.0,55945.0,PA
21582,16229,Bethel,226.0,123.0,1776.0,59.0,8001.0,PA
21583,16229,Freeport,15.0,67.0,968.0,32.0,4361.0,PA
21584,16229,North Buffalo,348.0,192.0,2771.0,92.0,12482.0,PA
21585,16229,Cadogan,13.0,7.0,102.0,3.0,459.0,PA
21586,16230,Redbank,687.0,374.0,5403.0,180.0,24336.0,PA
21587,16230,Hawthorn,22.0,46.0,662.0,22.0,2981.0,PA
21588,16232,Rockland,143.0,321.0,4641.0,155.0,20901.0,PA
21589,16232,Richland,75.0,147.0,2118.0,71.0,9538.0,PA
21590,16232,Piney,126.0,353.0,5104.0,170.0,22987.0,PA
21591,16232,Licking,94.0,159.0,2296.0,77.0,10340.0,PA
21592,16232,Elk,223.0,676.0,9766.0,325.0,43981.0,PA
21593,16232,Beaver,173.0,1025.0,14812.0,494.0,66711.0,PA
21594,16232,Ashland,94.0,167.0,2415.0,80.0,10876.0,PA
21595,16232,Knox,6.0,21.0,303.0,10.0,1365.0,PA
21596,16232,Salem,66.0,167.0,2416.0,81.0,10881.0,PA
21597,16233,Barnett,42.0,19.0,281.0,9.0,1266.0,PA
21598,16233,Farmington,134.0,556.0,8038.0,268.0,36203.0,PA
21599,16233,Millcreek,74.0,118.0,1706.0,57.0,7683.0,PA
21600,16233,Green,56.0,23.0,333.0,11.0,1501.0,PA
21601,16235,Paint,108.0,2206.0,31878.0,1062.0,143573.0,PA
21602,16235,Highland,89.0,143.0,2060.0,69.0,9277.0,PA
21603,16235,Farmington,134.0,556.0,8038.0,268.0,36203.0,PA
21604,16235,Knox,64.0,188.0,2721.0,91.0,12255.0,PA
21605,16235,Millcreek,74.0,118.0,1706.0,57.0,7683.0,PA
21606,16235,Washington,87.0,500.0,7217.0,241.0,32503.0,PA
21607,16238,Manorville,1.0,1.0,15.0,0.0,67.0,PA
21608,16238,Manor,197.0,146.0,2106.0,70.0,9486.0,PA
21609,16238,North Buffalo,348.0,192.0,2771.0,92.0,12482.0,PA
21610,16239,Barnett,42.0,19.0,281.0,9.0,1266.0,PA
21611,16239,Millstone,74.0,41.0,591.0,20.0,2660.0,PA
21612,16239,Jenks,592.0,546.0,7890.0,263.0,35536.0,PA
21613,16239,Farmington,134.0,556.0,8038.0,268.0,36203.0,PA
21614,16239,Highland,1785.0,855.0,12352.0,412.0,55628.0,PA
21615,16239,Spring Creek,124.0,59.0,856.0,29.0,3854.0,PA
21616,16239,Green,56.0,23.0,333.0,11.0,1501.0,PA
21617,16239,Howe,2234.0,796.0,11493.0,383.0,51763.0,PA
21618,16239,Kingsley,427.0,151.0,2174.0,72.0,9793.0,PA
21619,16239,Sheffield,1340.0,1639.0,23682.0,789.0,106657.0,PA
21620,16240,Ringgold,352.0,3307.0,47776.0,1592.0,215170.0,PA
21621,16240,Redbank,687.0,374.0,5403.0,180.0,24336.0,PA
21622,16240,Mahoning,531.0,356.0,5147.0,172.0,23181.0,PA
21623,16240,Limestone,755.0,1276.0,18431.0,614.0,83010.0,PA
21624,16240,Porter,345.0,267.0,3852.0,128.0,17346.0,PA
21625,16240,Worthville,8.0,7.0,97.0,3.0,438.0,PA
21626,16240,Clover,253.0,128.0,1843.0,61.0,8301.0,PA
21627,16240,Hawthorn,22.0,46.0,662.0,22.0,2981.0,PA
21628,16240,Timblin,15.0,18.0,256.0,9.0,1154.0,PA
21629,16240,Beaver,444.0,259.0,3739.0,125.0,16841.0,PA
21630,16242,Madison,147.0,379.0,5480.0,183.0,24679.0,PA
21631,16242,Redbank,687.0,374.0,5403.0,180.0,24336.0,PA
21632,16242,Mahoning,531.0,356.0,5147.0,172.0,23181.0,PA
21633,16242,Limestone,755.0,1276.0,18431.0,614.0,83010.0,PA
21634,16242,Monroe,399.0,707.0,10212.0,340.0,45992.0,PA
21635,16242,Porter,345.0,267.0,3852.0,128.0,17346.0,PA
21636,16242,Wayne,885.0,491.0,7099.0,237.0,31971.0,PA
21637,16242,South Bethlehem,2.0,82.0,1190.0,40.0,5362.0,PA
21638,16242,Boggs,549.0,318.0,4595.0,153.0,20695.0,PA
21639,16242,New Bethlehem,15.0,46.0,662.0,22.0,2983.0,PA
21640,16242,Toby,256.0,413.0,5966.0,199.0,26870.0,PA
21641,16242,Pine,37.0,28.0,405.0,14.0,1825.0,PA
21642,16242,Timblin,15.0,18.0,256.0,9.0,1154.0,PA
21643,16245,Redbank,687.0,374.0,5403.0,180.0,24336.0,PA
21644,16246,Plumville,11.0,13.0,184.0,6.0,829.0,PA
21645,16246,South Mahoning,665.0,696.0,10057.0,335.0,45296.0,PA
21646,16248,Madison,147.0,379.0,5480.0,183.0,24679.0,PA
21647,16248,Perry,35.0,28.0,405.0,13.0,1823.0,PA
21648,16248,Piney,126.0,353.0,5104.0,170.0,22987.0,PA
21649,16248,Licking,94.0,159.0,2296.0,77.0,10340.0,PA
21650,16248,Washington,122.0,896.0,12945.0,431.0,58299.0,PA
21651,16248,Monroe,399.0,707.0,10212.0,340.0,45992.0,PA
21652,16248,Bradys Bend,86.0,436.0,6302.0,210.0,28381.0,PA
21653,16248,Brady,5.0,8.0,114.0,4.0,512.0,PA
21654,16248,Porter,832.0,1446.0,20890.0,696.0,94085.0,PA
21655,16248,Toby,256.0,413.0,5966.0,199.0,26870.0,PA
21656,16248,Rimersburg,5.0,9.0,137.0,5.0,617.0,PA
21657,16249,Rural Valley,45.0,41.0,596.0,20.0,2686.0,PA
21658,16249,South Mahoning,665.0,696.0,10057.0,335.0,45296.0,PA
21659,16249,Cowanshannock,971.0,1040.0,15022.0,501.0,67654.0,PA
21660,16249,Washington,830.0,847.0,12235.0,408.0,55103.0,PA
21661,16249,Atwood,56.0,30.0,431.0,14.0,1943.0,PA
21662,16249,Elderton,5.0,30.0,437.0,15.0,1969.0,PA
21663,16249,Plumcreek,764.0,426.0,6148.0,205.0,27689.0,PA
21664,16253,Mahoning,531.0,356.0,5147.0,172.0,23181.0,PA
21665,16254,Paint,108.0,2206.0,31878.0,1062.0,143573.0,PA
21666,16254,Clarion,272.0,498.0,7202.0,240.0,32435.0,PA
21667,16254,Piney,126.0,353.0,5104.0,170.0,22987.0,PA
21668,16254,Monroe,399.0,707.0,10212.0,340.0,45992.0,PA
21669,16254,Highland,89.0,143.0,2060.0,69.0,9277.0,PA
21670,16254,Elk,223.0,676.0,9766.0,325.0,43981.0,PA
21671,16254,Beaver,173.0,1025.0,14812.0,494.0,66711.0,PA
21672,16254,Ashland,94.0,167.0,2415.0,80.0,10876.0,PA
21673,16254,Shippenville,5.0,12.0,178.0,6.0,803.0,PA
21674,16254,Knox,64.0,188.0,2721.0,91.0,12255.0,PA
21675,16254,Washington,87.0,500.0,7217.0,241.0,32503.0,PA
21676,16254,Pinegrove,278.0,336.0,4850.0,162.0,21845.0,PA
21677,16255,Piney,126.0,353.0,5104.0,170.0,22987.0,PA
