state_id,city,housing_units,total_pop,elec_1kdollars,elec_mwh,gas_1kdollars,gas_mcf,elec_lb_ghg,gas_lb_ghg,elec_degree,gas_degree
FL,Oak Hill,819.0,1866.0,1105.0,10865.0,11.0,548.0,15330446.0,65831.0,1,1
FL,Oakland,961.0,2773.0,1748.0,14775.0,12.0,579.0,20848067.0,69535.0,1,1
FL,Oakland Park,16651.0,43660.0,21163.0,148728.62,443.0,20969.0,222856152.36,2517191.0,3,1
FL,Ocala,21387.0,57873.0,35362.0,148728.62,2084.0,98680.0,222856152.36,11845769.0,3,1
FL,Ocean Breeze Park,320.0,214.0,369.0,3627.0,9.0,444.0,5117386.0,53301.0,1,1
FL,Ocean Ridge,890.0,1627.0,1097.0,10788.0,20.0,1017.0,15221829.0,122141.0,1,1
FL,Ocoee,12845.0,41393.0,24929.0,148728.62,130.0,6494.0,222856152.36,779511.0,3,1
FL,Okeechobee,1622.0,5582.0,2386.0,23469.0,16.0,794.0,33115494.0,95283.0,1,1
FL,Oldsmar,5041.0,14023.0,8208.0,70281.0,120.0,5688.0,99167744.0,682859.0,2,1
FL,Opa-locka,5206.0,16245.0,7111.0,69951.0,137.0,6564.0,98701072.0,787993.0,2,1
FL,Orange Beach,2807.0,5791.0,4355.0,37477.0,115.0,4467.0,59469109.0,536232.0,1,1
FL,Orange City,4946.0,11127.0,7142.0,67360.0,239.0,12353.0,95045562.0,1482933.0,2,1
FL,Orange Park,3448.0,8603.0,4744.0,42252.0,98.0,4639.0,59617618.0,556906.0,1,1
FL,Orchid,195.0,360.0,347.0,3416.0,10.0,459.0,4820381.0,55114.0,1,1
FL,Orlando,31282.47,84618.63,37072.95,148728.62,3287.0,156076.0,222856152.36,18735774.0,3,1
FL,Ormond Beach,15961.0,40686.0,21797.0,148728.62,505.0,23893.0,222856152.36,2868203.0,3,1
FL,Otter Creek,40.0,143.0,64.0,536.0,2.0,87.0,756441.0,10466.0,1,1
FL,Oviedo,10378.0,37545.0,19968.0,148728.62,148.0,7434.0,222856152.36,892359.0,3,1
FL,Pahokee,1704.0,6022.0,2427.0,23872.0,7.0,330.0,33683863.0,39560.0,1,1
FL,Palatka,3715.0,10407.0,4409.0,43259.0,548.0,27775.0,61039426.0,3334188.0,1,1
FL,Palm Bay,31282.47,84618.63,37072.95,148728.62,596.0,28599.0,222856152.36,3433153.0,3,1
FL,Palm Beach,4890.0,8501.0,6801.0,66900.0,460.0,23832.0,94396824.0,2860895.0,2,1
FL,Palm Beach Gardens,23227.0,51865.0,34595.0,148728.62,2597.0,126336.0,222856152.36,15165737.0,3,1
FL,Palm Beach Shores,632.0,1157.0,839.0,8254.0,39.0,2027.0,11646504.0,243355.0,1,1
FL,Palm Coast,28854.0,80948.0,37072.95,148728.62,330.0,16262.0,222856152.36,1952093.0,3,1
FL,Palm Shores,383.0,1242.0,560.0,5506.0,49.0,2358.0,7769043.0,283006.0,1,1
FL,Palm Springs,7567.0,23592.0,9739.0,95800.0,178.0,9230.0,135175495.0,1108014.0,2,1
FL,Palmetto,4667.0,13138.0,6054.0,59548.0,145.0,6888.0,84023333.0,826903.0,2,1
FL,Palmetto Bay,7323.0,24522.0,14553.0,143145.0,443.0,21231.0,201979597.0,2548609.0,3,1
FL,Panama City,14527.0,36654.0,24811.0,148728.62,1538.0,72802.0,222856152.36,8739335.0,3,1
FL,Panama City Beach,5775.0,12333.0,9370.0,70223.0,487.0,23109.0,111432655.0,2774087.0,2,1
FL,Parker,1852.0,4521.0,3314.0,24810.0,151.0,7160.0,39369527.0,859535.0,1,1
FL,Parkland,8591.0,28354.0,19443.0,148728.62,413.0,19552.0,222856152.36,2347097.0,3,1
FL,Paxton,262.0,638.0,495.0,3764.0,14.0,1003.0,5972184.0,120425.0,1,1
FL,Pembroke Park,2719.0,6259.0,3379.0,33240.0,47.0,2236.0,46901564.0,268382.0,1,1
FL,Pembroke Pines,31282.47,84618.63,37072.95,148728.62,884.0,43480.0,222856152.36,5219441.0,3,1
FL,Penney Farms,449.0,618.0,735.0,7144.0,15.0,688.0,10080404.0,82576.0,1,1
FL,Pensacola,21738.0,53250.0,37072.95,148728.62,5694.0,221255.0,222856152.36,26560021.0,3,1
FL,Perry,2479.0,7039.0,4315.0,36317.0,215.0,14497.0,51243273.0,1740286.0,1,1
FL,Pierson,371.0,1605.0,620.0,5484.0,22.0,1058.0,7737699.0,126949.0,1,1
FL,Pinecrest,6022.0,19272.0,13941.0,137127.0,387.0,18551.0,193487637.0,2226900.0,3,1
FL,Pinellas Park,21041.0,50946.0,30706.0,148728.62,771.0,36492.0,222856152.36,4380601.0,3,1
FL,Plant City,12798.0,36830.0,21648.0,148728.62,316.0,15005.0,222856152.36,1801289.0,3,1
FL,Plantation,31282.47,84618.63,37072.95,148728.62,1560.0,73775.0,222856152.36,8856091.0,3,1
FL,Polk City,533.0,2132.0,917.0,8214.0,4.0,224.0,11590267.0,26944.0,1,1
FL,Pomona Park,308.0,1077.0,409.0,3944.0,12.0,569.0,5564537.0,68345.0,1,1
FL,Pompano Beach,31282.47,84618.63,37072.95,148728.62,1366.0,64774.0,222856152.36,7775662.0,3,1
FL,Ponce Inlet,1388.0,3118.0,1721.0,16931.0,38.0,1951.0,23890410.0,234165.0,1,1
FL,Ponce de Leon,223.0,551.0,436.0,3264.0,0.0,0.0,5179908.0,0.0,1,1
FL,Port Orange,24390.0,58780.0,33978.0,148728.62,787.0,37616.0,222856152.36,4515586.0,3,1
FL,Port Richey,1260.0,2731.0,1759.0,14828.0,25.0,1167.0,20922042.0,140142.0,1,1
FL,Port St. Joe,955.0,3424.0,1645.0,13877.0,312.0,12600.0,19580110.0,1512525.0,1,1
FL,Port St. Lucie,31282.47,84618.63,37072.95,148728.62,1454.0,69898.0,222856152.36,8390795.0,3,1
FL,Punta Gorda,8851.0,17721.0,10817.0,106375.0,286.0,13535.0,150096200.0,1624721.0,3,1
FL,Quincy,2983.0,7743.0,4649.0,36530.0,232.0,22267.0,51543635.0,2673001.0,1,1
FL,Raiford,80.0,170.0,134.0,1312.0,0.0,0.0,1851660.0,0.0,1,1
FL,Reddick,205.0,733.0,310.0,2619.0,9.0,417.0,3695567.0,50009.0,1,1
FL,Redington Beach,623.0,1489.0,933.0,7864.0,26.0,1217.0,11096475.0,146044.0,1,1
FL,Redington Shores,1027.0,2136.0,1252.0,10552.0,22.0,1056.0,14889513.0,126794.0,1,1
FL,Riviera Beach,11571.0,33683.0,16971.0,148728.62,678.0,33939.0,222856152.36,4074185.0,3,1
FL,Rockledge,10416.0,26144.0,13924.0,136959.0,873.0,41849.0,193251002.0,5023632.0,3,1
FL,Royal Palm Beach,11206.0,36829.0,19113.0,148728.62,502.0,25972.0,222856152.36,3117794.0,3,1
FL,Safety Harbor,7018.0,17268.0,11562.0,97465.0,474.0,20865.0,137524448.0,2504730.0,2,1
FL,San Antonio,378.0,1129.0,709.0,6245.0,16.0,769.0,8811800.0,92363.0,1,1
FL,Sanford,19457.0,57039.0,28170.0,148728.62,591.0,30589.0,222856152.36,3671934.0,3,1
FL,Sanibel,3553.0,7044.0,5479.0,53896.0,109.0,5179.0,76048044.0,621656.0,2,1
FL,Sarasota,23323.0,54425.0,27491.0,148728.62,699.0,33114.0,222856152.36,3975114.0,3,1
FL,Satellite Beach,4116.0,10495.0,6087.0,59871.0,212.0,10185.0,84478743.0,1222626.0,2,1
FL,Sea Ranch Lakes,220.0,663.0,253.0,2488.0,4.0,204.0,3510734.0,24536.0,1,1
FL,Sebastian,8849.0,23432.0,13099.0,128847.0,186.0,8898.0,181804905.0,1068098.0,3,1
FL,Sebring,4122.0,10423.0,5424.0,45704.0,83.0,4033.0,64488912.0,484176.0,1,1
FL,Seminole,8251.0,17906.0,11754.0,99088.0,268.0,12697.0,139814028.0,1524206.0,2,1
FL,Sewall's Point,838.0,2146.0,1461.0,14368.0,44.0,2121.0,20272839.0,254580.0,1,1
FL,Shalimar,312.0,792.0,526.0,3937.0,49.0,3446.0,6246931.0,413698.0,1,1
FL,Sneads,716.0,1864.0,1388.0,10324.0,42.0,2699.0,16382706.0,324045.0,1,1
FL,Sopchoppy,176.0,422.0,326.0,2741.0,11.0,510.0,3868203.0,61212.0,1,1
FL,South Bay,675.0,5026.0,1044.0,10267.0,18.0,851.0,14486750.0,102175.0,1,1
FL,South Daytona,5169.0,12470.0,6711.0,66010.0,238.0,11281.0,93140337.0,1354169.0,2,1
FL,South Miami,4158.0,12207.0,6561.0,64533.0,106.0,5086.0,91056971.0,610572.0,2,1
FL,South Palm Beach,702.0,1309.0,600.0,5902.0,10.0,519.0,8327835.0,62317.0,1,1
FL,South Pasadena,3304.0,5040.0,3480.0,29340.0,62.0,2958.0,41398842.0,355105.0,1,1
FL,Southwest Ranches,2294.0,7745.0,4918.0,48377.0,96.0,4548.0,68260936.0,545988.0,1,1
FL,Springfield,3242.0,9318.0,5972.0,44843.0,275.0,13028.0,71158764.0,1563907.0,1,1
FL,St. Augustine,5564.0,13867.0,7318.0,71970.0,99.0,4942.0,101550521.0,593280.0,2,1
FL,St. Augustine Beach,2896.0,6710.0,4267.0,41967.0,61.0,3032.0,59215784.0,363981.0,1,1
FL,St. Cloud,13494.0,44198.0,23819.0,148728.62,173.0,8386.0,222856152.36,1006683.0,3,1
FL,St. Leo,111.0,1172.0,209.0,1837.0,5.0,226.0,2591706.0,27166.0,1,1
FL,St. Lucie Village,223.0,639.0,345.0,3396.0,1.0,28.0,4792049.0,3392.0,1,1
FL,St. Marks,157.0,237.0,282.0,2378.0,10.0,488.0,3355411.0,58550.0,1,1
FL,St. Pete Beach,4997.0,9528.0,7452.0,62820.0,153.0,7228.0,88639095.0,867716.0,2,1
FL,St. Petersburg,31282.47,84618.63,37072.95,148728.62,5194.0,245928.0,222856152.36,29521811.0,3,1
FL,Starke,2065.0,5398.0,3327.0,32624.0,105.0,5981.0,46033396.0,718005.0,1,1
FL,Stuart,7377.0,16204.0,7862.0,77333.0,165.0,8346.0,109117051.0,1001912.0,2,1
FL,Sunny Isles Beach,10445.0,21937.0,11674.0,114830.0,281.0,13293.0,162026208.0,1595756.0,3,1
FL,Sunrise,31282.47,84618.63,37072.95,148728.62,2481.0,116687.0,222856152.36,14007455.0,3,1
FL,Surfside,2275.0,5810.0,3659.0,35992.0,107.0,5072.0,50785526.0,608916.0,1,1
FL,Sweetwater,5839.0,20718.0,7838.0,77099.0,72.0,3456.0,108787273.0,414889.0,2,1
FL,Tallahassee,31282.47,84618.63,37072.95,148728.62,7897.0,444809.0,222856152.36,53396123.0,3,1
FL,Tamarac,27246.0,63747.0,33672.0,148728.62,371.0,17096.0,222856152.36,2052247.0,3,1
FL,Tampa,31282.47,84618.63,37072.95,148728.62,8591.0,406788.0,222856152.36,48831956.0,3,1
FL,Tarpon Springs,10047.0,24244.0,15860.0,133701.0,399.0,19243.0,188653306.0,2309973.0,3,1
FL,Tavares,6412.0,14965.0,9060.0,76466.0,384.0,18163.0,107894183.0,2180346.0,2,1
FL,Temple Terrace,10094.0,25654.0,15037.0,133413.0,297.0,14045.0,188246621.0,1686059.0,3,1
FL,Tequesta,2665.0,5873.0,4053.0,39870.0,44.0,2068.0,56256283.0,248267.0,1,1
FL,Titusville,19113.0,44746.0,24333.0,148728.62,1183.0,56722.0,222856152.36,6809110.0,3,1
FL,Treasure Island,3567.0,6827.0,4863.0,40993.0,78.0,3682.0,57842188.0,442033.0,1,1
FL,Trenton,729.0,2315.0,1190.0,10018.0,14.0,684.0,14135915.0,82158.0,1,1
FL,Umatilla,1472.0,3639.0,2372.0,20029.0,80.0,3773.0,28260719.0,452925.0,1,1
FL,Valparaiso,1625.0,5084.0,2800.0,20960.0,358.0,25233.0,33260640.0,3028990.0,1,1
FL,Venice,11876.0,21722.0,12982.0,127690.0,297.0,14080.0,180171327.0,1690198.0,3,1
FL,Vernon,267.0,760.0,502.0,3819.0,12.0,561.0,6060260.0,67374.0,1,1
FL,Vero Beach,7351.0,16070.0,10201.0,100243.0,84.0,4036.0,141444313.0,484511.0,3,1
FL,Virginia Gardens,873.0,2735.0,1286.0,12646.0,31.0,1509.0,17844114.0,181124.0,1,1
FL,Waldo,359.0,846.0,620.0,6069.0,4.0,187.0,8562969.0,22448.0,1,1
FL,Wauchula,1374.0,4883.0,2309.0,19963.0,24.0,1145.0,28168461.0,137410.0,1,1
FL,Wausau,157.0,515.0,296.0,2230.0,7.0,344.0,3539399.0,41273.0,1,1
FL,Webster,243.0,862.0,392.0,3313.0,4.0,191.0,4674914.0,22911.0,1,1
FL,Weeki Wachee,9.0,1.0,15.0,129.0,0.0,6.0,182617.0,718.0,1,1
FL,Welaka,311.0,614.0,407.0,3830.0,21.0,992.0,5403966.0,119107.0,1,1
FL,Wellington,20404.0,61371.0,37072.95,148728.62,643.0,33047.0,222856152.36,3967093.0,3,1
FL,West Melbourne,7288.0,20207.0,9963.0,97992.0,332.0,15941.0,138267519.0,1913617.0,2,1
FL,West Miami,2095.0,6652.0,3766.0,37044.0,61.0,2879.0,52270151.0,345643.0,1,1
FL,West Palm Beach,31282.47,84618.63,37072.95,148728.62,1782.0,91609.0,222856152.36,10996952.0,3,1
FL,West Park,3911.0,14884.0,6237.0,61346.0,131.0,6216.0,86559657.0,746170.0,2,1
FL,Weston,21171.0,68893.0,37072.95,148728.62,699.0,33068.0,222856152.36,3969612.0,3,1
FL,Westville,105.0,333.0,206.0,1542.0,0.0,0.0,2447060.0,0.0,1,1
FL,Wewahitchka,770.0,2463.0,1423.0,11717.0,80.0,3780.0,18593568.0,453734.0,1,1
FL,White Springs,317.0,871.0,519.0,4372.0,0.0,0.0,6168560.0,0.0,1,1
FL,Wildwood,7103.0,6776.0,8605.0,72654.0,183.0,9101.0,102516239.0,1092461.0,2,1
FL,Williston,919.0,2740.0,1420.0,11918.0,86.0,4053.0,16816011.0,486498.0,1,1
FL,Wilton Manors,6684.0,12270.0,7860.0,77312.0,120.0,5658.0,109088353.0,679211.0,2,1
FL,Windermere,1239.0,3175.0,2562.0,21613.0,48.0,2398.0,30495914.0,287905.0,1,1
FL,Winter Garden,12981.0,39219.0,24707.0,148728.62,227.0,11364.0,222856152.36,1364108.0,3,1
FL,Winter Haven,13867.0,36669.0,21807.0,148728.62,224.0,11229.0,222856152.36,1347900.0,3,1
FL,Winter Park,11839.0,29543.0,19439.0,148728.62,890.0,42157.0,222856152.36,5060588.0,3,1
FL,Winter Springs,12480.0,34439.0,22263.0,148728.62,615.0,30030.0,222856152.36,3604941.0,3,1
FL,Worthington Springs,148.0,550.0,253.0,2185.0,3.0,153.0,3083069.0,18421.0,1,1
FL,Yankeetown,301.0,569.0,442.0,3736.0,0.0,0.0,5271207.0,0.0,1,1
FL,Zephyrhills,5773.0,14454.0,7625.0,64529.0,132.0,6264.0,91050966.0,751943.0,2,1
FL,Zolfo Springs,435.0,2059.0,765.0,6278.0,10.0,488.0,8858330.0,58631.0,1,1
GA,Abbeville,352.0,2826.0,650.0,5374.0,18.0,1149.0,8528411.0,137918.0,1,1
GA,Acworth,8081.0,21824.0,12395.0,116499.0,7114.0,479382.0,184864706.0,57546294.0,3,1
GA,Adairsville,1810.0,4740.0,3451.0,28517.0,385.0,25952.0,45251636.0,3115335.0,1,1
GA,Adel,1944.0,5304.0,3803.0,31535.0,222.0,14906.0,50041512.0,1789343.0,1,1
GA,Adrian,209.0,676.0,413.0,3414.0,6.0,436.0,5416750.0,52351.0,1,1
GA,Ailey,147.0,610.0,282.0,2325.0,11.0,757.0,3688659.0,90902.0,1,1
GA,Alamo,292.0,3376.0,567.0,4687.0,25.0,1710.0,7437581.0,205244.0,1,1
GA,Alapaha,256.0,763.0,511.0,4235.0,18.0,1138.0,6719815.0,136605.0,1,1
GA,Albany,28615.0,75657.0,37072.95,148728.62,4315.0,285460.0,222856152.36,34267397.0,3,1
GA,Aldora,35.0,124.0,57.0,475.0,17.0,1129.0,753648.0,135586.0,1,1
GA,Allenhurst,244.0,635.0,455.0,3758.0,27.0,1806.0,5963054.0,216777.0,1,1
GA,Allentown,65.0,191.0,125.0,1030.0,16.0,1068.0,1634107.0,128161.0,1,1
GA,Alma,1203.0,3511.0,2238.0,18538.0,145.0,9790.0,29416992.0,1175210.0,1,1
GA,Alpharetta,22725.0,63013.0,33288.0,148728.62,19885.0,1339893.0,222856152.36,160844395.0,3,3
GA,Alston,54.0,154.0,107.0,883.0,7.0,501.0,1400685.0,60177.0,1,1
GA,Alto,351.0,1043.0,639.0,5275.0,52.0,3481.0,8371061.0,417823.0,1,1
GA,Ambrose,136.0,446.0,275.0,2276.0,7.0,436.0,3612087.0,52316.0,1,1
GA,Americus,6333.0,16185.0,11228.0,92763.0,420.0,31695.0,147199752.0,3804783.0,2,1
GA,Andersonville,89.0,250.0,178.0,1471.0,18.0,1244.0,2334791.0,149365.0,1,1
GA,Arabi,199.0,544.0,363.0,3302.0,6.0,350.0,5239815.0,42002.0,1,1
GA,Aragon,440.0,988.0,765.0,6323.0,151.0,10166.0,10033875.0,1220371.0,1,1
GA,Arcade,542.0,1442.0,1000.0,8390.0,98.0,6598.0,13314222.0,792040.0,1,1
GA,Argyle,110.0,173.0,208.0,1721.0,12.0,797.0,2730210.0,95731.0,1,1
GA,Arlington,482.0,1459.0,959.0,7919.0,24.0,1752.0,12565666.0,210369.0,1,1
GA,Arnoldsville,142.0,391.0,267.0,2240.0,32.0,2159.0,3554741.0,259139.0,1,1
GA,Ashburn,1576.0,3782.0,3015.0,24888.0,156.0,7193.0,39492981.0,863458.0,1,1
GA,Athens-Clarke County unified government (balance),31282.47,84618.63,37072.95,148728.62,13850.0,933237.0,222856152.36,112028229.0,3,2
GA,Atlanta,31282.47,84618.63,37072.95,148728.62,20893.07,1794249.7,222856152.36,215386679.56,3,3
GA,Attapulgus,195.0,642.0,417.0,3446.0,12.0,792.0,5468891.0,95120.0,1,1
GA,Auburn,2231.0,7291.0,3994.0,35465.0,246.0,16163.0,56276370.0,1940262.0,1,1
GA,Augusta-Richmond County consolidated government (balance),31282.47,84618.63,37072.95,148728.62,20893.07,1794249.7,222856152.36,215386679.56,3,3
GA,Austell,2447.0,7056.0,3690.0,30999.0,3793.0,364377.0,49190294.0,43740797.0,1,1
GA,Avalon,100.0,317.0,176.0,1452.0,20.0,1337.0,2303903.0,160467.0,1,1
GA,Avera,90.0,259.0,182.0,1502.0,20.0,1340.0,2383052.0,160903.0,1,1
GA,Avondale Estates,1343.0,3095.0,1658.0,13700.0,1103.0,74316.0,21739114.0,8921125.0,1,1
GA,Baconton,294.0,820.0,636.0,5248.0,9.0,587.0,8327314.0,70411.0,1,1
GA,Bainbridge,4664.0,12492.0,9136.0,75449.0,105.0,7089.0,119724666.0,850937.0,2,1
GA,Baldwin,1113.0,3523.0,2019.0,16659.0,180.0,12159.0,26435420.0,1459623.0,1,1
GA,Ball Ground,578.0,1831.0,900.0,7448.0,368.0,24776.0,11819352.0,2974171.0,1,1
GA,Barnesville,2070.0,6611.0,3424.0,28290.0,873.0,58857.0,44891927.0,7065344.0,1,1
GA,Bartow,108.0,372.0,208.0,1721.0,14.0,945.0,2730820.0,113459.0,1,1
GA,Barwick,162.0,376.0,325.0,2693.0,7.0,462.0,4273950.0,55478.0,1,1
GA,Baxley,1651.0,4737.0,3128.0,25916.0,221.0,14904.0,41124976.0,1789125.0,1,1
GA,Bellville,53.0,120.0,105.0,868.0,6.0,421.0,1377051.0,50565.0,1,1
GA,Berkeley Lake,724.0,1924.0,946.0,7815.0,636.0,42871.0,12401645.0,5146347.0,1,1
GA,Berlin,209.0,489.0,378.0,3531.0,11.0,674.0,5602946.0,80880.0,1,1
GA,Bethlehem,251.0,782.0,451.0,3807.0,42.0,2815.0,6041706.0,337938.0,1,1
GA,Between,107.0,275.0,200.0,1659.0,23.0,1450.0,2633044.0,174106.0,1,1
GA,Bishop,92.0,271.0,184.0,1526.0,22.0,1469.0,2422024.0,176374.0,1,1
GA,Blackshear,1359.0,3546.0,2645.0,21914.0,129.0,8675.0,34774008.0,1041365.0,1,1
GA,Blairsville,227.0,729.0,312.0,2454.0,12.0,751.0,4113315.0,90123.0,1,1
GA,Blakely,1630.0,4787.0,3427.0,28302.0,119.0,8695.0,44911156.0,1043731.0,1,1
GA,Bloomingdale,1155.0,2703.0,2159.0,17840.0,323.0,21762.0,28308349.0,2612375.0,1,1
GA,Blue Ridge,394.0,1485.0,589.0,4983.0,36.0,2441.0,8352622.0,292994.0,1,1
GA,Bluffton,30.0,90.0,54.0,448.0,1.0,46.0,710376.0,5526.0,1,1
GA,Blythe,254.0,719.0,482.0,3979.0,70.0,4707.0,6314444.0,565022.0,1,1
GA,Bogart,436.0,1127.0,851.0,7084.0,144.0,9677.0,11241600.0,1161695.0,1,1
GA,Boston,482.0,1359.0,1005.0,8329.0,17.0,1108.0,13216303.0,132972.0,1,1
GA,Bostwick,147.0,383.0,262.0,2173.0,0.0,0.0,3448145.0,0.0,1,1
GA,Bowdon,819.0,2261.0,1350.0,11194.0,262.0,17649.0,17763297.0,2118617.0,1,1
GA,Bowersville,144.0,416.0,265.0,2192.0,10.0,653.0,3477588.0,78416.0,1,1
GA,Bowman,376.0,920.0,672.0,5553.0,93.0,6291.0,8812480.0,755246.0,1,1
GA,Braselton,2684.0,8409.0,4734.0,42629.0,1454.0,97952.0,67644531.0,11758457.0,1,1
GA,Braswell,123.0,428.0,205.0,1702.0,46.0,3103.0,2701015.0,372460.0,1,1
GA,Bremen,2216.0,6257.0,3748.0,30983.0,917.0,61813.0,49164406.0,7420254.0,1,1
GA,Brinson,80.0,237.0,175.0,1442.0,3.0,218.0,2288105.0,26127.0,1,1
GA,Bronwood,92.0,179.0,189.0,1564.0,5.0,337.0,2481607.0,40400.0,1,1
GA,Brookhaven,21098.0,51567.0,26937.0,148728.62,13056.0,879751.0,222856152.36,105607733.0,3,2
GA,Brooklet,556.0,1726.0,1069.0,8850.0,27.0,1822.0,14043017.0,218754.0,1,1
GA,Brooks,203.0,518.0,339.0,3433.0,77.0,5204.0,5447954.0,624754.0,1,1
GA,Broxton,434.0,1098.0,820.0,6788.0,23.0,1478.0,10772081.0,177400.0,1,1
GA,Brunswick,5981.0,15997.0,9779.0,80815.0,1464.0,98623.0,128239979.0,11839010.0,2,1
GA,Buchanan,357.0,1367.0,617.0,5098.0,109.0,7363.0,8090048.0,883824.0,1,1
GA,Buckhead,71.0,200.0,128.0,1061.0,3.0,213.0,1684372.0,25624.0,1,1
GA,Buena Vista,775.0,2226.0,1343.0,11105.0,53.0,3386.0,17621993.0,406520.0,1,1
GA,Buford,4609.0,13927.0,7065.0,59735.0,3118.0,217165.0,94789722.0,26069047.0,2,1
GA,Butler,647.0,1644.0,1199.0,9919.0,116.0,7828.0,15740525.0,939680.0,1,1
GA,Byromville,182.0,449.0,354.0,2933.0,24.0,1629.0,4654319.0,195563.0,1,1
GA,Byron,1964.0,4956.0,3723.0,30809.0,157.0,12919.0,48889471.0,1550826.0,1,1
GA,Cadwell,134.0,575.0,266.0,2194.0,14.0,939.0,3480768.0,112773.0,1,1
GA,Cairo,3516.0,9708.0,6309.0,46497.0,238.0,15057.0,73783577.0,1807508.0,1,1
GA,Calhoun,5685.0,16139.0,9049.0,80904.0,2057.0,138596.0,135619864.0,16637387.0,2,1
GA,Camak,58.0,137.0,108.0,895.0,8.0,548.0,1420194.0,65767.0,1,1
GA,Camilla,1849.0,5075.0,3833.0,31647.0,195.0,12917.0,50218134.0,1550565.0,1,1
GA,Canon,316.0,852.0,514.0,4249.0,79.0,5296.0,6742568.0,635715.0,1,1
GA,Canton,8783.0,25022.0,12745.0,105740.0,5466.0,368295.0,167791173.0,44211114.0,3,1
GA,Carl,93.0,245.0,167.0,1401.0,7.0,477.0,2223254.0,57289.0,1,1
GA,Carlton,147.0,370.0,256.0,2149.0,34.0,2280.0,3410847.0,273718.0,1,1
GA,Carnesville,209.0,791.0,375.0,3147.0,37.0,2494.0,4993609.0,299424.0,1,1
GA,Carrollton,8770.0,25960.0,13507.0,111644.0,3624.0,244197.0,177160820.0,29314101.0,3,1
GA,Cartersville,7485.0,20169.0,12545.0,103752.0,3477.0,237673.0,164636449.0,28530941.0,3,1
GA,Cave Spring,444.0,1319.0,754.0,6234.0,125.0,8442.0,9892446.0,1013431.0,1,1
GA,Cecil,123.0,351.0,241.0,1995.0,11.0,738.0,3165700.0,88641.0,1,1
GA,Cedartown,3421.0,9752.0,5474.0,45243.0,1630.0,109840.0,71792863.0,13185533.0,1,1
GA,Centerville,2750.0,7576.0,5127.0,42443.0,119.0,9392.0,67350691.0,1127427.0,1,1
GA,Centralhatchee,152.0,468.0,309.0,2558.0,17.0,1168.0,4059155.0,140243.0,1,1
GA,Chamblee,6130.0,27862.0,7608.0,62873.0,3235.0,218005.0,99769790.0,26169951.0,2,1
GA,Chatsworth,1778.0,4298.0,2801.0,23309.0,434.0,29231.0,39072766.0,3508967.0,1,1
GA,Chattahoochee Hills,862.0,2655.0,1576.0,13166.0,470.0,31637.0,20892040.0,3797788.0,1,1
GA,Chattanooga,31282.47,84618.63,37072.95,148728.62,7920.0,849471.0,222856152.36,101972781.0,3,2
GA,Chauncey,133.0,336.0,271.0,2237.0,11.0,754.0,3550231.0,90510.0,1,1
GA,Chester,156.0,1878.0,309.0,2556.0,19.0,1249.0,4055731.0,149938.0,1,1
GA,Chickamauga,1165.0,3122.0,2017.0,16793.0,417.0,28097.0,28150367.0,3372864.0,1,1
GA,Clarkesville,678.0,1796.0,1087.0,8970.0,194.0,13042.0,14233523.0,1565555.0,1,1
GA,Clarkston,2274.0,12594.0,2754.0,22758.0,853.0,57468.0,36113531.0,6898661.0,1,1
GA,Claxton,969.0,2289.0,1882.0,15567.0,108.0,7248.0,24702687.0,870095.0,1,1
GA,Clayton,750.0,1872.0,1123.0,9271.0,54.0,3621.0,15540457.0,434683.0,1,1
GA,Clermont,324.0,1030.0,568.0,4758.0,75.0,5068.0,7550461.0,608342.0,1,1
GA,Cleveland,1248.0,3750.0,2158.0,17812.0,186.0,12562.0,28264637.0,1507976.0,1,1
GA,Climax,116.0,181.0,255.0,2104.0,2.0,103.0,3339331.0,12370.0,1,1
GA,Cobbtown,139.0,360.0,265.0,2193.0,12.0,806.0,3479301.0,96745.0,1,1
GA,Cochran,1472.0,4901.0,2832.0,23411.0,355.0,29159.0,37149081.0,3500306.0,1,1
GA,Cohutta,263.0,690.0,492.0,4694.0,25.0,1708.0,7868985.0,205078.0,1,1
GA,Colbert,233.0,633.0,443.0,3717.0,38.0,2585.0,5898152.0,310349.0,1,1
GA,College Park,5755.0,14434.0,7709.0,61999.0,3377.0,227549.0,98382875.0,27315647.0,2,1
GA,Collins,212.0,464.0,404.0,3344.0,18.0,1229.0,5305934.0,147537.0,1,1
GA,Colquitt,733.0,2336.0,1523.0,12575.0,57.0,3655.0,19954827.0,438754.0,1,1
GA,Columbia,298.0,528.0,583.0,4603.0,6.0,324.0,7304410.0,38910.0,1,1
GA,Columbus,31282.47,84618.63,37072.95,148728.62,19897.0,1276580.0,222856152.36,153244052.0,3,3
GA,Comer,497.0,1284.0,866.0,7264.0,114.0,7705.0,11526312.0,924978.0,1,1
GA,Commerce,2244.0,6601.0,3709.0,31132.0,863.0,58183.0,49401572.0,6984452.0,1,1
GA,Concord,136.0,313.0,256.0,2113.0,25.0,1660.0,3353326.0,199269.0,1,1
GA,Conyers,5594.0,15682.0,8016.0,67092.0,2612.0,176024.0,106463135.0,21130344.0,2,1
GA,Coolidge,217.0,592.0,444.0,3668.0,10.0,671.0,5820356.0,80531.0,1,1
GA,Copperhill,213.0,389.0,343.0,3190.0,9.0,1023.0,5347634.0,122822.0,1,1
