state_abbr,type,series_id,name,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
NY,transportation,EMISS.CO2-TOTV-TC-TO-NY.A,"Transportation carbon dioxide emissions, all fuels, New York",71.74215799999999,67.159033,60.086222,54.152364,49.260387,58.032322,59.188989,62.531179,59.733891,59.945014,63.840506999999995,62.295487,60.828212,61.82773100000001,60.781529000000006,62.531985,65.721099,65.647676,66.142617,66.600453,67.018198,66.836916,68.47564399999999,73.221102,74.921623,73.255587,74.269894,73.67886700000001,73.220038,71.116517,70.912481,65.745648,68.081469,68.548873,72.939741,71.26415,75.380608
NY,total,EMISS.CO2-TOTV-TT-TO-NY.A,"Total carbon dioxide emissions from all sectors, all fuels, New York",224.06034300000002,206.777604,196.74721499999998,179.098044,183.809396,188.40372,191.60128600000002,201.939973,209.450558,214.468901,207.938867,200.146089,198.625529,194.126653,192.14488300000002,197.676741,200.288172,204.83320700000002,203.247468,205.105155,211.58761099999998,205.80264499999998,200.181074,210.817138,213.09906800000002,209.393654,190.906883,197.59579,187.76996,172.039523,173.83878,164.04753200000002,160.369528,162.090432,169.776429,167.715643,163.655447
NJ,commercial,EMISS.CO2-TOTV-CC-TO-NJ.A,"Commercial carbon dioxide emissions, all fuels, New Jersey",12.824278,10.790824,9.875323,9.135817999999999,10.246819,9.119641,10.539919,10.36215,11.004947999999999,11.411679,10.805845,10.855807,11.289991,10.670532000000001,10.998672000000001,10.016817,11.195725,11.469742,10.108994000000001,11.683647,10.911847999999999,9.399035000000001,9.503841,10.639153,10.891063,11.265131,9.542061,10.975017,10.647753999999999,11.112114,10.902444000000001,11.669976,10.448847,10.536571,12.272136999999999,10.72823,10.037874
NJ,electric,EMISS.CO2-TOTV-EC-TO-NJ.A,"Electric power carbon dioxide emissions, all fuels, New Jersey",18.081767000000003,16.529483,14.604129,17.17117,16.762137,14.698622,13.015652000000001,14.401966,14.096938,16.728657000000002,12.175583999999999,11.933664,12.617275999999999,13.268189999999999,15.40194,16.942277999999998,15.750743,17.107808,15.996955999999999,16.698864999999998,18.958015,18.646913,19.147126,18.138366,19.069620999999998,19.292365,18.27692,19.39434,18.657411,14.640894,17.738966,15.602160999999999,14.828934,14.412492000000002,16.740323999999998,17.866084,19.660066
NJ,residential,EMISS.CO2-TOTV-RC-TO-NJ.A,"Residential carbon dioxide emissions, all fuels, New Jersey",17.782575,17.955789000000003,16.508682999999998,15.020168,16.900414,17.111347,17.036105,17.816717999999998,18.537952,18.368761,15.260191,15.154110000000001,16.4992,16.165979999999998,18.104107,16.112517,17.791235,17.060458999999998,15.064184,16.131523,16.818647,16.210001000000002,15.749393,18.434645,17.432458,16.867669,14.139526000000002,16.084120000000002,15.845067000000002,15.520484,14.591939000000002,13.926307000000001,12.461708,14.706976000000001,16.147148,15.518464000000002,13.555648999999999
NJ,industrial,EMISS.CO2-TOTV-IC-TO-NJ.A,"Industrial carbon dioxide emissions, all fuels, New Jersey",23.492261,19.042823000000002,17.469737,13.801363,15.705025,13.061287,13.063747,14.817923,14.441541,14.414535999999998,12.994261999999999,13.255182000000001,17.043519,16.879602,17.658095,17.531662,17.334220000000002,17.305208,16.476024,17.341814000000003,10.452808000000001,11.907206,11.409322,11.555583,11.715389,11.697484,10.838395,10.434206,8.556338,7.191244,8.298122,8.637528999999999,9.149832,9.396208999999999,9.243027,9.146678999999999,9.551738
NJ,transportation,EMISS.CO2-TOTV-TC-TO-NJ.A,"Transportation carbon dioxide emissions, all fuels, New Jersey",40.824205,44.286428,51.396128000000004,54.99856,57.210043999999996,57.103549,59.360053,60.232156999999994,57.45266899999999,59.150139,57.035361,57.888317,58.164083999999995,55.06499,60.188087,61.160222,58.88013,59.61885699999999,60.589567,60.413371999999995,64.786384,62.909130000000005,63.796324,62.295568,64.497344,69.267076,68.487689,72.00380600000001,72.947349,61.13640899999999,62.334568000000004,64.339844,56.704227,58.28686999999999,58.863065,58.323071999999996,58.028971999999996
NJ,total,EMISS.CO2-TOTV-TT-TO-NJ.A,"Total carbon dioxide emissions from all sectors, all fuels, New Jersey",113.00508700000002,108.605347,109.854,110.12707900000001,116.82443799999999,111.09444599999999,113.015476,117.63091299999999,115.534048,120.073771,108.271243,109.08708100000001,115.61407,112.04929399999999,122.350902,121.763497,120.952053,122.562075,118.235726,122.269221,121.927702,119.07228500000001,119.60600600000001,121.06331499999999,123.605876,128.389725,121.28459099999999,128.89148799999998,126.65391899999999,109.60114399999999,113.86603899999999,114.175817,103.593549,107.33911699999999,113.2657,111.58252900000001,110.834299
PA,commercial,EMISS.CO2-TOTV-CC-TO-PA.A,"Commercial carbon dioxide emissions, all fuels, Pennsylvania",12.641981,13.619003,13.016237,12.852659,14.224663,12.062317,12.627553,13.00872,13.437313,14.460294000000001,13.130003,13.102395,14.004948,13.208335,14.261625,14.089560999999998,14.292710000000001,13.523330999999999,11.960392,12.111079,12.835576,12.606238000000001,12.603555,13.317914000000002,12.878678,12.833306,11.666616000000001,12.356158,11.639105,10.792850999999999,10.520432000000001,10.291979,9.035060000000001,10.463219,11.201999,11.513699,10.645767999999999
PA,electric,EMISS.CO2-TOTV-EC-TO-PA.A,"Electric power carbon dioxide emissions, all fuels, Pennsylvania",106.094458,98.201243,96.939109,102.078464,102.266109,102.808133,101.042238,102.069731,106.47243600000002,110.536382,104.88271,103.49905600000001,103.702477,106.98728600000001,103.211382,106.231798,111.17161499999999,112.695394,115.52776200000001,111.427097,118.92941,108.810034,116.219176,116.78143100000001,119.70465300000001,124.459497,123.782601,126.227902,120.741851,113.356378,119.640431,114.226693,107.25166599999999,105.895744,98.885396,87.846788,82.057473
PA,residential,EMISS.CO2-TOTV-RC-TO-PA.A,"Residential carbon dioxide emissions, all fuels, Pennsylvania",29.451596000000002,27.526396000000002,25.496867,24.008942,27.522134,26.00487,25.359924,25.294923,26.806023,27.690215000000002,23.553155,23.779465,25.376220999999997,26.090549,25.740648,24.885857,26.049405,24.613142,21.01591,23.425831,25.590213000000002,24.343016,23.691111,26.277152,25.148523,23.803425,20.163808,21.630684,25.292879,19.808864,20.146134,19.389195,17.215748,19.964261999999998,22.249831,20.689235,18.431053
PA,industrial,EMISS.CO2-TOTV-IC-TO-PA.A,"Industrial carbon dioxide emissions, all fuels, Pennsylvania",88.301745,77.300379,53.437104000000005,53.420186,64.93002299999999,55.676079,49.912145,56.522039,59.949736,60.701666,62.040339,55.686963,60.0663,59.947042,60.15235,59.789984999999994,59.861458,59.121308,48.160585,47.419469,47.823975,46.610956,46.205744,47.141088,46.80555,45.338744,45.546603999999995,44.384017,43.734028,33.600289000000004,39.738944000000004,40.84482,41.342925,48.939386,52.800652,50.168037,45.617323
PA,transportation,EMISS.CO2-TOTV-TC-TO-PA.A,"Transportation carbon dioxide emissions, all fuels, Pennsylvania",57.707723,54.672245999999994,51.253813,52.053581,52.981814,53.420717,55.680709,58.958847999999996,61.183563,57.692638,59.28204399999999,59.180533,60.49593,61.964693999999994,62.28679,63.001052,62.531245,65.303389,67.419209,67.998262,70.173239,69.98402800000001,70.364879,69.235886,70.922597,72.254597,71.75487,71.12455600000001,66.137812,64.92979,64.33877199999999,62.448166,61.577652,61.002515,60.79959100000001,59.550693,60.657093999999994
PA,total,EMISS.CO2-TOTV-TT-TO-PA.A,"Total carbon dioxide emissions from all sectors, all fuels, Pennsylvania",294.197503,271.31926699999997,240.14312999999999,244.41383100000002,261.92474300000003,249.97211600000003,244.622569,255.854262,267.84907000000004,271.08119500000004,262.88825,255.248412,263.645875,268.197906,265.652794,267.99825400000003,273.906432,275.256564,264.08385899999996,262.381738,275.352414,262.35427200000004,269.084464,272.753471,275.46,278.689569,272.91449900000003,275.723317,267.54567599999996,242.488171,254.384712,247.20085299999997,236.423051,246.26512799999998,245.937469,229.768452,217.40871099999998
DE,commercial,EMISS.CO2-TOTV-CC-TO-DE.A,"Commercial carbon dioxide emissions, all fuels, Delaware",2.617461,1.5111649999999999,1.053483,0.468095,0.549028,0.47089,0.45287299999999997,0.5903430000000001,0.59806,0.578589,0.554131,0.551918,0.527091,0.668183,0.600337,0.573435,0.727577,0.701812,0.605719,0.6370979999999999,0.631336,0.685412,0.745216,0.799359,0.790081,0.731597,0.728082,0.685339,0.6415930000000001,0.8364299999999999,0.827874,0.716237,0.693828,0.764092,0.841465,0.9441370000000001,0.926894
DE,electric,EMISS.CO2-TOTV-EC-TO-DE.A,"Electric power carbon dioxide emissions, all fuels, Delaware",5.844243,7.407706,6.329579,8.779196,8.601785000000001,8.170688,7.968521000000001,7.956463,8.388568,7.8122679999999995,7.489549,7.752350999999999,6.794258,7.568463,7.133408,6.695428,6.634428999999999,5.745194000000001,5.506516,5.078227,5.286845,5.191336,5.129594,5.890679,5.989347,6.404954,5.707955999999999,6.667611,6.23886,3.833097,4.22193,3.8276519999999996,4.562124,4.054796,3.6173089999999997,3.2538810000000002,3.5845550000000004
DE,residential,EMISS.CO2-TOTV-RC-TO-DE.A,"Residential carbon dioxide emissions, all fuels, Delaware",1.129483,1.008745,0.9604809999999999,1.107033,1.397063,1.358953,1.091401,1.29136,1.333816,1.268337,1.020977,1.050881,1.109465,1.13206,1.191408,1.165029,1.2632729999999999,1.128887,1.059991,1.130539,1.210652,1.1666299999999998,1.175481,1.301234,1.2152290000000001,1.191174,0.988926,1.007986,0.972817,1.030939,1.047834,0.949089,0.784883,0.932147,1.0420479999999999,1.040152,0.837325
DE,industrial,EMISS.CO2-TOTV-IC-TO-DE.A,"Industrial carbon dioxide emissions, all fuels, Delaware",3.8667830000000003,2.701374,2.600927,2.811868,3.4397480000000002,2.873416,2.8346310000000003,2.959374,3.104129,2.953585,2.861992,2.821716,2.9992259999999997,3.3235300000000003,3.460225,3.3953510000000002,3.324922,3.0925540000000002,3.0547299999999997,3.37514,3.738972,3.7290300000000003,3.2430849999999998,2.9484,3.0519990000000004,3.292121,3.125707,2.991276,2.814013,1.526368,0.842175,2.689556,3.133102,3.227236,3.0680669999999997,3.213507,3.352864
DE,transportation,EMISS.CO2-TOTV-TC-TO-DE.A,"Transportation carbon dioxide emissions, all fuels, Delaware",3.8792980000000004,3.670096,3.5367,3.975086,4.1120339999999995,4.060045,4.314822,4.704033,4.624151,4.72457,4.52635,5.076239,4.694458999999999,4.896008999999999,4.55944,4.321289,4.811513,4.692658,4.7249550000000005,4.910382,5.095075,4.7166809999999995,4.946845,4.846096,4.949609,5.1579489999999995,5.176876,5.190348,4.9515139999999995,4.754697,4.332596,4.0672440000000005,4.203954,4.131786,4.176793,4.395812,4.607906
DE,total,EMISS.CO2-TOTV-TT-TO-DE.A,"Total carbon dioxide emissions from all sectors, all fuels, Delaware",17.337267999999998,16.299087,14.481171,17.141278,18.099659,16.933991,16.662247,17.501572,18.048724,17.337349,16.453,17.253104999999998,16.124499,17.588245,16.944817999999998,16.150532000000002,16.761714,15.361104000000001,14.95191,15.131386,15.962881,15.489089000000002,15.24022,15.785768,15.996264000000002,16.777795,15.727547,16.542561,15.618797,11.981532000000001,11.272409,12.249778,13.377891,13.110057000000001,12.745682,12.847488,13.309544
DC,commercial,EMISS.CO2-TOTV-CC-TO-DC.A,"Commercial carbon dioxide emissions, all fuels, District of Columbia",1.238409,1.1587020000000001,1.360117,1.777379,1.70605,1.426588,1.721784,1.609802,1.24878,1.299927,1.242218,1.3708850000000001,1.374247,1.444377,1.424091,1.428865,1.428102,1.391421,1.252684,1.223802,1.339816,1.37245,1.319469,1.198944,1.271051,1.3309819999999999,1.102998,1.23169,1.147557,1.195546,1.156794,1.055476,0.9029299999999999,0.9921709999999999,1.017461,1.027568,0.9442940000000001
DC,electric,EMISS.CO2-TOTV-EC-TO-DC.A,"Electric power carbon dioxide emissions, all fuels, District of Columbia",0.7709739999999999,0.423097,0.12235,0.27666599999999997,0.356209,0.15211,0.22995500000000002,0.299593,0.533695,0.7232350000000001,0.42635,0.24224899999999996,0.12005199999999999,0.233983,0.32229,0.23094499999999998,0.140388,0.09246,0.272219,0.26366999999999996,0.175744,0.16281099999999998,0.264072,0.08105,0.055228,0.22969099999999998,0.098094,0.083464,0.069127,0.03599,0.183533,0.170585,0.010753,0.0,0.0,0.0,0.0
DC,residential,EMISS.CO2-TOTV-RC-TO-DC.A,"Residential carbon dioxide emissions, all fuels, District of Columbia",1.105799,0.8971459999999999,0.970756,0.97951,1.255442,1.207272,1.153226,1.141874,1.101071,1.037497,0.920068,0.927889,0.993966,0.9853379999999999,0.932981,0.963245,1.0637889999999999,0.979116,0.826324,0.85935,0.937205,0.797661,0.925342,0.982564,0.9499290000000001,0.9299700000000001,0.69858,0.820385,0.782516,0.814416,0.821491,0.6826810000000001,0.692515,0.782613,0.847534,0.826471,0.638596
DC,industrial,EMISS.CO2-TOTV-IC-TO-DC.A,"Industrial carbon dioxide emissions, all fuels, District of Columbia",0.29557100000000003,0.236486,0.10260999999999999,0.017464,0.020132,0.042733999999999994,0.063853,0.038758,0.027464999999999996,0.031938999999999995,0.037192,0.025372,0.031841,0.022698,0.034374,0.025241999999999997,0.024301,0.032008999999999996,0.019374000000000002,0.068377,0.025718,0.063859,0.066786,0.102368,0.070732,0.05921799999999999,0.059414,0.042095,0.037547000000000004,0.03451,0.016207,0.023497,0.023237,0.020544,0.026115,0.022352,0.031125999999999997
DC,transportation,EMISS.CO2-TOTV-TC-TO-DC.A,"Transportation carbon dioxide emissions, all fuels, District of Columbia",1.86035,1.992276,2.649757,1.9866,1.913907,1.903732,2.053186,1.92566,2.006529,1.968706,1.8245669999999998,1.824313,1.844126,1.8617290000000002,1.800428,1.7784389999999999,1.7213009999999997,1.759091,1.704015,1.735053,1.8154150000000002,1.681509,1.596639,1.557502,1.65357,1.369054,1.221101,1.198855,1.045309,1.09391,1.033664,1.148763,1.0192350000000001,1.031726,1.128393,1.109613,1.1498959999999998
DC,total,EMISS.CO2-TOTV-TT-TO-DC.A,"Total carbon dioxide emissions from all sectors, all fuels, District of Columbia",5.271103,4.707707,5.205592,5.037618,5.251739,4.732435,5.222004,5.015686,4.917539,5.061303,4.450394,4.390708,4.364231,4.548125,4.514165,4.426736,4.377882,4.254097,4.074617,4.150251,4.293898,4.078289,4.172307,3.922428,4.00051,3.9189160000000003,3.1801880000000002,3.37649,3.082056,3.174372,3.211689,3.081003,2.64867,2.827055,3.019504,2.986004,2.7639110000000002
VA,commercial,EMISS.CO2-TOTV-CC-TO-VA.A,"Commercial carbon dioxide emissions, all fuels, Virginia",3.615171,3.259106,3.677139,4.391554,4.489821,4.154017,4.555455,4.938192,4.756604,4.484454,4.432119999999999,4.192057,4.627466,5.02321,5.072047,5.32359,6.075394999999999,5.619786,5.421125,5.39918,5.879729,5.364681,5.022584999999999,5.774215,5.625025,5.633446,5.0078510000000005,5.110163,4.929435,4.878093,4.997779,4.632272,4.5234510000000006,4.927472,5.3707080000000005,5.883968,5.753251000000001
VA,electric,EMISS.CO2-TOTV-EC-TO-VA.A,"Electric power carbon dioxide emissions, all fuels, Virginia",20.737417999999998,18.721532,17.272634,17.163607,18.826825,18.14154,20.20632,22.346783,22.602188,28.470302,23.249812,25.304102,26.886245000000002,31.504735999999998,29.39932,30.646328000000004,33.367971999999995,34.673369,37.022627,38.514568,43.129919,42.628601,41.680889,41.302292,41.001993,41.771507,37.1884,41.778847999999996,36.459238,31.314364,34.264275,28.505753000000002,25.155835999999997,30.855622999999998,30.291932,31.828096000000002,33.588460999999995
VA,residential,EMISS.CO2-TOTV-RC-TO-VA.A,"Residential carbon dioxide emissions, all fuels, Virginia",7.062061,5.840961,5.550075,5.765288,7.320079,7.102036,7.377236,7.729889999999999,8.205287,7.819249,6.44004,6.320628,6.898302,7.09772,7.015561999999999,7.1068039999999995,8.024494,7.6835,7.0431610000000004,7.166094999999999,8.172371,7.425381,7.234263,8.247558,8.319671000000001,8.38154,6.940128,7.316654,6.940867,6.872089999999999,7.110677000000001,6.349864,5.407412,6.489913,6.967782000000001,6.494566000000001,5.717278
VA,industrial,EMISS.CO2-TOTV-IC-TO-VA.A,"Industrial carbon dioxide emissions, all fuels, Virginia",16.698279,16.26406,15.278067000000002,15.880662,18.135865,17.418184,17.561984,18.57525,18.871449,18.491770000000002,19.610851999999998,20.078179000000002,18.850048,17.307004,17.650122,17.625132999999998,17.476682999999998,17.801906,17.579923,17.170979,17.257710999999997,16.748885,16.576276,17.557448,17.808378,17.906302,16.891112,17.144796,16.479312,12.710589,13.033452,12.862152,13.023264,13.014261,12.655446000000001,11.773387,11.683963
VA,transportation,EMISS.CO2-TOTV-TC-TO-VA.A,"Transportation carbon dioxide emissions, all fuels, Virginia",34.352259000000004,34.448039,33.09154,33.895396000000005,34.140543,35.515999,37.415437,40.096369,42.394735,40.745643,41.398986,40.466924,40.256058,41.035740999999994,41.710307,42.439349,42.761542999999996,44.163848,44.872246999999994,45.708791999999995,48.449787,48.426701,48.612935,50.383385,54.338836,55.248321999999995,56.431567,56.373923,51.723886,49.689571,49.246261,47.471715,49.690656,49.755055,48.793182,47.218345,47.494865000000004
VA,total,EMISS.CO2-TOTV-TT-TO-VA.A,"Total carbon dioxide emissions from all sectors, all fuels, Virginia",82.465188,78.533697,74.869456,77.09650699999999,82.913133,82.331776,87.116433,93.686484,96.830263,100.011418,95.131811,96.36189,97.518119,101.968411,100.847358,103.141204,107.70608700000001,109.94240900000001,111.93908400000001,113.95961299999999,122.889517,120.594249,119.126947,123.26489699999999,127.093903,128.941117,122.45905900000001,127.724383,116.53273700000001,105.464708,108.65244399999999,99.82175500000001,97.800619,105.042324,104.079051,103.198361,104.237817
MD,commercial,EMISS.CO2-TOTV-CC-TO-MD.A,"Commercial carbon dioxide emissions, all fuels, Maryland",3.520745,2.702425,2.98579,3.481701,3.475478,2.7745849999999996,2.845854,3.723115,3.06642,3.3577510000000004,2.9346810000000003,3.524661,4.023893,3.888438,4.253342,4.763236,4.257891000000001,4.205268,4.67479,4.503911,4.673097,4.828912,4.84983,5.312086,5.161274,4.981437000000001,4.554933999999999,4.651116,4.663002,4.750176000000001,4.563042,4.5639,4.376628,4.709484,5.051891,5.337576,5.154593
MD,electric,EMISS.CO2-TOTV-EC-TO-MD.A,"Electric power carbon dioxide emissions, all fuels, Maryland",18.501293,15.876895999999999,16.757342,18.058708,20.6551,19.748704999999998,21.535617000000002,22.768582000000002,25.242048,29.014356,26.304676,25.94153,25.155598,27.516479999999998,28.274365999999997,27.272617999999998,27.770629,27.824115999999997,31.085634999999996,32.006514,31.055987,30.406729,30.766884,31.689812,30.897159999999996,32.196341,29.384466999999997,30.185299,27.882962,24.331575,24.912999,22.023629,18.997695999999998,17.357323,19.033116,16.666356,17.151985
MD,residential,EMISS.CO2-TOTV-RC-TO-MD.A,"Residential carbon dioxide emissions, all fuels, Maryland",7.92215,7.1151789999999995,6.7160660000000005,6.525223,7.7276050000000005,6.842598,6.7898190000000005,7.303965,7.748727000000001,7.101483999999999,6.179634,6.241027,6.697835,7.043817,6.980662,6.875225,7.7350509999999995,7.026108,6.238055999999999,6.629914,7.160639999999999,6.454403,6.728464,7.415832000000001,7.119328,7.151186,5.885314,6.477623,6.323907,6.453313,6.549024,5.89543,5.208892,6.203256,6.939017,6.531771,5.4847220000000005
MD,industrial,EMISS.CO2-TOTV-IC-TO-MD.A,"Industrial carbon dioxide emissions, all fuels, Maryland",14.582417999999999,13.664064999999999,11.800869,12.188917,14.335682,12.214087,11.412235,12.075261,11.832543,11.549461,10.749817,8.857477000000001,5.809675,5.991267,5.969163,5.666385,6.261892,6.616273,5.468898,5.3165629999999995,5.375848,6.160314,5.868149,5.5673580000000005,5.71291,5.79357,5.528725,4.9801660000000005,4.827805000000001,3.949836,3.76785,3.655818,3.203878,2.5811669999999998,2.689633,2.4897549999999997,2.183059
MD,transportation,EMISS.CO2-TOTV-TC-TO-MD.A,"Transportation carbon dioxide emissions, all fuels, Maryland",22.819471,23.198589000000002,22.405185,21.796375,21.914251999999998,22.568353,23.158343,24.09159,25.004649,25.714613,23.576219000000002,23.95695,24.555116,24.392018,24.362563,24.727999,25.3517,26.103758,26.901455,28.326794,28.515056,28.682540999999997,28.274542999999998,29.314039,30.960411999999998,31.882583,31.813297,31.239161,30.070249,30.997186,29.331513,28.293384999999997,28.072378000000004,28.301684,27.678033000000003,28.448289000000003,27.583602000000003
MD,total,EMISS.CO2-TOTV-TT-TO-MD.A,"Total carbon dioxide emissions from all sectors, all fuels, Maryland",67.346078,62.557154000000004,60.665252,62.050924,68.10811700000001,64.148327,65.74186800000001,69.962513,72.894387,76.737665,69.745026,68.52164499999999,66.24211700000001,68.832021,69.840096,69.305464,71.377163,71.77552299999999,74.36883399999999,76.783697,76.780629,76.532899,76.48787,79.299126,79.851084,82.005117,77.166737,77.533365,73.767925,70.482085,69.124429,64.432162,59.859472,59.152914,61.391691,59.473748,57.557961
WV,commercial,EMISS.CO2-TOTV-CC-TO-WV.A,"Commercial carbon dioxide emissions, all fuels, West Virginia",1.6714,1.987471,1.702547,1.856243,1.854645,1.5903,1.6331,1.591996,1.9092,2.0493669999999997,1.970582,1.8079029999999998,1.851836,1.8275990000000002,1.8263479999999999,1.7841930000000001,1.959255,1.883307,1.97344,2.090986,2.178629,1.928018,1.6676380000000002,1.7957349999999999,1.726738,1.7548700000000002,1.587251,1.55625,1.563959,1.5399690000000001,1.5799040000000002,1.6208209999999998,1.515419,1.6299489999999999,1.633271,1.7079060000000001,1.6754939999999998
WV,electric,EMISS.CO2-TOTV-EC-TO-WV.A,"Electric power carbon dioxide emissions, all fuels, West Virginia",65.14234499999999,68.800848,64.07378800000001,67.481433,72.171258,73.38936600000001,72.17234,71.755716,74.591748,76.091635,70.29422199999999,65.300706,67.120949,67.244403,73.43734599999999,73.089776,78.20285799999999,82.257449,83.176002,85.759015,84.380887,74.877961,86.768127,85.87084499999999,81.96230600000001,85.082188,85.517662,86.835957,84.430482,65.87298100000001,74.264338,71.989988,66.90785,68.695545,73.367892,66.006183,68.789861
WV,residential,EMISS.CO2-TOTV-RC-TO-WV.A,"Residential carbon dioxide emissions, all fuels, West Virginia",3.4753089999999998,3.269965,3.0193380000000003,2.674525,2.772347,2.554179,2.633794,2.619263,2.7317560000000003,2.734086,2.4103630000000003,2.332839,2.4656279999999997,2.534391,2.531014,2.4360209999999998,2.655103,2.642641,2.26119,2.400969,2.384182,2.414539,2.21122,2.296663,2.272375,2.12932,2.0014279999999998,1.896534,1.9327150000000002,1.823607,1.888145,1.745106,1.5382639999999999,1.8749740000000001,1.921619,1.767928,1.6198860000000002
WV,industrial,EMISS.CO2-TOTV-IC-TO-WV.A,"Industrial carbon dioxide emissions, all fuels, West Virginia",22.420343,20.055543,17.603554000000003,15.218520999999999,17.30436,13.572704000000002,15.15414,15.455020000000001,16.903372,17.770563,18.102546,15.763479,14.487585999999999,15.347184,16.114135,14.872794,13.211885,11.907061,14.088910999999998,12.22512,12.631561999999999,11.878557,13.564267000000001,11.395782,11.507558,10.541151,10.630801,11.802321000000001,11.453631,9.026263,11.240152,11.386169,10.692849,11.038553,11.905068,11.17652,10.226415
WV,transportation,EMISS.CO2-TOTV-TC-TO-WV.A,"Transportation carbon dioxide emissions, all fuels, West Virginia",10.190047999999999,9.919383999999999,9.528914,10.339093,10.877102,10.745892999999999,9.603414,10.08532,10.383142,10.488828999999999,10.301718,10.17195,11.040463,11.419449,12.035362,12.164858,10.950367,11.955036999999999,12.545223,12.218397,12.613738,12.426546,12.267054,11.697596,12.325807000000001,12.475403,12.410736,12.281925,10.822075,11.105955,11.413826,10.992086,11.402424,11.092583,11.131619,11.422203,12.240526
WV,total,EMISS.CO2-TOTV-TT-TO-WV.A,"Total carbon dioxide emissions from all sectors, all fuels, West Virginia",102.899445,104.033211,95.928141,97.56981400000001,104.97971100000001,101.85244200000001,101.196788,101.50731400000001,106.51921899999999,109.13448000000001,103.079432,95.376876,96.966461,98.373025,105.94420600000001,104.34764200000001,106.979468,110.645496,114.044767,114.69448700000001,114.188998,103.52561999999999,116.478306,113.05662099999999,109.79478300000001,111.982933,112.147878,114.37298700000001,110.20286200000001,89.368775,100.386365,97.73417099999999,92.05680600000001,94.331604,99.95947,92.08074,94.552182
NC,commercial,EMISS.CO2-TOTV-CC-TO-NC.A,"Commercial carbon dioxide emissions, all fuels, North Carolina",3.232929,2.827945,2.591915,3.45433,4.1097660000000005,3.727447,3.499661,4.018455,4.429151999999999,3.9988410000000005,3.7540430000000002,3.572431,3.8122910000000005,3.9615339999999994,4.3210489999999995,4.132573000000001,4.662446,4.457283,4.341479,4.080398000000001,4.564273,4.51131,4.021637999999999,4.855736,5.272844,5.017426,4.582992,4.153085,4.96277,5.225012,5.061223,4.307857,4.107164,4.247980999999999,4.814866,5.32969,5.255541
NC,electric,EMISS.CO2-TOTV-EC-TO-NC.A,"Electric power carbon dioxide emissions, all fuels, North Carolina",55.362687,57.458484,54.406304000000006,51.462092,47.771506,46.273094,48.683483,40.972986,42.308276,49.621821000000004,46.443822999999995,47.217698,54.290943999999996,58.926114,53.66604399999999,56.761821,64.67734,67.314773,67.359587,66.542497,70.73885899999999,68.07440600000001,70.56716,69.844245,70.91432900000001,74.521224,71.873418,77.622158,73.91869,63.758846,72.21325300000001,61.672665,56.759065,55.53641700000001,56.97254399999999,51.700126000000004,50.754811
NC,residential,EMISS.CO2-TOTV-RC-TO-NC.A,"Residential carbon dioxide emissions, all fuels, North Carolina",6.615748,5.545826,5.228212,5.246289,6.998221000000001,6.281448,6.198499,6.927178,7.407893,6.627725999999999,5.241763,5.36285,6.007879,6.271878,5.917912,6.54244,7.512573,6.842999000000001,6.656439,6.338437,7.133271000000001,6.791032,6.332712,7.207134,7.128000999999999,6.580199,5.658446,5.539261,5.946983,5.711666,6.366988,5.11925,4.332048,5.153125,5.674415,5.339607,5.098033999999999
NC,industrial,EMISS.CO2-TOTV-IC-TO-NC.A,"Industrial carbon dioxide emissions, all fuels, North Carolina",15.663748000000002,14.232747,13.707968,13.921248,16.028381,15.572448999999999,16.808438,16.693115,16.334809,16.171587,17.482774,17.032076,18.590668,18.011839000000002,17.332491,18.510566,18.63233,18.535763,17.064773000000002,15.796610999999999,16.699427,15.467394,14.824826000000002,14.207429000000001,14.494581,14.728545,13.890647,13.037825999999999,12.018239,10.487108000000001,11.493082000000001,11.068767,10.594386,10.967675999999999,10.701489,10.41511,10.397343
NC,transportation,EMISS.CO2-TOTV-TC-TO-NC.A,"Transportation carbon dioxide emissions, all fuels, North Carolina",31.471804,31.796574,31.807964000000002,33.260013,33.899694000000004,34.906449,36.917457,38.68725,40.944984000000005,39.090721,38.191478000000004,37.703827000000004,38.438857,39.910968,41.150568,42.761753999999996,45.162452,45.979946000000005,47.044506,48.022927,49.715182,48.966395,49.58735,50.385735,51.904683,53.180772,52.622535,54.106474,52.352086,47.80893,47.87442,46.455744,45.513569,49.154174,49.211847,48.26504,49.047413
NC,total,EMISS.CO2-TOTV-TT-TO-NC.A,"Total carbon dioxide emissions from all sectors, all fuels, North Carolina",112.346916,111.861576,107.74236200000001,107.343971,108.807569,106.76088600000001,112.10753899999999,107.298983,111.42511499999999,115.510696,111.113882,110.88888200000001,121.140639,127.08233200000001,122.388065,128.70915300000001,140.647141,143.130764,142.46678400000002,140.780871,148.851012,143.810537,145.333685,146.500279,149.714438,154.028167,148.628039,154.45880400000001,149.198769,132.99156200000002,143.00896699999998,128.624282,121.306233,125.059373,127.375161,121.049573,120.55314299999999
