state_abbr,type,series_id,name,units,f,unitsshort,description,copyright,source,iso3166,geography,start,end,updated,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
IA,electric,EMISS.CO2-TOTV-EC-TO-IA.A,"Electric power carbon dioxide emissions, all fuels, Iowa",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-IA,USA-IA,1980,2016,2018-12-12T09:19:26-0500,19.240527,20.51395,19.834885,20.734175,20.400996,21.511978,20.898141,22.551275,24.425195,24.590675,26.211553,27.050662,26.053002,27.784029,27.849274,29.732275,29.704218,30.296253,34.181466,34.223975,36.029783,36.073493,35.751067,35.923069,36.366855,35.519657,35.804472,39.039423,40.849177,37.001357,40.573233,37.180126,34.332632,32.148613,32.472009,28.418446,24.705687
IA,residential,EMISS.CO2-TOTV-RC-TO-IA.A,"Residential carbon dioxide emissions, all fuels, Iowa",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-IA,USA-IA,1980,2016,2018-12-12T09:19:26-0500,6.578571,6.034432,6.568111,5.809535,5.693254,5.074278,4.680299,4.045723,4.758885,4.688538,4.153118,4.668978,4.27743,4.872672,4.670896,4.850692,5.535823,5.171121,4.254341,4.968555,5.031301,4.353217,4.6837,4.784705,4.363981,4.346088,4.01327,4.431036,5.125651,4.748361,4.416111,4.415568,3.599515,4.737397,4.980888,4.148778,4.111444
IA,industrial,EMISS.CO2-TOTV-IC-TO-IA.A,"Industrial carbon dioxide emissions, all fuels, Iowa",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-IA,USA-IA,1980,2016,2018-12-12T09:19:26-0500,13.392434,12.695939,11.66369,10.491543,10.65339,10.191525,10.185555,10.183894,10.837257,11.010711,10.946633,11.818081,12.138017,13.35404,13.970017,14.55647,14.008244,13.625491,14.274767,14.972809,14.874588,14.475208,14.378637,13.330018,14.79529,14.604829,15.103921,16.171615,17.880059,17.26314,18.649758,18.895686,17.747168,19.230369,18.855186,18.765949,19.469677
IA,transportation,EMISS.CO2-TOTV-TC-TO-IA.A,"Transportation carbon dioxide emissions, all fuels, Iowa",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-IA,USA-IA,1980,2016,2018-12-12T09:19:26-0500,16.691989,15.682035,15.752818,15.597195,15.537296,15.223377,14.975667,15.609383,16.081546,16.156287,16.184507,15.617584,15.427708,16.035125,16.995684,17.663504,18.914422,18.430648,19.064881,18.913506,18.603165,18.503224,19.105357,19.291036,20.344052,21.042163,21.570076,21.934906,21.088,20.618396,20.592435,20.784252,19.88635,20.272682,20.901692,20.211732,21.359029
IA,total,EMISS.CO2-TOTV-TT-TO-IA.A,"Total carbon dioxide emissions from all sectors, all fuels, Iowa",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-IA,USA-IA,1980,2016,2018-12-12T09:19:26-0500,59.33036,58.257739,57.410357,56.211809,56.014187,55.23018,53.459258,54.975979,59.149262,59.094698,60.152526,62.146136,60.449405,64.770511,65.8495,69.411417,71.348869,70.854244,74.629197,76.492464,77.755856,76.57343,77.184606,76.718423,79.010106,78.656694,79.975813,85.23392,89.049678,83.978199,88.375812,85.48147,79.38487,80.950176,81.803697,75.849357,73.132408
WI,commercial,EMISS.CO2-TOTV-CC-TO-WI.A,"Commercial carbon dioxide emissions, all fuels, Wisconsin",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-WI,USA-WI,1980,2016,2018-12-12T09:19:26-0500,5.090736,4.330607,4.548543,5.542764,6.15288,5.610676,4.1215,4.36247,4.868345,5.162094,4.816177,5.018481,4.831291,5.157492,5.116605,5.484195,6.004578,5.921465,5.566609,5.68163,5.620908,5.397637,5.809176,6.113064,5.682274,6.186863,5.286598,5.521484,6.461719,5.810336,5.199405,5.499093,4.74305,5.982757,6.488238,5.986967,5.897843
WI,electric,EMISS.CO2-TOTV-EC-TO-WI.A,"Electric power carbon dioxide emissions, all fuels, Wisconsin",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-WI,USA-WI,1980,2016,2018-12-12T09:19:26-0500,26.441481,26.233899,25.769767,28.487473,29.763649,29.372603,30.353947,32.023811,32.832382,32.48646,32.869657,34.09685,33.226764,34.149162,35.853834,37.628852,39.424245,42.640404,41.940157,42.63587,44.312999,43.962686,43.633291,43.503148,44.674478,48.658811,43.070252,43.846406,44.362039,39.535117,42.59875,41.809004,37.049725,43.302792,39.723296,41.54209,38.535293
WI,residential,EMISS.CO2-TOTV-RC-TO-WI.A,"Residential carbon dioxide emissions, all fuels, Wisconsin",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-WI,USA-WI,1980,2016,2018-12-12T09:19:26-0500,10.888784,9.879677,10.317208,9.013449,9.551668,9.921599,9.631978,9.171113,10.349927,10.592199,9.443164,10.135885,9.867924,10.603233,10.147124,10.298957,11.508996,10.373474,8.946846,10.05247,10.240462,9.75063,10.470992,10.61423,10.153128,9.912017,8.920001,9.418093,10.148746,9.253036,8.580895,8.851409,7.579615,9.730772,10.351998,8.851722,8.653457
WI,industrial,EMISS.CO2-TOTV-IC-TO-WI.A,"Industrial carbon dioxide emissions, all fuels, Wisconsin",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-WI,USA-WI,1980,2016,2018-12-12T09:19:26-0500,16.111797,15.245169,15.113362,14.025492,13.920641,13.650415,13.616638,13.630539,14.120034,14.453067,14.455239,14.776156,14.683113,15.27454,15.779206,15.830746,16.053635,16.535462,15.388878,17.046342,17.986413,16.983336,17.238302,15.27855,16.191004,15.696181,14.883303,15.006415,14.304529,12.484868,12.586711,12.95338,12.582742,13.800353,14.328156,13.682629,13.046445
WI,transportation,EMISS.CO2-TOTV-TC-TO-WI.A,"Transportation carbon dioxide emissions, all fuels, Wisconsin",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-WI,USA-WI,1980,2016,2018-12-12T09:19:26-0500,23.259902,22.669471,21.507403,21.661752,21.59456,22.057079,22.467812,22.619975,24.187243,24.354057,24.143398,23.979015,24.516381,25.299203,26.787649,27.335116,27.740513,27.867586,29.452703,30.165486,29.594775,29.478831,29.583561,29.238778,30.508795,30.029664,30.489583,30.592504,29.504938,28.763023,29.268478,28.266803,28.233713,27.993674,30.169353,29.768569,29.475989
WI,total,EMISS.CO2-TOTV-TT-TO-WI.A,"Total carbon dioxide emissions from all sectors, all fuels, Wisconsin",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-WI,USA-WI,1980,2016,2018-12-12T09:19:26-0500,81.792699,78.358823,77.256282,78.730929,80.983398,80.612372,80.191876,81.807908,86.35793,87.047876,85.727635,88.006388,87.125474,90.483629,93.684418,96.577866,100.731966,103.338391,101.295193,105.581797,107.755557,105.57312,106.735324,104.74777,107.209679,110.483536,102.649737,104.384903,104.78197,95.846381,98.234237,97.379689,90.188846,100.810347,101.061041,99.831976,95.609027
MN,commercial,EMISS.CO2-TOTV-CC-TO-MN.A,"Commercial carbon dioxide emissions, all fuels, Minnesota",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-MN,USA-MN,1980,2016,2018-12-12T09:19:26-0500,4.455537,4.303712,4.928932,5.591437,6.134723,5.949958,5.068095,4.439379,5.411844,5.726583,5.675531,5.458446,5.042585,5.318826,5.460772,5.913434,6.279374,6.158367,5.453474,5.437135,5.821538,5.831761,6.366309,6.429811,5.922799,6.042045,5.89214,5.864069,6.517105,6.296086,5.711892,6.019556,5.304962,6.704067,7.102786,6.367315,6.343691
MN,electric,EMISS.CO2-TOTV-EC-TO-MN.A,"Electric power carbon dioxide emissions, all fuels, Minnesota",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-MN,USA-MN,1980,2016,2018-12-12T09:19:26-0500,21.432531,21.086819,18.130526,17.974016,19.726519,18.955155,16.797429,22.530135,27.181756,29.026188,28.876919,27.76055,27.39177,29.098613,29.397238,29.851516,30.430678,30.627252,31.543002,30.268288,32.781691,32.344765,32.993583,36.433498,34.887734,35.516066,34.440628,34.292409,32.946571,30.156107,29.323984,28.941199,25.446618,25.729777,29.087353,26.970304,26.459586
MN,residential,EMISS.CO2-TOTV-RC-TO-MN.A,"Residential carbon dioxide emissions, all fuels, Minnesota",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-MN,USA-MN,1980,2016,2018-12-12T09:19:26-0500,8.828801,7.86126,9.19508,7.544114,7.801815,8.105367,8.071839,7.35394,8.650321,9.44059,8.084334,8.857622,8.435532,9.112082,9.004139,9.407647,10.66243,9.63461,8.053127,8.531745,9.312473,8.920968,9.319368,9.819267,9.393645,9.001289,8.164291,8.862841,9.569184,9.008327,8.295634,8.329669,7.292096,9.22139,9.864174,8.070024,8.047833
MN,industrial,EMISS.CO2-TOTV-IC-TO-MN.A,"Industrial carbon dioxide emissions, all fuels, Minnesota",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-MN,USA-MN,1980,2016,2018-12-12T09:19:26-0500,13.18882,11.172098,11.098852,9.889402,9.765666,10.050238,10.476947,10.405614,10.951102,11.448305,12.305517,11.778681,13.097247,13.576741,13.904785,14.302156,16.007463,15.133136,15.05115,14.524229,14.785818,13.388829,13.794921,13.752665,14.370376,14.580419,14.505122,15.447456,16.88558,15.186583,17.191219,17.251962,17.10142,17.891053,18.553907,16.531422,17.042285
MN,transportation,EMISS.CO2-TOTV-TC-TO-MN.A,"Transportation carbon dioxide emissions, all fuels, Minnesota",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-MN,USA-MN,1980,2016,2018-12-12T09:19:26-0500,23.409503,22.368653,21.617956,21.978001,24.015456,23.194611,23.374763,23.320226,24.338736,23.95737,23.599516,24.714674,26.009522,27.509453,28.443085,29.491325,30.39415,29.878232,31.383947,33.455617,34.725356,33.963637,34.534022,34.574517,35.73101,36.235124,35.730386,35.875781,33.932726,31.443856,31.366207,31.049524,31.490657,30.030951,30.172367,29.834364,31.361571
MN,total,EMISS.CO2-TOTV-TT-TO-MN.A,"Total carbon dioxide emissions from all sectors, all fuels, Minnesota",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-MN,USA-MN,1980,2016,2018-12-12T09:19:26-0500,71.315193,66.792543,64.971346,62.976971,67.444179,66.255329,63.789073,68.049293,76.533759,79.599037,78.541817,78.569973,79.976655,84.615715,86.210019,88.966078,93.774094,91.431598,91.484701,92.217014,97.426876,94.44996,97.008202,101.009757,100.305563,101.374944,98.732567,100.342555,99.851166,92.09096,91.888936,91.591909,86.635753,89.577238,94.780587,87.77343,89.254966
SD,commercial,EMISS.CO2-TOTV-CC-TO-SD.A,"Commercial carbon dioxide emissions, all fuels, South Dakota",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-SD,USA-SD,1980,2016,2018-12-12T09:19:26-0500,0.715488,0.696564,0.727406,0.682193,0.715574,0.75971,0.742208,0.750657,0.714317,0.708563,0.687429,0.683456,0.679098,0.747578,0.74206,0.781236,0.820183,0.765418,0.669233,0.668814,0.73745,0.713447,0.705711,0.705977,0.670347,0.662358,0.629381,0.725974,0.787424,0.811594,0.778421,0.751473,0.637746,0.791436,0.820201,0.730071,0.736651
SD,electric,EMISS.CO2-TOTV-EC-TO-SD.A,"Electric power carbon dioxide emissions, all fuels, South Dakota",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-SD,USA-SD,1980,2016,2018-12-12T09:19:26-0500,3.212602,3.029842,2.924458,2.563718,2.867275,2.781362,2.327506,1.000473,2.886624,2.82464,2.941989,3.185626,2.969005,2.904095,3.166197,2.950731,2.566174,3.440445,3.312451,3.723275,3.842278,3.858204,3.357271,3.611343,3.838985,3.266118,3.488618,2.989979,3.901926,3.38542,3.512117,2.831968,3.180762,3.143515,3.011645,1.895993,2.611563
SD,residential,EMISS.CO2-TOTV-RC-TO-SD.A,"Residential carbon dioxide emissions, all fuels, South Dakota",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-SD,USA-SD,1980,2016,2018-12-12T09:19:26-0500,1.169219,1.059429,1.223303,1.108111,1.062482,1.124157,1.248314,1.215758,1.221237,1.399322,1.359485,1.200757,1.02046,1.242772,1.160302,1.220561,1.461605,1.336093,1.13022,1.101528,1.214308,1.135386,1.175762,1.200757,1.058453,1.044938,0.978332,1.039448,1.221783,1.151353,1.049933,1.040676,0.875101,1.088764,1.095298,0.935217,0.952032
SD,industrial,EMISS.CO2-TOTV-IC-TO-SD.A,"Industrial carbon dioxide emissions, all fuels, South Dakota",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-SD,USA-SD,1980,2016,2018-12-12T09:19:26-0500,2.02168,1.854093,2.161611,1.828578,1.776688,1.736702,2.087237,2.115061,2.110659,2.370448,2.262614,2.066257,2.007703,2.392639,2.533624,2.324956,2.409383,2.363699,2.193416,2.272106,2.614284,2.077843,2.359309,2.378342,2.302937,2.292468,2.235087,2.851182,3.162022,3.287727,3.402516,3.66232,3.571613,3.956597,3.828927,3.85597,3.87657
SD,transportation,EMISS.CO2-TOTV-TC-TO-SD.A,"Transportation carbon dioxide emissions, all fuels, South Dakota",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-SD,USA-SD,1980,2016,2018-12-12T09:19:26-0500,4.485147,4.251302,4.362335,4.225283,4.352143,4.605999,4.239315,4.357268,4.522354,4.523929,4.621147,4.406271,4.976215,5.069021,5.397349,5.513971,5.510084,5.365364,5.535405,5.686382,5.779502,5.69269,6.223424,5.819487,5.929088,6.035916,6.059253,6.29899,5.92563,6.128689,6.361294,6.355395,6.741614,6.47803,6.737331,6.837235,6.818204
SD,total,EMISS.CO2-TOTV-TT-TO-SD.A,"Total carbon dioxide emissions from all sectors, all fuels, South Dakota",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-SD,USA-SD,1980,2016,2018-12-12T09:19:26-0500,11.604136,10.89123,11.399114,10.407883,10.774162,11.007929,10.644581,9.439217,11.45519,11.826903,11.872663,11.542368,11.65248,12.356106,12.999531,12.791454,12.767428,13.27102,12.840725,13.452105,14.187822,13.477568,13.821476,13.715906,13.79981,13.301798,13.390671,13.905572,14.998786,14.764784,15.104281,14.641831,15.006836,15.458342,15.493402,14.254485,14.995021
ND,commercial,EMISS.CO2-TOTV-CC-TO-ND.A,"Commercial carbon dioxide emissions, all fuels, North Dakota",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-ND,USA-ND,1980,2016,2018-12-12T09:19:26-0500,1.272291,0.938047,1.07704,1.090723,0.897237,0.936154,0.78475,0.603465,0.718859,0.797764,0.717734,0.753997,0.687742,0.736476,0.761659,0.77334,0.882246,0.892941,0.802445,0.810519,0.874668,0.90174,0.932333,0.914731,0.993104,1.034298,0.747313,1.023282,0.935075,0.876179,0.905739,1.259829,1.142203,1.50973,1.498858,1.076347,0.999408
ND,electric,EMISS.CO2-TOTV-EC-TO-ND.A,"Electric power carbon dioxide emissions, all fuels, North Dakota",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-ND,USA-ND,1980,2016,2018-12-12T09:19:26-0500,14.445243,15.39627,17.636039,19.112091,20.852478,21.490198,21.406961,21.665268,26.897124,25.67109,26.985016,27.606588,28.692831,28.896153,28.956068,28.228924,29.495398,28.20763,30.128549,30.380556,30.926844,30.658748,31.030782,30.564412,29.240493,31.580683,30.030479,30.688713,31.305956,30.984364,29.524152,28.412793,29.397234,28.712793,28.887854,29.753129,28.894358
ND,residential,EMISS.CO2-TOTV-RC-TO-ND.A,"Residential carbon dioxide emissions, all fuels, North Dakota",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-ND,USA-ND,1980,2016,2018-12-12T09:19:26-0500,1.193714,1.137264,1.124453,1.087064,0.944856,1.07388,1.069635,0.926917,1.053626,1.128491,0.999974,1.106831,0.972348,1.014383,0.952469,1.012532,1.179512,1.192174,0.983567,1.077,1.194524,1.206317,1.177212,1.235604,1.248185,1.165436,0.991574,1.091727,1.241014,1.068746,0.985058,1.032647,0.856992,1.054309,1.121091,0.952884,0.9146
ND,industrial,EMISS.CO2-TOTV-IC-TO-ND.A,"Industrial carbon dioxide emissions, all fuels, North Dakota",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-ND,USA-ND,1980,2016,2018-12-12T09:19:26-0500,3.121726,4.02912,3.491617,3.561486,5.799178,9.180854,10.249231,10.859819,10.193764,11.06315,10.955302,11.085842,11.657616,11.503089,11.878877,12.447422,11.652371,11.505081,11.623799,11.377295,12.166029,12.821232,12.11337,12.063813,11.609426,12.274488,12.650984,12.55374,12.999094,12.417019,13.906777,14.991329,15.575354,16.001724,17.1274,16.216485,15.143035
ND,transportation,EMISS.CO2-TOTV-TC-TO-ND.A,"Transportation carbon dioxide emissions, all fuels, North Dakota",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-ND,USA-ND,1980,2016,2018-12-12T09:19:26-0500,5.167399,5.155123,5.214239,4.909362,5.004125,4.850732,4.693408,4.731894,4.802268,4.710209,4.578383,4.641685,4.858199,5.11931,5.067344,5.072268,5.199079,5.279143,4.720818,5.631709,5.512075,5.976867,5.949753,6.039702,6.265001,6.200069,6.153067,7.008984,6.253698,5.872322,6.72576,7.865227,8.962845,9.362289,9.966516,9.225379,8.331706
ND,total,EMISS.CO2-TOTV-TT-TO-ND.A,"Total carbon dioxide emissions from all sectors, all fuels, North Dakota",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-ND,USA-ND,1980,2016,2018-12-12T09:19:26-0500,25.200373,26.655824,28.543388,29.760726,33.497873,37.531817,38.203986,38.787363,43.665641,43.370703,44.23641,45.194944,46.868736,47.269411,47.616418,47.534486,48.408607,47.07697,48.259177,49.277079,50.67414,51.564903,51.203451,50.818262,49.35621,52.254974,50.573418,52.366447,52.734837,51.21863,52.047486,53.561826,55.934628,56.640846,58.60172,57.224223,54.283107
MT,commercial,EMISS.CO2-TOTV-CC-TO-MT.A,"Commercial carbon dioxide emissions, all fuels, Montana",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-MT,USA-MT,1980,2016,2018-12-12T09:19:26-0500,1.013724,0.973676,1.03405,1.364508,1.262051,1.244656,0.932776,0.791397,0.811966,0.946308,0.886383,0.894081,0.768769,0.872821,0.813751,0.82818,0.949076,0.966255,0.771924,0.744976,0.852218,0.859445,0.91406,1.030151,1.106538,1.128825,1.106311,0.87095,1.005163,1.413915,1.234756,1.357227,1.194593,1.276462,1.310576,1.241486,1.380632
MT,electric,EMISS.CO2-TOTV-EC-TO-MT.A,"Electric power carbon dioxide emissions, all fuels, Montana",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-MT,USA-MT,1980,2016,2018-12-12T09:19:26-0500,5.600838,5.484585,4.18214,3.730287,8.236656,8.964817,11.990549,12.213171,16.74093,16.487523,15.47085,16.823686,17.833889,14.635494,17.323453,16.262476,13.60991,15.785799,18.088749,18.195316,17.301344,18.05099,16.357541,18.469789,18.963059,19.221169,18.775464,19.755146,19.751377,17.043651,19.790128,16.545353,15.532265,16.435538,17.130496,17.58756,15.949142
MT,residential,EMISS.CO2-TOTV-RC-TO-MT.A,"Residential carbon dioxide emissions, all fuels, Montana",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-MT,USA-MT,1980,2016,2018-12-12T09:19:26-0500,1.410253,1.157729,1.393381,1.313717,1.247182,1.304312,1.191338,1.090588,1.177917,1.343971,1.250438,1.303729,1.125846,1.331705,1.212529,1.277863,1.471219,1.49157,1.237435,1.244905,1.378342,1.382249,1.451119,1.528861,1.627255,1.60075,1.567538,1.623022,1.8022,1.78047,1.634726,1.706465,1.464736,1.557062,1.618968,1.499153,1.458211
MT,industrial,EMISS.CO2-TOTV-IC-TO-MT.A,"Industrial carbon dioxide emissions, all fuels, Montana",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-MT,USA-MT,1980,2016,2018-12-12T09:19:26-0500,5.36433,4.317555,3.37733,3.834986,3.326252,4.083111,2.773505,2.563137,2.770254,3.360267,3.518316,3.358707,3.27926,4.107805,4.005189,4.365372,3.964302,3.689772,3.400339,3.497868,3.511272,3.794898,3.688312,3.996328,4.368842,4.727715,5.153845,5.410841,5.065275,4.317471,3.601377,3.74795,4.139144,4.19115,4.130808,3.977921,3.819399
MT,transportation,EMISS.CO2-TOTV-TC-TO-MT.A,"Transportation carbon dioxide emissions, all fuels, Montana",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-MT,USA-MT,1980,2016,2018-12-12T09:19:26-0500,6.287951,5.929743,5.708306,5.898478,5.845824,5.752738,5.741578,5.800475,5.960154,5.861323,5.79705,5.73051,6.219916,6.414653,6.678738,6.951827,6.847952,7.004205,7.025536,7.294173,7.400774,7.52525,7.548028,7.163644,7.737559,8.222351,8.458867,8.863328,8.163225,7.790022,8.008373,8.049583,7.806368,8.058713,7.77731,7.610946,7.851782
MT,total,EMISS.CO2-TOTV-TT-TO-MT.A,"Total carbon dioxide emissions from all sectors, all fuels, Montana",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-MT,USA-MT,1980,2016,2018-12-12T09:19:26-0500,19.677097,17.863289,15.695207,16.141976,19.917965,21.349634,22.629746,22.458768,27.46122,27.99939,26.923036,28.110713,29.22768,27.362478,30.03366,29.685718,26.842458,28.937601,30.523982,30.977239,30.44395,31.612832,29.959061,32.188773,33.803253,34.90081,35.062025,36.523287,35.78724,32.345529,34.269361,31.406579,30.137107,31.518926,31.968158,31.917066,30.459166
IL,commercial,EMISS.CO2-TOTV-CC-TO-IL.A,"Commercial carbon dioxide emissions, all fuels, Illinois",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-IL,USA-IL,1980,2016,2018-12-12T09:19:26-0500,15.002253,15.107347,14.639424,14.833458,16.481177,14.287417,12.960401,12.183788,13.460168,12.200563,12.425541,11.90874,12.131911,12.454325,12.202177,12.436536,13.274964,12.85649,11.014733,11.425032,12.247368,11.63262,12.276245,12.752139,12.089271,11.714692,11.45048,11.710281,13.09984,13.075173,11.470089,12.379955,10.870696,13.456933,14.288649,13.434671,13.313222
IL,electric,EMISS.CO2-TOTV-EC-TO-IL.A,"Electric power carbon dioxide emissions, all fuels, Illinois",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-IL,USA-IL,1980,2016,2018-12-12T09:19:26-0500,74.510168,68.97567,66.108731,70.758316,66.548383,64.093923,63.674469,60.086445,54.952721,53.869879,57.196282,58.224568,52.961751,63.930157,66.321293,66.978355,74.614206,79.687083,78.627033,79.4207,85.723757,85.850489,88.229757,88.342064,94.024642,93.320801,91.862059,96.801327,96.704775,90.369762,94.049969,91.21272,85.326347,89.018386,87.85119,76.44907,66.402957
IL,residential,EMISS.CO2-TOTV-RC-TO-IL.A,"Residential carbon dioxide emissions, all fuels, Illinois",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-IL,USA-IL,1980,2016,2018-12-12T09:19:26-0500,27.676387,26.830309,26.736365,25.469893,28.102944,26.326557,25.00516,23.531968,26.61387,28.701801,25.284351,26.648744,26.901672,27.957711,26.795098,28.295695,30.679897,28.522529,23.521707,25.833298,26.590875,24.039518,25.922352,26.509016,24.832425,24.48293,22.42184,24.428944,26.594523,24.969817,23.621141,23.590053,20.27962,25.768939,27.103322,22.890281,22.123793
IL,industrial,EMISS.CO2-TOTV-IC-TO-IL.A,"Industrial carbon dioxide emissions, all fuels, Illinois",million metric tons CO2,A,mmt CO2,See http://www.eia.gov/environment/emissions/state/analysis/ for technical notes and documentation.,None,"EIA, U.S. Energy Information Administration",USA-IL,USA-IL,1980,2016,2018-12-12T09:19:26-0500,56.702007,48.923578,42.711506,43.567059,45.407833,42.782334,44.764035,48.557058,51.005616,42.150438,42.117846,42.423938,41.924217,43.336886,44.560884,44.820698,45.835976,46.406805,43.315956,42.857075,40.565843,37.133518,36.625342,36.028094,36.308835,36.350484,35.689407,36.202654,35.281844,29.68358,35.266766,36.629343,36.665049,37.587614,38.104847,34.32023,33.930411
