,elec_score,gas_score,num_establishments,elec_1kdollars,elec_mwh,gas_1kdollars,gas_mcf,elec_lb_ghg,gas_lb_ghg,k distances,local outlier factor
2169,452339.11455943604,4278991.570306304,101.0,185195.0,2655471.0,105867.0,21215856.0,4527295277.0,2546808488.0,4817082994.583039,8.771823507192511
6851,5490493.660589216,40516002.55060194,6816.0,127297.0,2389252.0,92109.0,34758244.0,3199210631.0,4172473196.0,4915287792.163051,9.109034066764313
4452,156944774.29439095,981295768.820366,24184.0,272799.0,2288471.0,236074.0,34767844.0,3064284770.0,4173625595.0,4938938987.408532,9.209640951764383
3571,6794300.559648645,47626527.9422481,2683.0,530161.0,2562676.0,5859.0,373179.0,5064554321.0,44797355.0,4756005633.471183,9.6097849062841
5756,8480437.680318281,63316507.06719309,7277.0,113796.0,2267246.0,194365.0,24174694.0,4810779723.0,2901995391.0,5242195722.441211,9.68675294852939
5587,168.94931161184647,825.662667670105,9.0,206150.0,2955936.0,117846.0,23616416.0,5039555590.0,2834978098.0,5404752063.49965,10.069736843015283
3872,10361.213539791142,77675.67590925457,4896.5,606163.5,2930054.0,6699.0,426676.75,5560059345.5,51219387.0,5249222937.855783,10.746374711517161
1861,20890283.566466328,152543344.71503368,5837.0,156902.0,2944917.0,113531.0,42841934.0,3943247772.0,5142861016.0,6138544735.712606,11.848437220111261
1422,3739462.9103138936,25539202.92852601,8648.0,285518.0,4386519.0,128790.0,25604317.0,7478548883.0,3073611091.0,7715434566.002993,15.487798939617337
1421,48613017.83408063,332009638.0708381,8648.0,285518.0,4386519.0,128790.0,25604317.0,7478548883.0,3073611091.0,7722672431.897199,15.50548159645537
3617,55312208.47491186,419566641.61693823,14747.0,530023.0,9948073.0,383514.0,144722117.0,13320481119.0,17372832501.0,21549660934.370483,48.01739328632782
