city,state_abbr,i_elec_score,i_gas_score,i_num_establishments,i_elec_1kdollars,i_elec_mwh,i_gas_1kdollars,i_gas_mcf,i_elec_lb_ghg,i_gas_lb_ghg,i_elec_class,i_gas_class
New Rochelle,NY,133593.80458209632,770679.66207939,239.0,1047.0,17359.0,448.0,75629.0,26010817.0,9078650.0,2,2
New Salem,MA,8634.344616492619,64729.72992437883,10.0,36.0,270.0,12.0,1644.0,292911.0,197326.0,1,1
New Scotland,NY,57355.396596350576,496420.0458021318,42.0,310.0,5136.0,132.0,22376.0,9247522.0,2686049.0,2,2
New Sewickley,PA,135194.49008608842,615939.008820615,38.0,472.0,6822.0,227.0,30727.0,11631556.0,3688511.0,2,2
New Sharon,ME,6044.041231544833,45310.810947065176,21.0,95.0,1057.0,54.0,6975.0,1147175.0,837247.0,1,1
New Stanton,PA,13212.606103407054,28989.666146546002,21.0,89.0,1280.0,43.0,5763.0,2181705.0,691846.0,1,1
New Tazewell,TN,382.05324804974714,1106.0883653750889,26.0,685.0,12066.0,280.0,63008.0,20227014.0,7563658.0,2,2
New Ulm,MN,2269.1991598767872,14924.881536829118,111.0,6008.0,81503.0,2621.0,625452.0,88216348.0,75080984.0,3,3
New Vineyard,ME,1292.5351422033345,2788.2486106570777,9.0,292.0,3258.0,165.0,21496.0,3535698.0,2580473.0,1,1
New Waverly,TX,458.841338708056,1977.6241148977995,13.0,154.0,2898.0,112.0,42165.0,4624792.0,5061598.0,1,2
New Wilmington,PA,1505.6613377828946,4074.442771944504,14.0,126.0,1824.0,61.0,8216.0,3110185.0,986278.0,1,1
New Windsor,NY,239594.28255779602,2460294.44052594,79.0,736.0,12199.0,315.0,53146.0,21964117.0,6379729.0,2,2
New York,NJ,8760120.057731353,55724642.21972489,26376.0,75115.0,1245512.0,32124.0,5426336.0,1866272757.0,651391971.0,3,3
Newark,CA,174341.40726902767,1270560.5247040056,227.0,6600.0,55366.0,5711.0,841160.0,74136136.0,100975104.0,3,3
Newark,DE,10177.215651546609,57424.00503092537,108.0,3828.0,47270.0,5935.0,657957.0,91096318.0,78982872.0,3,3
Newark,MD,10177.215651546609,57424.00503092537,108.0,3828.0,47270.0,5935.0,657957.0,91096318.0,78982872.0,3,3
Newark,NJ,3564089.4639139506,28542620.5875266,805.0,9791.0,96360.0,5304.0,804781.0,185698224.0,96608061.0,3,3
Newark,OH,108417.69480098232,1131854.767931953,387.0,10994.0,157570.0,4150.0,862740.0,268639320.0,103565583.0,3,3
Newark,TX,5233.011480082012,19840.321056860328,15.0,53.0,993.0,38.0,14442.0,1329277.0,1733669.0,1,1
Newark Valley,NY,5161.918866305542,36493.178300539934,33.0,132.0,2187.0,56.0,9530.0,3938488.0,1143979.0,1,1
Newaygo,MI,542.3302365782637,1978.9355519533522,27.0,105.0,1526.0,49.0,8484.0,1991459.0,1018436.0,1,1
Newberg,OR,10365.814287229583,49053.76496096961,140.0,1859.0,30721.0,801.0,139808.0,37891881.0,16782927.0,3,2
Newberry,MI,258.50702844066694,557.6497221314155,19.0,124.0,1793.0,57.0,9973.0,3057663.0,1197142.0,1,1
Newberry,PA,28586.97242696932,104665.22512707648,47.0,655.0,9469.0,316.0,42647.0,18248621.0,5119507.0,2,2
Newburgh,NY,474640.83371761494,4041748.859677792,192.0,4238.0,70280.0,1813.0,306188.0,126542244.0,36755646.0,3,3
Newburgh Heights,OH,168.94931161184647,825.662667670105,16.0,923.0,13232.0,348.0,72447.0,22558642.0,8696787.0,2,2
Newbury,MA,21128.366379144656,70284.85449016454,44.0,328.0,2454.0,111.0,14944.0,2662925.0,1793938.0,1,1
Newbury,NH,6243.305046655925,34289.25256070082,32.0,272.0,2642.0,24.0,4262.0,2867487.0,511533.0,1,1
Newbury,VT,10925.783831647868,60006.19198122642,20.0,259.0,2535.0,20.0,3808.0,2751000.0,457069.0,1,1
Newburyport,MA,254190.9287654469,1739755.5098399387,151.0,6024.0,45042.0,2030.0,274324.0,48882197.0,32930572.0,3,3
Newcastle,ME,11683.313587177541,42130.430724474536,18.0,138.0,1544.0,78.0,10189.0,1675807.0,1223061.0,1,1
Newcastle,OK,34877.560508073584,291795.902163963,240.0,499.0,9947.0,853.0,106062.0,21106454.0,12731997.0,2,2
Newcastle,WA,579.7840541924189,2303.9228944553893,31.0,224.0,5041.0,116.0,15562.0,6217254.0,1868091.0,2,1
Newcomerstown,OH,4781.348066920129,12080.735011131179,37.0,1209.0,17330.0,456.0,94886.0,29545689.0,11390427.0,2,2
Newfane,NY,11727.812189578986,49355.664018298165,74.0,316.0,5244.0,135.0,22846.0,9441725.0,2742457.0,2,2
Newfield,ME,1689.4931161184647,8256.62667670105,11.0,25.0,277.0,14.0,1827.0,300427.0,219262.0,1,1
Newfield,NH,337.89862322369294,1651.32533534021,11.0,25.0,277.0,14.0,1827.0,300427.0,219262.0,1,1
Newfield,NY,13175.029652609584,53511.842883186466,36.0,93.0,1540.0,40.0,6710.0,2773037.0,805461.0,1,1
Newfields,NH,11740.980754106597,42424.52284114982,11.0,329.0,2665.0,97.0,11265.0,2892196.0,1352257.0,1,1
Newington,CT,340617.91343699105,1636067.1861804125,195.0,4931.0,38466.0,1682.0,277032.0,41745424.0,33255684.0,3,3
Newington,NH,3013.5016931557707,16684.547269313858,27.0,3158.0,25570.0,928.0,108084.0,27750193.0,12974705.0,3,2
Newlin,PA,506.8479348355394,2476.988003010315,18.0,36.0,518.0,17.0,2333.0,998079.0,280003.0,1,1
Newman,CA,9232.516052417308,65681.45403447657,31.0,1008.0,8452.0,872.0,128410.0,11317498.0,15414690.0,2,2
Newmarket,NH,10568.416533183101,45747.01589726801,27.0,213.0,1728.0,63.0,7302.0,1874831.0,876584.0,1,1
Newport,AR,800.8372650189308,2536.585274084768,94.0,1738.0,28604.0,895.0,154910.0,45641252.0,18595845.0,3,3
Newport,DE,3212.2754311003832,8301.934513112636,36.0,1866.0,23043.0,2893.0,320733.0,44406598.0,38501673.0,3,3
Newport,ID,735.0638395590938,5565.522657685242,12.0,915.0,20630.0,476.0,63690.0,25445333.0,7645530.0,2,2
Newport,KY,84747.06146925384,411543.6620359958,60.0,1162.0,20510.0,315.0,83685.0,34967317.0,10045802.0,2,2
Newport,ME,3949.962944166474,13875.213830453162,30.0,189.0,2106.0,107.0,13895.0,2285404.0,1667966.0,1,1
Newport,MN,41267.421726697605,284315.653299424,18.0,116.0,1579.0,51.0,12117.0,1709090.0,1454608.0,1,1
Newport,NH,102916.0091028514,1287680.7623863588,63.0,18190.0,147285.0,5348.0,622572.0,159843003.0,74735187.0,3,3
Newport,NY,4174.839561650519,15462.825402301378,30.0,288.0,4768.0,123.0,20771.0,8584245.0,2493392.0,2,1
Newport,OH,21186.76536731346,102885.91550899897,60.0,1162.0,20510.0,315.0,83685.0,34967317.0,10045802.0,2,2
Newport,OR,27348.683900451342,151347.38023561338,69.0,313.0,5181.0,135.0,23576.0,6389754.0,2830125.0,2,2
Newport,RI,33085.84048895902,244804.5816580496,115.0,517.0,3836.0,370.0,42547.0,4163036.0,5107455.0,2,2
Newport,TN,168.94931161184647,825.662667670105,36.0,1248.0,21986.0,510.0,114805.0,36855146.0,13781556.0,2,2
Newport,VT,13288.346351649758,199774.20190020566,57.0,644.0,6291.0,49.0,9449.0,6826807.0,1134249.0,2,1
Newport,WA,735.0638395590938,5565.522657685242,12.0,915.0,20630.0,476.0,63690.0,25445333.0,7645530.0,2,2
Newport Beach,CA,430633.3882326233,2817966.900998212,854.0,19928.0,167171.0,17245.0,2539771.0,223844248.0,304880961.0,3,3
Newport News,VA,57167.39512577872,315410.43530002487,420.0,34237.0,522231.0,11565.0,2616540.0,647406503.0,314096528.0,3,3
Newstead,NY,184308.56026262973,1668514.230200814,180.0,3491.0,57887.0,1493.0,252195.0,104227986.0,30274213.0,3,3
Newton,IA,6403.657800850478,52861.370849394814,81.0,5396.0,89239.0,3607.0,767543.0,96588742.0,92137985.0,3,3
Newton,KS,38273.010014989915,248105.4134283007,116.0,3201.0,42729.0,1712.0,463882.0,76947059.0,55685683.0,3,3
Newton,MA,467438.8314457594,2080455.5062958216,336.0,3116.0,23350.0,1047.0,141116.0,25340307.0,16940056.0,3,2
Newton,MS,863.4344616492618,6472.972992437884,27.0,1632.0,28170.0,885.0,203559.0,47221145.0,24435720.0,3,3
Newton,NH,3325.182674476792,12660.877795224695,24.0,72.0,586.0,21.0,2475.0,635561.0,297159.0,1,1
Newton,NJ,2970.390000131656,7649.336953997457,49.0,222.0,2183.0,120.0,18236.0,4207845.0,2189099.0,1,1
Newton,PA,13731.212156073623,67268.04887289216,42.0,1925.0,27808.0,927.0,125242.0,53590514.0,15034396.0,3,2
Newton,TX,727.0706529849356,2138.5997658673964,29.0,178.0,3349.0,129.0,48723.0,5344107.0,5848852.0,1,2
Newton,UT,3659.327811317131,7446.851857164815,12.0,44.0,693.0,16.0,2911.0,855242.0,349435.0,1,1
Newtown,CT,403964.4699196472,3614655.4589698925,170.0,1185.0,9246.0,404.0,66591.0,10034399.0,7993710.0,2,2
Newtown,OH,10350.288179597428,183744.10245242045,29.0,803.0,11515.0,303.0,63047.0,19631672.0,7568384.0,2,2
Newtown,PA,88501.06222791117,970409.2223215093,171.0,6731.0,97243.0,3241.0,437961.0,187401351.0,52573971.0,3,3
Niagara,MI,2402.5117950567915,7609.755822254302,13.0,1657.0,22099.0,665.0,131663.0,28845397.0,15805215.0,2,2
Niagara,NY,32439.316159175738,260187.21950377122,58.0,4133.0,68525.0,1767.0,298543.0,123382777.0,35837942.0,3,3
Niagara,WI,800.8372650189308,2536.585274084768,13.0,1657.0,22099.0,665.0,131663.0,28845397.0,15805215.0,2,2
Niagara Falls,NY,48496.52640212245,505947.1750781112,127.0,7067.0,117182.0,3022.0,510529.0,210992942.0,61285319.0,3,3
Nibley,UT,9274.904970444235,41211.42467946498,15.0,57.0,899.0,21.0,3776.0,1109441.0,453296.0,1,1
Nicholasville,KY,23345.015423653218,138643.09254192072,169.0,5824.0,102772.0,1581.0,419332.0,172277379.0,50337745.0,3,3
Nichols,NY,1159.5681083848378,4607.8457889107785,58.0,308.0,5106.0,132.0,22246.0,9193996.0,2670502.0,2,1
Nichols,PA,579.7840541924189,2303.9228944553893,58.0,308.0,5106.0,132.0,22246.0,9193996.0,2670502.0,2,1
Nichols Hills,OK,1133.369921611468,7189.000750373684,18.0,61.0,1215.0,104.0,12951.0,2577245.0,1554665.0,1,1
Niles,IL,217222.83941978207,1163854.8079438612,228.0,6776.0,104106.0,3057.0,607673.0,177490112.0,72946716.0,3,3
Niles,MI,1169.1942918428908,4816.544784146385,57.0,2395.0,34651.0,1108.0,192679.0,59076501.0,23129744.0,3,3
Niles,OH,230363.1490086488,1107184.963423748,159.0,1627.0,23314.0,614.0,127653.0,39748589.0,15323839.0,3,2
Niskayuna,NY,21031.064108469167,72212.82143492183,42.0,2162.0,35850.0,925.0,156189.0,64550381.0,18749398.0,3,3
Nisswa,MN,7470.088260151241,37356.09830773232,19.0,190.0,2575.0,83.0,19761.0,2787198.0,2372186.0,1,1
Nixa,MO,8209.528689514153,52575.153655285976,66.0,573.0,8052.0,238.0,37917.0,8226344.0,4551636.0,2,2
Noble,OK,1626.990709734791,5936.806655860056,133.0,613.0,12212.0,1047.0,130216.0,25913095.0,15631496.0,2,2
Nobleboro,ME,1200.1612042908791,3606.212291827179,17.0,87.0,970.0,49.0,6398.0,1052332.0,768028.0,1,1
Noblesville,IN,193301.1190032331,877181.5023796731,203.0,4486.0,64323.0,2564.0,513911.0,109664606.0,61691304.0,3,3
Nockamixon,NJ,5400.732921117831,46303.91419608592,51.0,805.0,11634.0,388.0,52398.0,22421012.0,6290038.0,2,2
Nockamixon,PA,27003.66460558916,231519.57098042962,51.0,805.0,11634.0,388.0,52398.0,22421012.0,6290038.0,2,2
Nocona,TX,149.91933953311826,355.4065287530841,65.0,216.0,4062.0,157.0,59086.0,5438376.0,7092836.0,2,2
Nogales,AZ,8199.019258324837,34723.88535036356,124.0,837.0,13788.0,105.0,18198.0,17708690.0,2184489.0,2,1
Nolanville,TX,2205.191518677281,16696.567973055724,5.0,62.0,1156.0,45.0,16823.0,1548440.0,2019506.0,1,1
Nome,AK,863.4344616492618,6472.972992437884,66.5,2949.0,19357.5,301.5,59653.25,27276593.25,7160907.5,2,2
Nome,TX,1726.8689232985237,12945.945984875763,22.0,84.0,1568.0,60.0,22805.0,2501329.0,2737577.0,1,2
Nooksack,WA,337.89862322369294,1651.32533534021,5.0,26.0,579.0,13.0,1789.0,714755.0,214762.0,1,1
Norco,CA,67844.55316209227,376476.7093370775,162.0,3620.0,30365.0,3132.0,461321.0,40658783.0,55378188.0,3,3
Norfolk,CT,2992.1943803675927,9683.186728610644,22.0,211.0,1646.0,72.0,11853.0,1786115.0,1422874.0,1,1
Norfolk,MA,42777.03054081634,330119.2320017381,58.0,472.0,3600.0,160.0,23755.0,3906937.0,2851612.0,1,2
Norfolk,NE,21213.841135401588,141336.81593369774,131.0,5379.0,69928.0,2305.0,570641.0,75687729.0,68501310.0,3,3
Norfolk,NY,38936.018619134025,340961.50348473154,11.0,1008.0,16719.0,431.0,72841.0,30103885.0,8744018.0,2,2
Norfork,AR,337.89862322369294,1651.32533534021,3.0,43.0,708.0,22.0,3832.0,1129162.0,460060.0,1,1
Normal,IL,59518.94971829001,216735.54073121733,304.0,3168.0,48677.0,1429.0,284128.0,49728590.0,34107493.0,3,3
Norman,OK,482917.071379686,3004670.40369688,1299.0,7087.0,141199.0,12105.0,1505550.0,299605341.0,180730228.0,3,3
Normandy Park,WA,1675.7001581897318,9167.936302327038,25.0,59.0,1330.0,31.0,4106.0,1640331.0,492868.0,1,1
Norridge,IL,65876.60652774437,295105.7916604848,48.0,431.0,6626.0,195.0,38674.0,11296058.0,4642570.0,2,2
Norridgewock,ME,11101.695228718329,84766.64704238686,26.0,251.0,2804.0,142.0,18502.0,3043165.0,2221006.0,1,1
Norris,TN,20275.98679986404,158565.28382556755,10.0,322.0,5667.0,131.0,29592.0,9499557.0,3552250.0,2,2
Norristown,PA,29831.20655106592,149868.28429455293,95.0,861.0,12443.0,415.0,56039.0,23978810.0,6727066.0,2,2
North Adams,MA,51151.250239341345,221147.76695171322,43.0,397.0,2971.0,134.0,18096.0,3224468.0,2172234.0,1,1
North Andover,MA,213783.30266622515,1200368.0549765495,146.0,6393.0,47799.0,2154.0,291118.0,51874862.0,34946646.0,3,3
North Annville,PA,6504.313567637956,35664.78271711596,43.0,375.0,5415.0,180.0,24388.0,10435320.0,2927547.0,2,2
North Arlington,NJ,26774.332902057704,207054.58077164204,44.0,186.0,1831.0,101.0,15295.0,3529259.0,1836070.0,1,1
North Attleborough,MA,198899.47042069395,872872.6291036472,131.0,8745.0,65387.0,2947.0,398236.0,70962235.0,47805277.0,3,3
North Attleborough,RI,39779.89408413879,174574.52582072944,131.0,8745.0,65387.0,2947.0,398236.0,70962235.0,47805277.0,3,3
North Aurora,IL,86040.36566514763,1017528.9079602716,131.0,2604.0,40007.0,1175.0,233521.0,68207063.0,28032441.0,3,3
North Baltimore,OH,337.89862322369294,1651.32533534021,32.0,1237.0,17724.0,467.0,97046.0,30218021.0,11649624.0,2,2
North Beaver,OH,15251.959287041887,72972.96814152194,51.0,755.0,10905.0,363.0,49114.0,18592185.0,5895813.0,2,2
North Beaver,PA,45755.877861125664,218918.9044245658,51.0,755.0,10905.0,363.0,49114.0,18592185.0,5895813.0,2,2
North Bend,OR,5491.468398593899,30261.329811368247,49.0,89.0,1469.0,38.0,6686.0,1812130.0,802622.0,1,1
North Bend,WA,240.03224085817573,721.2424583654359,47.0,218.0,4912.0,113.0,15163.0,6058020.0,1820246.0,2,1
North Bergen,NJ,314250.1995822921,2229632.025417443,219.0,2752.0,27082.0,1491.0,226187.0,52191227.0,27152081.0,3,3
North Berwick,ME,16183.976031032516,76910.40239511582,22.0,755.0,8421.0,427.0,55560.0,9138524.0,6669607.0,2,2
North Bethlehem,PA,5961.4252079985645,36739.03427889993,68.0,560.0,8090.0,270.0,36433.0,13791849.0,4373567.0,2,2
North Bonneville,WA,1968.7543542672493,13598.543543990945,9.0,18.0,405.0,9.0,1250.0,499290.0,150021.0,1,1
North Braddock,PA,844.7465580592324,4128.313338350525,7.0,299.0,4320.0,144.0,19454.0,7364415.0,2335348.0,2,1
North Branch,MN,6993.030455691784,37794.851180319136,72.0,1289.0,17491.0,562.0,134223.0,18931326.0,16112463.0,2,2
North Branford,CT,174313.56693930613,2040065.7872118985,92.0,3241.0,25285.0,1105.0,182106.0,27441219.0,21860517.0,3,3
North Brookfield,MA,39350.46498716492,303265.93489470123,30.0,829.0,6200.0,279.0,37759.0,6728294.0,4532664.0,2,2
North Brunswick,NJ,418468.06470328185,3141601.469525311,134.0,7416.0,72987.0,4017.0,609579.0,140656642.0,73175528.0,3,3
North Buffalo,PA,6328.092058196581,44738.29727748743,348.0,192.0,2771.0,92.0,12482.0,4724865.0,1498313.0,1,1
North Canaan,CT,81915.08789905577,357951.84388968203,52.0,1967.0,15348.0,671.0,110535.0,16656288.0,13268910.0,2,2
North Canaan,MA,32766.035159622315,143180.7375558728,52.0,1967.0,15348.0,671.0,110535.0,16656288.0,13268910.0,2,2
North Canton,OH,23414.944501018017,132632.83976606914,135.0,400.0,5731.0,151.0,31377.0,9770295.0,3766635.0,2,2
North Castle,CT,4217.2329350193295,27701.254411770824,75.0,450.0,7461.0,192.0,32505.0,11179463.0,3902009.0,2,2
North Castle,NY,21086.16467509665,138506.27205885414,75.0,450.0,7461.0,192.0,32505.0,11179463.0,3902009.0,2,2
North Chicago,IL,209919.5928451231,1632951.0298214925,161.0,3514.0,53994.0,1585.0,315167.0,92054447.0,37833485.0,3,3
North Codorus,PA,4211.732052298063,16983.721577642267,44.0,322.0,4645.0,155.0,20922.0,8952220.0,2511475.0,2,1
North College Hill,OH,1013.35380118238,6828.3795211909655,21.0,345.0,4944.0,130.0,27068.0,8428408.0,3249312.0,2,2
North Collins,NY,25769.619515254526,212436.43792417878,351.0,501.0,8300.0,214.0,36160.0,14944353.0,4340759.0,2,2
North Cornwall,PA,10397.960919918856,53165.88544797875,33.0,746.0,10773.0,359.0,48520.0,20761693.0,5824529.0,2,2
North Coventry,PA,2332.6526978417264,5287.198561151079,37.0,161.0,2332.0,78.0,10501.0,4493413.0,1260591.0,1,1
North East,CT,8399.494158243931,60488.381933703655,40.0,340.0,5639.0,145.0,24569.0,10153966.0,2949336.0,2,2
North East,MA,2799.8313860813105,20162.793977901216,40.0,340.0,5639.0,145.0,24569.0,10153966.0,2949336.0,2,2
North East,NY,40929.74865504899,216607.11939629595,373.0,1687.0,25100.0,794.0,112218.0,47658747.0,13471006.0,3,2
North East,PA,14237.659471023484,61253.25541671456,368.0,3089.0,44628.0,1488.0,200994.0,86004601.0,24127912.0,3,3
North Elba,NY,7407.375451347823,39900.853505192616,33.0,108.0,1797.0,46.0,7831.0,3236232.0,940001.0,1,1
North Fayette,PA,111964.43050109381,711140.5842770558,197.0,6017.0,86931.0,2897.0,391517.0,148208473.0,46998750.0,3,3
North Franklin,PA,168.94931161184647,825.662667670105,15.0,545.0,7875.0,262.0,35467.0,13426197.0,4257614.0,2,2
North Greenbush,NY,844.7465580592324,4128.313338350525,26.0,33.0,548.0,14.0,2389.0,987149.0,286729.0,1,1
North Haledon,NJ,4537.186066666974,28618.713202994222,24.0,123.0,1210.0,67.0,10109.0,2332544.0,1213488.0,1,1
North Hampton,NH,53003.10656939735,329529.7669146584,39.0,251.0,2032.0,74.0,8587.0,2204751.0,1030840.0,1,1
North Hanover,NJ,13053.96023220037,65819.79964003856,40.0,148.0,1453.0,80.0,12134.0,2799786.0,1456567.0,1,1
North Harmony,NY,1159.5681083848378,4607.8457889107785,289.0,142.0,2347.0,61.0,10224.0,4225281.0,1227281.0,1,1
North Haven,CT,457789.027972817,3171257.410585989,193.0,5280.0,41187.0,1801.0,296633.0,44699052.0,35608636.0,3,3
North Haven,ME,2667.0048348935293,10270.360251002983,6.0,18.0,201.0,10.0,1325.0,217988.0,159095.0,1,1
North Hempstead,NY,3092725.4687780463,17954878.947120972,1204.0,6480.0,107445.0,2771.0,468106.0,200450827.0,56192717.0,3,3
North Hopewell,PA,1013.6958696710788,4953.97600602063,33.0,265.0,3823.0,127.0,17218.0,7367495.0,2066893.0,2,1
North Huntingdon,PA,181818.0872244665,823738.0346136773,187.0,2572.0,37161.0,1238.0,167363.0,63355228.0,20090731.0,3,3
North Kansas City,MO,107031.06635526744,1043725.3272000368,196.0,11606.0,163029.0,4829.0,767673.0,293586485.0,92153475.0,3,3
North Kingstown,RI,205976.46104837305,1465674.797081811,175.0,20248.0,150190.0,14493.0,1665850.0,162996091.0,199973081.0,3,3
North Kingsville,OH,506.8479348355394,2476.988003010315,40.0,43.0,620.0,16.0,3392.0,1056332.0,407236.0,1,1
North Las Vegas,NV,221908.6382347929,1425994.2395805966,348.0,34997.0,594947.0,4760.0,806777.0,764101640.0,96847630.0,3,3
North Lebanon,PA,39850.699841669,236109.0400294218,52.0,1423.0,20557.0,685.0,92582.0,39615575.0,11113837.0,2,2
North Liberty,IA,14973.299677916948,107902.34813146637,44.0,10670.0,176467.0,7134.0,1517798.0,191001802.0,182200542.0,3,3
North Little Rock,AR,338709.75049714785,3390785.598895447,288.0,23295.0,383360.0,12000.0,2076180.0,611705574.0,249230276.0,3,3
North Logan,UT,29380.266271694232,168769.69304985352,57.0,556.0,8784.0,204.0,36876.0,10834264.0,4426671.0,2,2
North Londonderry,PA,4878.235175728467,26748.58703783696,26.0,264.0,3821.0,127.0,17208.0,7363353.0,2065731.0,2,1
North Mahoning,PA,1292.5351422033345,2788.2486106570777,717.0,678.0,9796.0,326.0,44117.0,18877442.0,5295917.0,2,2
North Manchester,IN,168.94931161184647,825.662667670105,35.0,5671.0,81321.0,3242.0,649710.0,138643040.0,77992985.0,3,3
North Mankato,MN,19471.745300367347,153007.58008525902,85.0,4794.0,65038.0,2091.0,499101.0,70395239.0,59913428.0,3,3
North Miami,OK,4917.230972190102,35870.123949121764,3.0,9.0,181.0,16.0,1929.0,325875.0,231621.0,1,1
North Middleton,PA,14813.670672670236,126811.71835350196,32.0,675.0,9755.0,325.0,43932.0,18798452.0,5273757.0,2,2
North Newton,KS,241.88543096872613,652.5975591151793,6.0,33.0,437.0,18.0,4746.0,787219.0,569701.0,1,1
North Norwich,NY,599.6773581324728,1421.6261150123364,13.0,127.0,2107.0,54.0,9179.0,3793538.0,1101877.0,1,1
North Oaks,MN,5690.834804326263,13401.823333286762,12.0,19.0,252.0,8.0,1933.0,272696.0,232091.0,1,1
North Ogden,UT,3255.6355078533693,11891.950649174887,49.0,351.0,5555.0,129.0,23322.0,6852032.0,2799608.0,2,2
North Olmsted,OH,31906.20275949325,192122.87333812664,247.0,743.0,10651.0,281.0,58318.0,18159003.0,7000642.0,2,2
North Perry,OH,1084.6604731565274,3957.8711039067043,50.0,101.0,1445.0,38.0,7910.0,2463085.0,949566.0,1,1
North Plainfield,NJ,15741.419275555703,68713.26160127473,42.0,83.0,819.0,45.0,6840.0,1578355.0,821127.0,1,1
North Plains,OR,337.89862322369294,1651.32533534021,15.0,1323.0,21866.0,570.0,99509.0,26969775.0,11945349.0,2,2
North Platte,NE,6213.52721262838,49278.30282699208,121.0,1517.0,19723.0,650.0,160948.0,21347570.0,19320655.0,2,3
North Pole,AK,10774.30927470256,188395.95969823535,11.0,12656.0,83071.0,1295.0,255991.0,114596191.0,30729876.0,3,3
North Prairie,WI,25665.92832412749,170922.33462612893,25.0,235.0,3141.0,95.0,18715.0,5355363.0,2246542.0,1,1
North Providence,RI,114377.52922662426,565311.7742790695,85.0,445.0,3302.0,319.0,36620.0,3583107.0,4395964.0,1,2
North Reading,MA,33225.62892338068,108285.84024074565,48.0,1113.0,8324.0,375.0,50699.0,9034220.0,6086102.0,2,2
North Richland Hills,TX,108021.85828518057,735975.7038967428,254.0,3517.0,66005.0,2545.0,960221.0,88380442.0,115267504.0,3,3
North Ridgeville,OH,118550.8780167042,444699.27218200633,191.0,1884.0,27003.0,711.0,147851.0,46037785.0,17748444.0,3,3
North Riverside,IL,899.5160371987096,2132.4391725185046,39.0,88.0,1353.0,40.0,7897.0,2306488.0,947944.0,1,1
North Royalton,OH,180730.2536443504,929063.1350848592,284.0,2204.0,31590.0,832.0,172962.0,53856951.0,20762882.0,3,3
North Salem,CT,3502.222306891856,33823.87894053905,44.0,31.0,519.0,13.0,2260.0,934000.0,271291.0,1,1
North Salem,NY,28017.77845513485,270591.0315243124,44.0,31.0,519.0,13.0,2260.0,934000.0,271291.0,1,1
North Salt Lake,UT,209526.66560283632,2271477.573178216,141.0,41562.0,657191.0,15229.0,2758957.0,810592996.0,331192630.0,3,3
North Sewickley,PA,675.7972464473859,3302.65067068042,18.0,114.0,1644.0,55.0,7402.0,2802053.0,888566.0,1,1
North Sioux City,IA,863.4344616492618,6472.972992437884,21.0,216.0,2857.0,216.0,45264.0,3092102.0,5433618.0,1,2
North Sioux City,SD,1726.8689232985237,12945.945984875763,21.0,216.0,2857.0,216.0,45264.0,3092102.0,5433618.0,1,2
North Smithfield,MA,42689.06494317565,242582.77854829785,62.0,721.0,5352.0,516.0,59357.0,5807817.0,7125367.0,2,2
North Smithfield,RI,99607.81820074316,566026.4832793614,62.0,721.0,5352.0,516.0,59357.0,5807817.0,7125367.0,2,2
North St. Paul,MN,1929.6588542785746,4873.521151977306,41.0,1087.0,14750.0,474.0,113190.0,15964814.0,13587662.0,2,2
North Stonington,CT,19644.761661282293,60431.871444134864,43.0,300.0,2342.0,102.0,16867.0,2541625.0,2024737.0,1,1
North Stonington,RI,8419.183569120982,25899.373476057797,43.0,300.0,2342.0,102.0,16867.0,2541625.0,2024737.0,1,1
North Strabane,PA,44503.64235403095,294304.76133707014,121.0,40438.0,584234.0,19471.0,2631249.0,996057353.0,315862174.0,3,3
North Tonawanda,NY,211680.84073998558,1991119.9115176972,115.0,4822.0,79951.0,2062.0,348323.0,143955680.0,41813578.0,3,3
North Union,PA,62714.40355232717,223820.9292148797,109.0,4925.0,71146.0,2372.0,320427.0,122481268.0,38464898.0,3,3
North Vernon,IN,2335.5206407637547,7460.144064721924,54.0,6375.0,91408.0,3644.0,730307.0,155841659.0,87667986.0,3,3
North Versailles,PA,56884.54437538023,219532.96366415927,83.0,794.0,11466.0,382.0,51640.0,19548472.0,6199064.0,2,2
North Wales,PA,168.94931161184647,825.662667670105,26.0,508.0,7340.0,245.0,33059.0,14145875.0,3968514.0,2,2
North Woodbury,PA,4317.1723082463095,32364.864962189415,26.0,1014.0,14649.0,488.0,65976.0,28230880.0,7919951.0,2,2
North Yarmouth,ME,9734.807096926192,37928.78413412589,29.0,62.0,691.0,35.0,4559.0,749871.0,547282.0,1,1
Northampton,MA,177684.0577244389,1180917.1928789213,133.0,2480.0,18540.0,836.0,112918.0,20121054.0,13554992.0,2,2
Northampton,PA,278575.6978465159,1559450.1493569731,251.0,5606.0,80999.0,2699.0,364799.0,156096073.0,43791522.0,3,3
Northborough,MA,95510.83848377367,531721.0251592629,87.0,2233.0,16699.0,753.0,101703.0,18122533.0,12208645.0,2,2
Northbridge,MA,39047.362354100616,114574.96242194885,51.0,2190.0,16373.0,738.0,99717.0,17768702.0,11970278.0,2,2
Northbrook,IL,449268.1700392375,2506923.278599509,432.0,10543.0,161980.0,4756.0,945487.0,276159347.0,113498814.0,3,3
Northfield,IL,5613.221526294698,31620.114033237944,105.0,10208.0,156836.0,4605.0,915459.0,267388559.0,109894105.0,3,3
Northfield,MA,56807.60617750393,956405.1707394292,17.0,202.0,1510.0,68.0,9199.0,1639191.0,1104277.0,1,1
