city,state_abbr,elec_score,gas_score
Clymer,PA,3487.5605388348213,20846.505142460286
Coachella,CA,28625.702778844847,226192.43307931704
Coalgate,OK,954.7092834403958,4347.047970994886
Coalinga,CA,168.94931161184647,825.662667670105
Cobleskill,NY,4509.117066846451,12134.751821752323
Cochecton,NY,5180.606769895571,38837.83795462729
Cochranton,PA,631.8879534070841,1710.9226064146624
Codorus,MD,1084.6604731565274,3957.871103906704
Codorus,PA,2711.6511828913185,9894.677759766759
Cody,WY,16790.477165650875,87954.17012329967
Coeur d'Alene,ID,144854.50274443516,721690.8883378649
Coeymans,NY,7350.638395590937,55655.22657685242
Coffeyville,KS,95497.88494483389,791402.739454522
Cohasset,MA,480.06448171635157,1442.4849167308719
Cohasset,MN,7834.165392920154,36526.34063200193
Cohocton,NY,720.0967225745273,2163.7273750963077
Cohoes,NY,38225.901344211634,262168.1473677951
Cokato,MN,711.2795481901101,2804.5982196234568
Colchester,CT,35600.94056402344,133323.0965026294
Colchester,VT,56242.424785176794,265320.8363221508
Cold Spring,MN,1470.1276791181874,11131.045315370484
Colden,NY,11350.288406114527,43504.75557437673
Coldwater,KS,443.7752791152624,1262.1534904179164
Coldwater,MI,26066.32861524916,124071.02562522402
Coldwater,OH,1708.6565854991268,4622.5348325288915
Colebrook,CT,1689.4931161184647,8256.62667670105
Colebrook,MA,675.7972464473859,3302.65067068042
Colebrook,NH,13671.369521535576,195389.47532635726
Colebrook,VT,13671.369521535576,195389.47532635726
Colebrookdale,PA,7804.195884491881,22312.22399097443
Coleman,TX,542.3302365782637,1978.935551953352
Colerain,PA,3397.0084248411977,11220.11493636769
Colesville,NY,23179.140251692028,112737.81662328157
Colfax,CA,904.0131511709402,6391.185325355347
Colfax,IA,168.94931161184647,825.662667670105
College,PA,42782.150293502884,232162.13793031825
College Park,MD,16344.729068185476,33963.75346544783
College Place,WA,1200.637244206461,3964.1690234556
College Station,TX,14575.281663392214,41248.10204742223
Collegeville,PA,168.94931161184647,825.662667670105
Colleyville,TX,56696.13338062764,336704.0088324479
Collier,PA,26007.442858379458,115524.50557704248
Collierville,MS,48782.179581506345,423154.7714054044
Collierville,TN,195128.71832602538,1692619.0856216175
Collingdale,PA,31159.99564292191,210742.0985440001
Collingswood,NJ,19277.320253482747,103646.4263549207
Collins,NY,80313.96348114773,1462643.4963244013
Collinsville,IL,23245.576118988083,192205.7914998145
Collinsville,OK,506.8479348355394,2476.988003010315
Collinwood,TN,517.0140568813338,1115.299444262831
Colma,CA,2009.9985990425996,12563.100831242087
Colmesneil,TX,1286.342469349951,3004.2205097582573
Coloma,MI,863.4344616492618,6472.972992437883
Colona,IL,506.8479348355394,2476.988003010315
Colonie,NY,741426.2952511198,6140163.989925792
Colorado Springs,CO,573993.6403243887,3460323.936546736
Colrain,MA,5445.140623402482,31860.663953496292
Colrain,VT,4083.8554675518612,23895.497965122217
Colstrip,MT,1726.8689232985237,12945.945984875765
Colton,CA,177397.8635192706,859824.4823619539
Colton,NY,1704.0081467519994,10797.148259600008
Colts Neck,NJ,12233.373709673207,29615.24685851806
Columbia,CT,19043.20980455639,96512.67331764959
Columbia,IL,692.2495761113819,2334.342080706436
Columbia,KY,408.4263679737851,913.0562508844996
Columbia,ME,9811.063934522472,29298.01322562335
Columbia,MO,31450.66694545825,288182.3756267303
Columbia,MS,2069.356304983032,12641.620067502236
Columbia,NH,1120.1427748992514,3459.818652849741
Columbia,PA,1034.0281137626675,2230.598888525662
Columbia,TN,29546.415263605373,315193.8969171204
Columbia,VT,746.7618499328344,2306.5457685664937
Columbia City,IN,14153.5262722228,68886.3631956628
Columbia City,OR,775.5210853220007,1672.9491663942465
Columbia Falls,MT,975.8553955893898,3092.9235591606302
Columbia Heights,MN,65318.56034901638,372985.62058391364
Columbiana,OH,47175.93033145923,235576.22332072633
Columbus,IN,115593.87706660017,781158.9331789891
Columbus,KS,149.91933953311823,355.4065287530841
Columbus,MN,9923.110786823347,53950.76944235876
Columbus,MS,15390.363326130991,76366.17665646151
Columbus,NE,5472.956753236674,24402.13135905117
Columbus,NY,3098.795660284884,16827.87020874164
Columbus,OH,8447304.945733607,63017865.31682407
Columbus,PA,4129.535093044433,29194.54264043195
Columbus,TX,457.9147436527808,2011.946564522928
Colusa,CA,863.4344616492618,6472.972992437883
Colville,WA,920.8533854480185,2897.2065032674855
Comanche,OK,4004.1513326918293,11574.23522370388
Comanche,TX,863.4344616492618,6472.972992437883
Combined Locks,WI,27926.616426756987,252178.65961049957
Commerce,CA,1179578.2917539633,7593076.017908157
Commerce,TX,29201.430873362995,146943.3949654716
Commerce City,CO,375619.32746168855,3510028.018151204
Commercial,NJ,18978.72270302504,138216.52429809864
Compton,CA,840761.9706098812,6454228.029680772
Comstock Northwest,MI,318.8686511449647,1181.0691964231892
Comstock Park,MI,5450.346681959106,18575.685071288157
Concord,CA,402745.8760371928,3557923.415889056
Concord,DE,15180.656707439388,221373.34572058753
Concord,MA,95943.22259515303,624453.3009712163
Concord,MI,168.94931161184647,825.662667670105
Concord,NH,181919.78934070098,1163940.4031163773
Concord,NY,108884.37916469885,1585985.2504928545
Concord,PA,98815.11427879686,1353496.5139340495
Concord,VT,2501.9622970469654,6051.236406232974
Concordia,KS,855.0799599881816,5926.14388686796
Conemaugh,PA,9953.231692875599,39953.98438818342
Conestoga,PA,2026.70760236476,13656.759042381933
Conesus,NY,3861.8180435113345,16783.403316598204
Conewago,PA,29327.575996171818,185646.2205293403
Conewango,PA,1463.4538882704335,6020.1955922798825
Conklin,NY,21452.707228887022,168295.82596776556
Conklin,PA,7150.902409629009,56098.60865592185
Conneaut,OH,21794.512451905983,115757.40033537461
Conneaut,PA,23504.33781211604,121290.64989458068
Connellsville,PA,2632.6478587297947,18079.880362857246
Connersville,IN,11064.99432139419,81817.48756050544
Connoquenessing,PA,5672.563884905481,24342.46689215026
Conoy,PA,20072.017027257185,173171.64546845542
Conrad,MT,1502.4517290586111,5960.842793171597
Conroe,TX,358356.71899490367,2657571.285433916
Conshohocken,PA,16645.121421366883,141315.05805844584
Constantia,NY,1939.573153261554,6724.495883509744
Constantine,MI,6448.757747000659,56908.7049145378
Converse,TX,9914.908644041248,62675.026149666744
Conway,AR,228850.05269688347,2049433.8498377004
Conway,MA,7226.686412827758,51090.44962075591
Conway,ME,18045.7300162168,94635.86046428133
Conway,NH,54137.19004865042,283907.5813928439
Cook,MN,258.5070284406669,557.6497221314155
Cook,PA,2365.2903625658505,11559.277347381469
Cookeville,TN,17693.831631727735,73372.621353042
Coolidge,AZ,39035.4745299608,599766.9754472768
Coolspring,PA,241.88543096872615,652.5975591151793
Coon Rapids,MN,167348.89249443036,911564.4045688638
Cooper,PA,4274.563400525134,13833.123898015205
Coopersville,MI,13442.63462864577,63556.09474392546
Coos Bay,OR,10597.199314810572,59790.603614129905
Copake,MA,1733.6507134035983,2724.698152357377
Copake,NY,6067.777496912595,9536.443533250818
Coppell,TX,172311.36049278028,1236289.348615999
Copperas Cove,TX,4219.08612512988,27632.60951252057
Coquille,OR,258.5070284406669,557.6497221314155
Coralville,IA,39858.05707923739,266613.0735482951
Coraopolis,PA,7140.302716163897,32182.963079267254
Corbin,KY,5531.916114041156,25600.08586184811
Corcoran,CA,3323.1316505808454,21671.47339093755
Corcoran,MN,64118.20804121256,388756.6143153755
Cordova,AK,6772.616215783002,44530.6678022602
Corinna,ME,3503.9464720341466,14602.73720371658
Corinth,ME,3102.0843412880026,6691.796665576986
Corinth,MS,1756.7765023399688,4595.935892310432
Corinth,NY,1809.549199084668,3903.5480549199083
Corinth,TN,3513.5530046799377,9191.871784620864
Corinth,TX,29608.566354928353,136298.66400370028
Corn,OK,542.3302365782637,1978.935551953352
Cornelius,OR,7930.449474900068,38572.00548092426
Corning,CA,863.4344616492618,6472.972992437883
Corning,NY,6393.993204833422,48153.9826004925
Cornish,ME,10241.300054479092,37730.71805870843
Cornish,NH,18203.566074517174,170104.53716743874
Cornish,VT,3640.713214903435,34020.907433487744
Cornplanter,PA,675.7972464473859,3302.65067068042
Cornville,ME,4317.1723082463095,32364.864962189415
Cornwall,CT,5136.039330260741,35350.92862345699
Cornwall,NY,10779.995537548986,36150.894890202304
Cornwall,PA,24705.663863171812,119666.45114597575
Cornwall,VT,6042.963657663851,32243.77382121497
Corona,CA,1341345.2669267848,8846906.042653304
Coronado,CA,25347.09428098252,160183.13202847942
Corpus Christi,TX,987246.8262963445,9360074.351882134
Corrales,NM,10944.169526747766,74141.79771609491
Corry,PA,5113.796180333007,23105.332884964937
Corsicana,TX,50006.47197515765,436047.80964346393
Corte Madera,CA,45036.721109320366,326044.84227868024
Cortez,CO,4774.083136514903,41209.90818386143
Cortland,IL,12029.378178877665,34605.2524101994
Cortlandt,NY,206235.02106065088,1596047.4391363757
Cortlandville,NY,21714.066374720063,121864.16545387876
Corvallis,OR,34152.267583422625,175533.8692461057
Coshocton,OH,14623.45123316582,71046.29452749212
Costa Mesa,CA,845453.0184908819,5185733.381221176
Cotati,CA,3610.3519852599393,8297.218465312637
Cottage City,DC,299.83867906623647,710.8130575061682
Cottage City,MD,1199.3547162649459,2843.252230024673
Cottage Grove,MN,148286.04834319078,1190186.960015473
Cottage Grove,OR,1664.2717266681925,9009.55826652265
Cotter,AR,899.067304931081,2221.3878096379203
Cottleville,MO,506.8479348355394,2476.988003010315
Cottonwood,AZ,46004.219202938846,305920.95904987614
Cottonwood,ID,168.94931161184647,825.662667670105
Cottonwood Falls,KS,1483.421756979883,5490.5866542545755
Cottonwood Heights,UT,52178.99667821979,700751.6762648214
Coulter,IA,360.0483612872637,1081.8636875481538
Council Bluffs,IA,86385.8162023875,759739.1418973831
Council Bluffs,NE,86385.8162023875,759739.1418973831
Country Club Hills,IL,7875.017417068999,54394.17417596378
Countryside,IL,5057.906344652501,42631.194013683365
Coushatta,LA,258.5070284406669,557.6497221314155
Coventry,CT,93725.81487249403,580772.3593726096
Coventry,NY,5161.918866305542,36493.17830053994
Coventry,RI,205856.4234029955,1571919.3301841943
Covert,NY,11152.7918561669,69955.64218019292
Covina,CA,172555.62928172573,900841.4680203439
Covington,IN,3382.206186462768,33463.25771135633
Covington,KY,98668.0431606655,787064.3638537948
Covington,LA,3049.223737846614,17024.260322263068
Covington,NY,4520.065755854701,31955.926626776738
Covington,OH,20396.88158419573,159718.10710226986
Covington,PA,1292.5351422033345,2788.2486106570777
Covington,TN,2667.0048348935293,10270.360251002983
Covington,WA,577.9308640818688,2372.5677937056457
Cowanshannock,PA,6907.475693194095,51783.78393950306
Coweta,OK,5321.939633076443,19961.059651393334
Coxsackie,NY,26299.307317856084,94729.83009145837
Cozad,NE,1013.35380118238,6828.379521190966
Crafton,PA,1438.1322173288181,3370.3923773275346
Craig,AK,4487.765960359715,28122.490858277193
Craig,CO,5166.635631558366,28385.88751758403
Cranberry,PA,171901.6683339364,1157321.4124257609
Cranbury,NJ,160504.89821750077,1297304.2604230312
Crandall,TX,24367.76523994812,118015.12581063554
Crandon,WI,1263.7759068141681,3421.8452128293247
Cranford,NJ,295156.203374695,1907459.0285355865
Cranston,RI,1304187.6179082475,6921635.005246415
Crawford,NY,10901.235422486876,44085.33980032993
Crawfordsville,IN,17789.215588983774,104033.95725492892
Creighton,NE,863.4344616492618,6472.972992437883
Crescent,PA,1951.2718510272448,8026.927456373176
Crescent City,CA,1121.9414900899287,7030.622714569298
Cresco,IA,542.3302365782637,1978.935551953352
Cresskill,NJ,5200.952140210795,8174.094457072131
Cresson,TX,4137.132514011717,21401.40556637347
Crest Hill,IL,14787.984758961738,53914.71281469007
Crested Butte,CO,240.95883591345097,686.9200087403076
Creston,IA,1013.35380118238,6828.379521190966
Crestone,CO,241.88543096872615,652.5975591151793
Crestwood,IL,123826.27352457188,1329256.3941736957
Crestwood,MO,11109.702210895688,83067.46178833512
Crete,IL,11324.78239949574,79348.67728185568
Crete,NE,168.94931161184647,825.662667670105
Creve Coeur,IL,3453.7378465970473,25891.89196975153
Creve Coeur,MO,18715.619183142793,91000.10321465608
Crisfield,MD,863.4344616492618,6472.972992437883
Crockett,TX,7547.321093609577,52148.03834971181
Croghan,NY,7059.167585930692,40912.92080898497
Cromwell,CT,36749.637062139984,187082.3877534649
Cromwell,PA,2992.194380367593,9683.186728610643
Crookston,MN,17853.87048918405,92642.59594294777
Crooksville,OH,1470.1276791181874,11131.045315370484
Crosby,MN,8671.579162198748,31391.52036054995
Cross Creek,PA,6016.899888578225,17179.698463662997
Cross Plains,TX,337.89862322369294,1651.32533534021
Cross Roads,TX,240.03224085817578,721.2424583654359
Crossett,AR,4828.549574211972,41833.37858866503
Crosslake,MN,9436.504510473267,40992.839695507726
Crossville,TN,12535.481446559375,67253.25163062791
Croswell,MI,337.89862322369294,1651.32533534021
Crowell,TX,41.10728449175537,197.63765393446045
Crowley,LA,5062.457026690733,31861.673222574762
Crowley,TX,2583.5966631696847,9480.014245129623
Crown Point,IN,18132.559725514577,92880.92940669601
Crown Point,NY,25790.636573358253,216876.769108518
Crump,TN,3004.9034581172223,11921.685586343194
Crystal,MN,13329.63059298593,76671.48219388934
Crystal City,MO,6397.3066509242435,23276.202715966658
Crystal City,TX,1182.3031127942265,7654.042188861072
Crystal Lake,IL,233414.59070379686,1242013.874569666
Crystal Springs,MS,168.94931161184647,825.662667670105
Cuba,MO,12726.212856552324,60986.49845727112
Cuba,NY,675.7972464473859,3302.65067068042
Cudahy,CA,56032.828496689326,264778.53114416765
Cudahy,WI,50115.3438903163,310295.4749076844
Cuero,TX,4238.212741506225,39355.079148599165
Culbertson,NE,4275.95720435296,36486.683374527216
Culpeper,VA,3189.1112137481655,14579.917777716402
Culver City,CA,177931.76428842315,1024999.7862204002
Cumberland,IN,240.03224085817578,721.2424583654359
Cumberland,MA,215670.71566717967,1723731.532872314
Cumberland,MD,5674.191041828447,39164.545351956054
Cumberland,ME,16147.56311728084,78526.34869068126
Cumberland,PA,17690.32957227092,57559.877546987125
Cumberland,RI,377423.7524175644,3016530.1825265503
Cumberland,WI,493.3970453955051,1513.894113465965
Cummington,MA,1182.6451812829253,5779.638673690734
Cumru,PA,11380.057720166562,54847.32850405582
Cupertino,CA,98918.52019421376,333700.3191114161
Curwensville,PA,517.0140568813338,1115.299444262831
Cushing,ME,1493.5236998656687,4613.0915371329875
Cushing,OK,2459.6971889315837,15198.500398499666
Cussewago,PA,7228.059561513691,25910.95399853653
Custer,SD,258.5070284406669,557.6497221314155
Cut and Shoot,TX,168.94931161184647,825.662667670105
Cutlerville,MI,14214.246862799931,56785.11401215794
Cuyahoga Falls,OH,347534.17425025505,1994612.1558350266
Cuyahoga Heights,OH,12171.05733910849,85139.02482197765
Cuyler,NY,240.03224085817578,721.2424583654359
Cynthiana,KY,168.94931161184647,825.662667670105
Cypress,CA,230365.1773894389,990226.896080388
D'Iberville,MS,6862.869016236644,44338.8382212424
Dacono,CO,42587.884546863876,344883.3781766654
Dahlgren,IL,723.8031027956281,2026.4375765957943
Dakota City,IA,3882.5986458721613,34673.504992602924
Dakota City,NE,3640.713214903435,34020.907433487744
Daleville,IN,1470.1276791181874,11131.045315370484
Dalhart,TX,6937.747815689507,51392.3597579437
Dallas,OR,3047.1789464631447,12674.204119810878
Dallas,PA,599.6773581324729,1421.6261150123364
Dallas,TX,20890283.566466328,152543344.71503368
Dallastown,PA,1024.9558666553032,6717.484104912936
Dalton,MA,36263.34470940025,295284.19559428515
Dalton,OH,863.4344616492618,6472.972992437883
Dalton Gardens,ID,3906.474317418254,20391.684326750943
Dalworthington Gardens,TX,168.94931161184647,825.662667670105
Daly City,CA,87308.83281618262,1172923.8377251464
Damariscotta,ME,3675.3191977954684,27827.61328842621
Damascus,NY,362.82814645308923,978.8963386727689
Damascus,OR,6616.668764459721,44445.09759745594
Dana Point,CA,51263.23086627256,195729.2096970066
Danbury,CT,427133.09391463175,3036894.9948740634
Danbury,NY,85426.61878292634,607378.9989748127
Danby,NY,5174.240366291852,11111.67096736961
Danby,VT,55080.97352835643,945242.7862867529
Danforth,ME,775.5210853220007,1672.9491663942465
Danvers,MA,487128.0680930783,3121432.009855809
Danville,AR,337.89862322369294,1651.32533534021
Danville,CA,15375.788923607231,68233.88007916544
Danville,IL,113115.50782918141,658181.5186297675
Danville,IN,115910.32822231432,673991.6775074103
Danville,KY,5170.584783998732,30132.567754110107
Danville,NH,11435.846176748479,34923.54678868271
Darby,PA,34160.38923761085,293730.8053401298
Dardenne Prairie,MO,337.89862322369294,1651.32533534021
Darien,CT,24280.267434511254,167585.17962982046
Darien,IL,48488.69227593938,290845.92122375616
Darien,NY,3702.983710293771,13352.68448652781
Darien,WI,168.94931161184647,825.662667670105
Darlington,OH,27893.229241118566,127720.27448672986
Darlington,PA,41839.84386167785,191580.4117300948
Darrington,WA,3809.6625265152816,34846.57010115785
Dartmouth,MA,57287.00596714617,300961.63901429385
Dassel,MN,168.94931161184647,825.662667670105
Daugherty,PA,49100.778214367274,285022.2176722766
Davenport,IA,259712.90926403462,1248447.7090721542
Davenport,IL,259712.90926403462,1248447.7090721542
Davis,CA,22524.592258712248,154125.85382797004
Davis,OK,2519.351686656374,14935.70215339061
Davis Junction,IL,373.3809249664172,1153.2728842832469
Davison,MI,373.3809249664172,1153.2728842832469
Dawson,MN,2963.684309914203,20572.191861596893
Dawson Springs,KY,517.0140568813338,1115.299444262831
Dayton,IN,337.89862322369294,1651.32533534021
Dayton,KY,44421.8371363241,211614.08644858026
Dayton,ME,5161.918866305542,36493.17830053994
Dayton,MN,38814.76394276794,169843.7209008496
Dayton,OH,964603.4317465123,6019715.842859605
Dayton,TX,506.8479348355394,2476.988003010315
Dayton,WA,1598.4983012083555,12038.495650123125
De Kalb,MS,12183.88261997406,59007.56290531777
De Pere,WI,98910.3677657462,700907.7565116191
De Smet,SD,168.94931161184647,825.662667670105
De Soto,IA,506.8479348355394,2476.988003010315
De Soto,KS,45482.68482940284,376675.33916301164
De Soto,MO,644.2429799838985,1834.9781925939205
De Witt,IA,168.94931161184647,825.662667670105
De Witt,NY,413650.5553198681,2664161.9399408647
DeForest,WI,17552.555305820835,132364.56122992697
DeKalb,IL,129024.46244112344,991164.8101178927
DeQuincy,LA,120.01612042908789,360.62122918271797
DeRidder,LA,168.94931161184647,825.662667670105
DeRuyter,NY,4000.507252340294,15405.540376504476
DeSoto,TX,111193.65281698034,769380.7019858273
DeWitt,AR,863.4344616492618,6472.972992437883
Dearborn,MI,488440.36045970046,3825995.891419521
Dearborn Heights,MI,132748.8137555884,797258.119356182
Decatur,IL,256322.89958587664,2123801.6263509435
Decatur,IN,2044.7819656368747,7939.778345124949
Decatur,MS,168.94931161184647,825.662667670105
Decatur,PA,4067.850720324581,13162.244852380363
Decorah,IA,318.8686511449647,1181.0691964231892
Dedham,MA,39199.755728194556,313772.89669652417
Deep River,CT,191618.91285410154,1011580.5452645676
Deer Creek,PA,675.7972464473859,3302.65067068042
Deer Isle,ME,4917.252910391749,34167.971108103004
Deer Lodge,MT,168.94931161184647,825.662667670105
Deer Park,IL,866.896296122803,3558.851690558469
Deer Park,OH,438.8847715740526,1541.690425605907
Deer Park,TX,283000.45932771533,3452500.749746579
Deerfield,IL,39884.44864974939,268329.62150556786
Deerfield,MA,67323.26597614739,406377.8353704738
Deerfield,NH,863.8953037483843,8272.799655320981
Deerfield,NY,10049.290516457706,55658.63398645936
Deerfield,PA,675.7972464473859,3302.65067068042
Deerpark,NJ,3382.206186462768,33463.25771135633
Deerpark,NY,27057.649491702145,267706.06169085065
Deerwood,MN,120.94271548436308,326.2987795575896
Defiance,OH,3128.5301209681,14877.038472450586
Del City,OK,12924.73285192774,199678.19703373485
Del Mar,CA,562.2790506998623,1837.7602245997928
Del Rio,TX,10604.54924744746,69098.09847143933
Delafield,WI,109725.47535149528,1571903.942951537
Delanco,NJ,1084.6604731565274,3957.871103906704
Delanco,PA,1084.6604731565274,3957.871103906704
Delano,CA,26904.328300971098,215533.22120378522
Delano,MN,318.8686511449647,1181.0691964231892
Delavan,WI,6726.004763704772,36449.95437675208
Delaware,NJ,9307.82492799931,34112.71383438055
Delaware,NY,1449.460135481048,5759.807236138473
Delaware,OH,61275.41509349197,606311.6474306864
Delaware,PA,19179.10142396428,74077.85718256839
Delaware City,DE,40264.354864818706,648881.0842557196
Delcambre,LA,2064.7675465222164,14597.271320215976
Delhi,LA,12183.88261997406,59007.56290531777
Delhi,NY,12963.838424725238,71713.08755339793
Dell City,TX,863.4344616492618,6472.972992437883
Delmar,PA,5014.203122011373,20359.516382525107
Delmont,PA,1808.0263023418804,12782.370650710694
Delphos,OH,494.32364045078026,1479.5716638408364
Delran,NJ,27812.12285932555,132589.4322823464
Delran,PA,5562.424571865111,26517.88645646928
Delta,CO,3720.684771529329,23060.000481168707
Delta,OH,3382.206186462768,33463.25771135633
Deming,NM,1013.35380118238,6828.379521190966
Denham Springs,LA,22391.803594113186,175175.9043098902
Denison,IA,1936.3969244320483,13689.820985463335
Denison,OK,32246.87676311279,310240.5896225995
Denison,TX,96740.63028933838,930721.7688677984
Denmark,ME,720.0967225745273,2163.7273750963077
Dennis,MA,164570.9238869273,2167490.325868424
Dennis,NJ,13338.930651955397,54752.92428661931
Dennison,OH,299.83867906623647,710.8130575061682
Dennysville,ME,2590.3033849477856,19418.918977313646
Denton,MD,1333.5024174467646,5135.180125501492
Denton,TX,422185.1020006958,2424765.869862541
Denver,CO,5165677.616386293,42075840.70325117
Denver,IA,577.9308640818688,2372.5677937056457
Denver City,TX,1335.2756605327097,3469.2619482456444
Denville,NJ,80830.9123822592,244012.88277524058
Depoe Bay,OR,863.4344616492618,6472.972992437883
Deposit,NY,20632.624073356543,95571.38585736994
Deptford,NJ,119379.58595064732,544934.4244728558
Derby,CT,152795.0714791517,930332.4708540211
Derby,KS,4282.461782954421,18620.20009290402
Derby,VT,75350.3668445827,1150883.1201613443
Derry,NH,217221.2572349411,1564862.5332407933
Derry,PA,638033.8325532414,3111159.144544339
Des Moines,IA,855068.1943481826,7113817.89922636
Des Moines,WA,18567.828118427118,136711.37573450824
Des Peres,MO,2932.1394084356525,12177.371512514928
Des Plaines,IL,380227.25408440793,2295807.1452624747
Desert Hot Springs,CA,675.7972464473859,3302.65067068042
Detroit,ME,12015.708677682711,51349.225786483345
Detroit,MI,9095557.300935285,79675308.88022116
Detroit Lakes,MN,1574.714009839372,9277.571212061339
Devils Lake,ND,149.91933953311823,355.4065287530841
Dewey,OK,29546.852026153112,136199.71966225267
Dewey-Humboldt,AZ,362.82814645308923,978.8963386727689
Dexter,ME,7885.995782474907,39722.31101774638
Dexter,MI,7514.215272808401,45639.02391875378
Dexter,MO,1645.241754589464,8539.302127605628
Diamond Bar,CA,44027.67022524851,275406.25312899036
Diamondhead,MS,483.7708619374523,1305.1951182303585
Diana,NY,2613.66647476492,8072.910189982728
Diboll,TX,11228.245557201995,89396.60727684922
Dickeyville,WI,3365.824470269786,21091.868143707892
Dickinson,ND,1805.0970473956822,9049.760444964186
Dickinson,NY,2129.5025847248016,4434.238986088576
Dickinson,PA,675.7972464473859,3302.65067068042
Dickinson,TX,3308.3343822298607,22222.54879872797
Dighton,MA,29354.222050824937,103092.21446938954
Dill City,OK,70.39435414884517,108.88060613466943
Dilley,TX,735.0638395590937,5565.522657685242
Dillingham,AK,863.4344616492618,6472.972992437883
Dillon,MT,863.4344616492618,6472.972992437883
Dilworth,MN,10146.618559388304,100389.773134069
Dimmitt,TX,17982.174866560512,156990.39864801127
Dingman,NJ,12837.821886460997,190794.43978596837
District,PA,844.7465580592324,4128.313338350525
Dix,NY,25934.767842130717,220592.87017391983
Dixfield,ME,13024.296111473797,25423.795795968323
Dixmoor,IL,2653.091808250507,9220.937326043766
Dixon,CA,7084.537587596843,56632.93173995596
Dixon,IL,981.2150081523162,3520.625977559259
Dodge City,KS,46356.27617331244,566576.0694370562
Dodgeville,WI,863.4344616492618,6472.972992437883
Dolores,CO,258.5070284406669,557.6497221314155
Dolton,IL,104776.43734354994,528868.7899658091
Donald,OR,1831.4223230893617,6264.416872473197
Donaldsonville,LA,8483.853389618254,79291.30985239337
Donalsonville,GA,735.0638395590937,5565.522657685242
Donegal,PA,16622.70446300033,73805.62709940498
Doniphan,MO,1551.0421706440013,3345.898332788493
Donna,TX,37524.87260613138,310217.08815819526
Donnelsville,OH,2240.285549798503,6919.637305699482
Donora,PA,60495.39772273648,804101.0098291695
Dorchester,NH,1292.5351422033345,2788.2486106570777
Dormont,PA,149.91933953311823,355.4065287530841
Dorrance,PA,746.7618499328344,2306.5457685664937
Dorset,VT,13406.486463853886,64401.84342847423
Douglas,AZ,1480.9464807765298,6601.572954306341
Douglas,CT,7742.946221290711,61610.45101903207
Douglas,MA,46457.67732774426,369662.7061141924
Douglas,MI,15188.288664416312,59742.54746115543
Douglas,RI,15485.892442581422,123220.90203806415
Douglas,WY,2932.00071865512,17173.675775624615
Douglass,PA,27732.38486720915,98982.27380078202
Douglass Hills,KY,120.01612042908789,360.62122918271797
Dousman,WI,337.89862322369294,1651.32533534021
Dover,CT,15075.486775049294,123559.2190523934
Dover,DE,18240.18817632378,158555.36675694716
Dover,MA,846.5990083905415,2284.0914569031274
Dover,NH,267776.7811346541,1610559.9139274545
Dover,NJ,72315.34025234448,331681.323220433
Dover,NY,35176.13580844835,288304.84445558453
Dover,OH,112733.07678517628,898324.5339698105
Dover,OK,1032.3837732611082,7298.635660107988
Dover,PA,34611.59764679276,205603.43601632337
Dover,VT,6214.42102787146,36784.607470634444
Dover-Foxcroft,ME,98704.14064060473,1370398.0240819692
Dowagiac,MI,969.786576630777,3362.247941754872
Downers Grove,IL,222033.3885520904,974463.5701868252
Downey,CA,504938.5155911468,2725323.398067612
Downing,MO,258.5070284406669,557.6497221314155
Downingtown,PA,5057.906344652501,42631.194013683365
Doylestown,PA,31782.720279475943,125886.8100828603
Dracut,MA,229239.83784368652,3617821.3763501663
Dracut,NH,38206.63964061442,602970.2293916944
Drain,OR,258.5070284406669,557.6497221314155
Draper,UT,160813.60335891857,884762.1525651716
Dravosburg,PA,2568.0196651303704,17675.464311728494
Dresden,ME,28017.77845513485,270591.0315243124
Driggs,ID,904.0131511709402,6391.185325355347
Drumore,PA,1096.7981110737528,3419.2223387182203
Drumright,OK,1013.6958696710788,4953.97600602063
Dryden,NY,26089.818137188206,136194.94846792222
Du Bois,NE,149.91933953311823,355.4065287530841
Du Quoin,IL,1032.3837732611082,7298.635660107988
DuBois,PA,4666.029573325838,29604.3491418988
DuPont,WA,2875.8923773457127,19582.95385976172
Duanesburg,NY,16512.792169814147,54851.98895880369
Duarte,CA,47199.37937811342,218134.82334964734
Dublin,CA,39949.091761949174,156054.01802407345
Dublin,NH,600.0806021454395,1803.10614591359
Dublin,OH,173589.0340799606,932471.4541080005
Dublin,PA,21515.911016577837,59224.327033133006
Dubois,WY,123.41361482119775,1181.8285221887118
Dubuque,IA,81016.52755034545,475393.3154213022
Dubuque,IL,40508.26377517272,237696.6577106511
Dubuque,WI,40508.26377517272,237696.6577106511
Duchesne,UT,337.89862322369294,1651.32533534021
Dudley,CT,60030.94904966124,491124.1080812177
Dudley,MA,100051.5817494354,818540.1801353628
Duenweg,MO,506.8479348355394,2476.988003010315
Dugger,IN,168.94931161184647,825.662667670105
Duluth,MN,311745.2968255151,2443004.31402463
Duluth,WI,103915.09894183835,814334.771341543
Dumas,AR,31068.291975631117,156481.30092584543
Dumas,TX,5336.872907959261,44473.98056353704
Dumfries,VA,5047.945230690764,36147.040286251504
Dummerston,NH,3954.0429001562206,25913.533202874514
Dummerston,VT,7908.085800312441,51827.06640574903
Dumont,NJ,29844.80958538566,196279.82670491256
Dunbar,PA,4619.005436685053,13909.751348436837
Duncan,OK,23889.6542789344,100968.12904302178
