,city,num_establishments,elec_1kdollars,elec_mwh,gas_1kdollars,gas_mcf,elec_lb_ghg,gas_lb_ghg,state_id
64596,Cathedral City,499.0,9753.0,75815.0,867.0,101530.0,101516456.0,12187980.0,CA
64600,Desert Hot Springs,284.0,5388.0,41881.0,529.0,61871.0,56079514.0,7427113.0,CA
64607,Parker,77.0,164.0,5121.0,106.0,11886.0,6576526.0,1426848.0,CA
64608,El Centro,483.0,19644.0,164011.0,967.0,113216.0,210642588.0,13590700.0,CA
64609,Imperial,59.0,1939.0,16188.0,118.0,13833.0,20791077.0,1660540.0,CA
64611,Holtville,57.0,844.0,7045.0,63.0,7392.0,9047483.0,887333.0,CA
64614,Yucca Valley,342.0,5227.0,40625.0,417.0,48790.0,54397749.0,5856831.0,CA
64638,Twentynine Palms,198.0,2614.0,20344.0,298.0,34905.0,27240698.0,4190069.0,CA
64644,Adelanto,109.0,1319.0,10249.0,355.0,32546.0,13723503.0,3906906.0,CA
64645,Victorville,955.0,21139.0,164303.0,4294.0,379298.0,220003615.0,45531954.0,CA
64646,Big Bear Lake,458.0,8416.0,32932.0,1890.0,166237.0,44096787.0,19955570.0,CA
64647,Apple Valley,690.0,17938.0,139428.0,3683.0,323891.0,186695765.0,38880701.0,CA
64649,Hesperia,850.0,12145.0,94400.0,2275.0,204465.0,126402308.0,24544556.0,CA
64652,Barstow,472.0,8033.0,62436.0,1624.0,142815.0,83603007.0,17143885.0,CA
64653,Grand Terrace,149.0,3016.0,23431.0,289.0,33882.0,31374376.0,4067297.0,CA
64654,Riverside,3256.0,59517.0,399748.0,7333.0,858369.0,535266211.0,103040948.0,CA
64655,Colton,448.0,10648.0,82074.0,1030.0,120609.0,109897834.0,14478271.0,CA
64658,Rialto,869.0,30786.0,239271.0,2117.0,247856.0,320385527.0,29753326.0,CA
64663,Redlands,969.0,23994.0,186497.0,1936.0,226582.0,249721062.0,27199519.0,CA
64668,Loma Linda,223.0,10391.0,80743.0,1046.0,122495.0,108116153.0,14704623.0,CA
64671,San Bernardino,2495.0,54490.0,423481.0,4874.0,570465.0,567045324.0,68480152.0,CA
64690,Highland,441.0,5787.0,44981.0,622.0,72858.0,60230626.0,8746045.0,CA
64693,California City,63.0,826.0,6421.0,83.0,9731.0,8597347.0,1168112.0,CA
64701,Needles,103.0,1985.0,27354.0,151.0,17665.0,36627567.0,2120514.0,CA
64767,Moreno Valley,1120.0,306200.0,2382179.0,26327.0,3081630.0,3189761364.0,369927133.0,CA
64773,Lake Elsinore,451.0,9200.0,71470.0,868.0,101605.0,95698899.0,12196987.0,CA
64774,Wildomar,289.0,4681.0,36243.0,466.0,54574.0,48529109.0,6551212.0,CA
64776,Hemet,794.0,19020.0,147832.0,1432.0,167561.0,197948774.0,20114511.0,CA
64783,Menifee,447.0,12233.0,95084.0,922.0,107968.0,127318684.0,12960829.0,CA
64784,Perris,332.0,25259.0,196329.0,1036.0,121219.0,262885783.0,14551406.0,CA
64797,Murrieta,805.0,18106.0,140454.0,1531.0,179427.0,188069900.0,21538949.0,CA
64806,Canyon Lake,77.0,1197.0,9307.0,110.0,12903.0,12462038.0,1548859.0,CA
64838,Irvine,1906.0,49694.0,386253.0,3785.0,443038.0,517196602.0,53183456.0,CA
64839,Tustin,803.0,54309.0,422122.0,3606.0,422077.0,565225547.0,50667297.0,CA
64840,Laguna Beach,701.0,11394.0,87388.0,1224.0,143234.0,117013635.0,17194170.0,CA
64842,Newport Beach,1938.0,38086.0,296026.0,4223.0,494317.0,396382125.0,59339195.0,CA
64845,Santa Ana,2849.0,60979.0,473971.0,5585.0,653782.0,634651973.0,78481737.0,CA
64847,Lake Forest,787.0,17852.0,138759.0,1539.0,180102.0,185799604.0,21619869.0,CA
64849,Mission Viejo,1137.0,25451.0,169267.0,1973.0,230971.0,226650519.0,27726346.0,CA
64853,Costa Mesa,1787.0,35548.0,276302.0,3104.0,363336.0,369971281.0,43615786.0,CA
64858,Laguna Hills,514.0,13239.0,94547.0,897.0,105017.0,126599408.0,12606464.0,CA
64859,Laguna Woods,132.0,3409.0,26183.0,261.0,30511.0,35059663.0,3662600.0,CA
64863,San Juan Capistrano,408.0,11213.0,60136.0,768.0,89935.0,80522187.0,10796083.0,CA
64864,Dana Point,666.0,13632.0,74207.0,1076.0,125954.0,99363251.0,15119847.0,CA
64866,Huntington Beach,2832.0,47229.0,367093.0,4341.0,508087.0,491540547.0,60992157.0,CA
64869,Fountain Valley,760.0,12786.0,99382.0,1244.0,145640.0,133072907.0,17482974.0,CA
64875,Laguna Niguel,580.0,12597.0,69923.0,900.0,105376.0,93627274.0,12649587.0,CA
64880,Rancho Santa Margarita,318.0,5622.0,43143.0,498.0,58256.0,57769018.0,6993205.0,CA
64888,Aliso Viejo,327.0,9957.0,69695.0,603.0,70563.0,93321851.0,8470565.0,CA
64895,Westminster,1012.0,19481.0,151417.0,1535.0,179658.0,202749240.0,21566602.0,CA
64942,Orange,2101.0,48384.0,375516.0,4345.0,508574.0,502819344.0,61050618.0,CA
65013,Placentia,541.0,10677.0,92994.0,991.0,115983.0,124520433.0,13922950.0,CA
65067,Villa Park,116.0,1373.0,10672.0,136.0,15934.0,14290176.0,1912799.0,CA
65110,San Buenaventura (Ventura),1827.0,31939.0,248252.0,3519.0,411858.0,332412000.0,49440561.0,CA
65111,Oxnard,1502.0,27106.0,210685.0,2897.0,339074.0,282109666.0,40703406.0,CA
65118,Moorpark,295.0,5266.0,40932.0,504.0,59016.0,54808253.0,7084438.0,CA
65119,Carpinteria,208.0,3365.0,26156.0,417.0,48839.0,35023179.0,5862816.0,CA
65120,Fillmore,170.0,2079.0,16161.0,375.0,43880.0,21640039.0,5267437.0,CA
65124,Ojai,259.0,3413.0,26527.0,418.0,48968.0,35519911.0,5878263.0,CA
65127,Port Hueneme,189.0,2677.0,20807.0,317.0,37056.0,27860881.0,4448313.0,CA
65136,Santa Paula,444.0,5690.0,44228.0,1150.0,134657.0,59221976.0,16164567.0,CA
65143,Santa Barbara,2197.0,37500.0,291474.0,3991.0,467171.0,390286997.0,56080502.0,CA
65149,Goleta,520.0,11367.0,88966.0,1236.0,144642.0,119125851.0,17363214.0,CA
65152,Arvin,77.0,1953.0,10528.0,119.0,13949.0,14097576.0,1674458.0,CA
65153,Avenal,50.0,619.0,3335.0,60.0,7095.0,4465909.0,851715.0,CA
65154,Coalinga,146.0,2370.0,12781.0,284.0,34296.0,17113808.0,4117010.0,CA
65156,Corcoran,90.0,1232.0,6645.0,96.0,11233.0,8897244.0,1348455.0,CA
65157,Delano,260.0,4438.0,34278.0,339.0,39696.0,45899076.0,4765194.0,CA
65159,Exeter,81.0,1475.0,11462.0,230.0,26903.0,15347652.0,3229497.0,CA
65160,Farmersville,81.0,767.0,5963.0,91.0,10653.0,7984477.0,1278857.0,CA
65161,Visalia,1534.0,29359.0,228195.0,2410.0,282145.0,305555398.0,33869422.0,CA
65164,Hanford,514.0,10581.0,80047.0,839.0,98205.0,107184195.0,11788742.0,CA
65165,Huron,36.0,555.0,2995.0,53.0,6291.0,4009698.0,755229.0,CA
65167,Lemoore,222.0,5192.0,27994.0,488.0,57118.0,37484148.0,6856625.0,CA
65168,Lindsay,95.0,1276.0,9920.0,139.0,16327.0,13283484.0,1959922.0,CA
65169,McFarland,63.0,779.0,4305.0,63.0,7324.0,5764124.0,879203.0,CA
65171,Maricopa,11.0,106.0,571.0,11.0,1328.0,764871.0,159446.0,CA
65172,Taft,137.0,2282.0,12304.0,187.0,21876.0,16474817.0,2626083.0,CA
65173,Porterville,560.0,11609.0,90235.0,814.0,95267.0,120825788.0,11436166.0,CA
65174,Bakersfield,3399.0,81703.0,440844.0,5563.0,651194.0,590293786.0,78171044.0,CA
65175,Shafter,132.0,3524.0,19000.0,266.0,31078.0,25441473.0,3730692.0,CA
65177,Tulare,619.0,13241.0,101238.0,1234.0,144494.0,135559129.0,17345416.0,CA
65180,Wasco,157.0,3062.0,16659.0,216.0,25262.0,22306356.0,3032522.0,CA
65181,Woodlake,58.0,834.0,6279.0,141.0,16513.0,8408251.0,1982260.0,CA
65198,San Luis Obispo,1046.0,33511.0,180684.0,2387.0,279355.0,241937134.0,33534477.0,CA
65199,Morro Bay,328.0,5838.0,31476.0,728.0,85169.0,42146213.0,10223935.0,CA
65201,Pismo Beach,205.0,9088.0,49003.0,590.0,69087.0,65615962.0,8293447.0,CA
65203,Arroyo Grande,340.0,8219.0,44314.0,548.0,64124.0,59336498.0,7697590.0,CA
65204,Grover Beach,229.0,3768.0,20316.0,325.0,38061.0,27203554.0,4568914.0,CA
65205,Atascadero,398.0,8301.0,44760.0,634.0,74196.0,59933443.0,8906647.0,CA
65206,Buellton,152.0,4858.0,26191.0,367.0,43008.0,35069702.0,5162769.0,CA
65211,Guadalupe,58.0,855.0,4609.0,140.0,16366.0,6172099.0,1964618.0,CA
65212,Lompoc,472.0,11711.0,75888.0,812.0,95020.0,101614099.0,11406451.0,CA
65215,Santa Maria,1002.0,23758.0,128100.0,1754.0,205329.0,171527052.0,24648186.0,CA
65218,El Paso de Robles (Paso Robles),413.0,9833.0,53016.0,792.0,92692.0,70989549.0,11126990.0,CA
65227,Solvang,169.0,4442.0,23991.0,396.0,46358.0,32124429.0,5564887.0,CA
65234,Bishop,128.0,1903.0,14793.0,304.0,36791.0,19808504.0,4416448.0,CA
65238,Lancaster,1381.0,26563.0,206468.0,2449.0,286643.0,276462985.0,34409418.0,CA
65244,Mammoth Lakes,145.0,1911.0,12587.0,0.0,2.0,16853998.0,180.0,CA
65250,Ridgecrest,376.0,5754.0,44721.0,800.0,96354.0,59881208.0,11566589.0,CA
65251,Tehachapi,130.0,1960.0,15081.0,174.0,20398.0,20193241.0,2448592.0,CA
65256,Chowchilla,170.0,4357.0,23491.0,734.0,88692.0,31454960.0,10646858.0,CA
65257,Clovis,1004.0,25187.0,135802.0,2861.0,345736.0,181840052.0,41503101.0,CA
65258,Fresno,6081.0,177472.0,956898.0,21047.0,2543025.0,1281295004.0,305271598.0,CA
65261,Dinuba,192.0,4751.0,25618.0,504.0,59015.0,34303123.0,7084319.0,CA
65264,Dos Palos,51.0,610.0,3290.0,133.0,16131.0,4404728.0,1936432.0,CA
65265,Firebaugh,51.0,851.0,4589.0,116.0,14057.0,6144812.0,1687449.0,CA
65266,Fowler,90.0,1496.0,8066.0,215.0,25545.0,10800985.0,3066469.0,CA
65268,Kerman,110.0,3159.0,17031.0,447.0,54043.0,22804080.0,6487423.0,CA
65269,Kingsburg,125.0,2486.0,13404.0,282.0,32988.0,17947420.0,3960015.0,CA
65270,Los Banos,341.0,7119.0,38386.0,948.0,114530.0,51399878.0,13748516.0,CA
65273,Madera,501.0,11880.0,64057.0,1238.0,149559.0,85773111.0,17953438.0,CA
65275,Mendota,65.0,957.0,5158.0,173.0,20961.0,6906696.0,2516256.0,CA
65276,Orange Cove,52.0,1791.0,9657.0,113.0,13227.0,12930945.0,1587819.0,CA
65277,Parlier,97.0,2549.0,13743.0,201.0,23497.0,18401844.0,2820627.0,CA
65278,Sanger,162.0,4569.0,24634.0,485.0,58333.0,32985640.0,7002419.0,CA
65280,Reedley,269.0,7345.0,39602.0,930.0,108974.0,53028081.0,13081485.0,CA
65284,San Joaquin,17.0,290.0,1562.0,39.0,4691.0,2091219.0,563150.0,CA
65287,Selma,260.0,6008.0,32396.0,832.0,99096.0,43379199.0,11895719.0,CA
65309,Salinas,1402.0,37944.0,204866.0,5428.0,656011.0,274317341.0,78749268.0,CA
65313,Marina,196.0,5435.0,29304.0,668.0,80781.0,39237773.0,9697224.0,CA
65315,Carmel-by-the-Sea,144.0,4068.0,21936.0,651.0,78626.0,29372706.0,9438483.0,CA
65316,Monterey,741.0,20347.0,109705.0,2900.0,350415.0,146896051.0,42064732.0,CA
65317,Gonzales,57.0,1659.0,8943.0,463.0,55989.0,11974178.0,6721084.0,CA
65318,Soledad,81.0,1494.0,8053.0,218.0,26316.0,10782896.0,3159095.0,CA
65319,King City,111.0,2680.0,14449.0,319.0,38601.0,19347240.0,4633754.0,CA
65320,Greenfield,92.0,2482.0,13381.0,266.0,32174.0,17916906.0,3862264.0,CA
65323,Seaside,317.0,6118.0,32985.0,1195.0,144461.0,44167720.0,17341532.0,CA
65324,Pacific Grove,333.0,5448.0,29376.0,965.0,116651.0,39334854.0,14003040.0,CA
65325,Del Rey Oaks,32.0,618.0,3331.0,81.0,9770.0,4460904.0,1172793.0,CA
65337,Sand City,66.0,1437.0,7749.0,347.0,41907.0,10376625.0,5030676.0,CA
65341,San Mateo,1493.0,42620.0,229801.0,5735.0,693032.0,307705629.0,83193410.0,CA
65342,San Carlos,392.0,10572.0,57002.0,2458.0,297058.0,76326886.0,35659618.0,CA
65343,Belmont,400.0,7001.0,37746.0,1107.0,133839.0,50542728.0,16066441.0,CA
65344,Brisbane,59.0,3266.0,17607.0,679.0,82003.0,23576148.0,9843891.0,CA
65345,South San Francisco,815.0,36539.0,198132.0,5520.0,667061.0,265300050.0,80075795.0,CA
65346,San Francisco,14641.0,785802.0,4236898.0,134969.0,16310978.0,5673247269.0,1958013730.0,CA
65347,Daly City,923.0,25165.0,135682.0,4179.0,505016.0,181679735.0,60623516.0,CA
65349,Millbrae,271.0,8327.0,46064.0,1246.0,150520.0,61680527.0,18068778.0,CA
65350,Hillsborough,95.0,2863.0,15435.0,383.0,46318.0,20667851.0,5560120.0,CA
65351,Burlingame,544.0,24808.0,133759.0,2922.0,353118.0,179105057.0,42389191.0,CA
65353,Colma,75.0,2631.0,14188.0,240.0,28988.0,18997596.0,3479807.0,CA
65360,Pacifica,425.0,7232.0,38995.0,1186.0,143376.0,52214345.0,17211193.0,CA
65363,Half Moon Bay,245.0,6318.0,34065.0,971.0,117405.0,45613885.0,14093597.0,CA
65364,Palo Alto,1330.0,41570.0,225564.0,7642.0,860434.0,302032389.0,103288814.0,CA
65365,Portola Valley,100.0,1649.0,8950.0,215.0,25903.0,11984323.0,3109475.0,CA
65366,Los Altos,497.0,9962.0,53776.0,1686.0,203670.0,72005911.0,24449112.0,CA
65367,Mountain View,1237.0,41061.0,222425.0,4773.0,576364.0,297828979.0,69188318.0,CA
65369,Los Altos Hills,36.0,1414.0,7672.0,183.0,22103.0,10273001.0,2653301.0,CA
65370,Sunnyvale,1535.0,39940.0,215366.0,4147.0,501171.0,288377253.0,60161862.0,CA
65373,Cupertino,784.0,26231.0,141452.0,2671.0,322829.0,189405228.0,38753289.0,CA
65375,Atherton,134.0,1579.0,8511.0,208.0,25160.0,11396860.0,3020293.0,CA
65376,East Palo Alto,176.0,5103.0,27616.0,546.0,65878.0,36978162.0,7908180.0,CA
65377,Menlo Park,533.0,20858.0,112973.0,2110.0,254424.0,151272328.0,30541724.0,CA
65379,Redwood City,1181.0,33991.0,183271.0,4206.0,508268.0,245402125.0,61013874.0,CA
65381,Woodside,100.0,1520.0,8195.0,205.0,24735.0,10972975.0,2969302.0,CA
65389,San Bruno,535.0,12074.0,65101.0,2732.0,330160.0,87170656.0,39633243.0,CA
65414,Foster City,282.0,8664.0,46713.0,1256.0,151740.0,62549785.0,18215291.0,CA
65431,Santa Clara,1545.0,62326.0,340919.0,9061.0,1095036.0,456493871.0,131451040.0,CA
65442,San Jose,10458.0,280928.0,1517782.0,37445.0,4525170.0,2032325340.0,543213602.0,CA
65468,Alameda,1102.0,25901.0,139809.0,3794.0,458470.0,187205299.0,55035916.0,CA
65474,Tiburon,137.0,3303.0,17810.0,513.0,61935.0,23848152.0,7434855.0,CA
65508,Oakland,7043.0,182639.0,984793.0,34600.0,4181424.0,1318646783.0,501949404.0,CA
65511,Fairfield,990.0,29041.0,156584.0,3134.0,378718.0,209667471.0,45462350.0,CA
65512,American Canyon,130.0,5505.0,29680.0,621.0,74990.0,39741247.0,9001985.0,CA
65513,Vallejo,1657.0,99412.0,536012.0,12511.0,1511959.0,717725119.0,181499643.0,CA
65514,Napa,1115.0,32016.0,172625.0,3819.0,461465.0,231146290.0,55395470.0,CA
65515,San Ramon,601.0,27252.0,146936.0,2678.0,323652.0,196749360.0,38852001.0,CA
65516,Danville,540.0,11731.0,63252.0,1523.0,184078.0,84694996.0,22097253.0,CA
65518,Walnut Creek,1061.0,34787.0,187564.0,3809.0,460308.0,251150638.0,55256584.0,CA
65519,Antioch,953.0,23761.0,128117.0,2963.0,358021.0,171549273.0,42977752.0,CA
65520,Oakley,234.0,4058.0,21880.0,619.0,74814.0,29297944.0,8980911.0,CA
65521,Pittsburg,543.0,11441.0,61689.0,1412.0,170687.0,82602647.0,20489726.0,CA
65523,Benicia,382.0,7600.0,40980.0,978.0,118177.0,54872020.0,14186300.0,CA
65525,Brentwood,452.0,12064.0,65049.0,1363.0,164681.0,87100828.0,19768773.0,CA
65528,Calistoga,145.0,2808.0,15141.0,868.0,104897.0,20273844.0,12592093.0,CA
65529,Concord,1514.0,38003.0,204906.0,4946.0,597686.0,274371468.0,71747797.0,CA
65530,Clayton,135.0,2028.0,10935.0,336.0,40553.0,14642428.0,4868056.0,CA
65532,Pleasant Hill,573.0,13017.0,70186.0,1580.0,190946.0,93979588.0,22921624.0,CA
65542,Martinez,552.0,13095.0,70608.0,1849.0,223454.0,94544942.0,26824057.0,CA
65547,El Cerrito,378.0,6581.0,35483.0,1008.0,121814.0,47511869.0,14622838.0,CA
65548,Albany,302.0,5274.0,28437.0,1316.0,158996.0,38076962.0,19086290.0,CA
65549,Richmond,1176.0,31431.0,169472.0,4504.0,544297.0,226925053.0,65338927.0,CA
65553,Vacaville,934.0,23379.0,126057.0,3010.0,363754.0,168790924.0,43665963.0,CA
65554,Suisun City,189.0,4738.0,25544.0,657.0,79401.0,34203992.0,9531469.0,CA
65560,Union City,489.0,14641.0,78941.0,2278.0,275327.0,105702928.0,33050967.0,CA
65561,Newark,336.0,11077.0,59727.0,1539.0,185956.0,79974686.0,22322613.0,CA
65562,Fremont,2236.0,55178.0,297510.0,6765.0,817608.0,398368824.0,98147847.0,CA
65567,Milpitas,637.0,20428.0,110404.0,2599.0,314069.0,147832223.0,37701706.0,CA
65568,Hayward,1791.0,49387.0,266283.0,7276.0,879273.0,356555919.0,105550311.0,CA
65576,Hercules,157.0,2447.0,13196.0,339.0,40996.0,17669960.0,4921232.0,CA
65577,Pinole,269.0,4614.0,24876.0,656.0,79300.0,33308928.0,9519424.0,CA
65578,Lafayette,538.0,11896.0,64140.0,1373.0,165971.0,85883600.0,19923570.0,CA
65579,Orinda,251.0,4968.0,26788.0,586.0,70856.0,35868793.0,8505689.0,CA
65580,Moraga,196.0,3589.0,19351.0,458.0,55322.0,25910976.0,6640976.0,CA
65584,Pleasanton,823.0,30665.0,165340.0,3375.0,407859.0,221391526.0,48960469.0,CA
65585,Livermore,972.0,27206.0,146687.0,3309.0,399908.0,196415721.0,48006043.0,CA
65586,Dublin,302.0,9868.0,53208.0,982.0,118624.0,71245548.0,14239919.0,CA
65606,Yountville,54.0,2155.0,11620.0,232.0,27988.0,15559437.0,3359813.0,CA
65630,Rio Vista,109.0,1858.0,10439.0,259.0,31338.0,13978242.0,3761899.0,CA
65632,St. Helena,148.0,3386.0,18257.0,625.0,75525.0,24446462.0,9066258.0,CA
65633,San Leandro,1209.0,38824.0,209330.0,5642.0,681798.0,280294223.0,81844905.0,CA
65674,Piedmont,178.0,1812.0,9771.0,250.0,30161.0,13084010.0,3620619.0,CA
65683,Emeryville,213.0,11875.0,64030.0,1057.0,127784.0,85736206.0,15339477.0,CA
65684,Berkeley,2190.0,61592.0,332095.0,10535.0,1273124.0,444677893.0,152829222.0,CA
65730,San Pablo,347.0,12495.0,67370.0,1325.0,160083.0,90209378.0,19216807.0,CA
65745,San Rafael,1274.0,35450.0,191139.0,4772.0,576676.0,255937239.0,69225681.0,CA
65746,Larkspur,300.0,11799.0,63616.0,1450.0,175262.0,85182418.0,21038879.0,CA
65747,San Anselmo,305.0,5658.0,30506.0,1450.0,175250.0,40847184.0,21037496.0,CA
65748,Ross,35.0,388.0,2089.0,65.0,7914.0,2797752.0,950057.0,CA
65750,Novato,722.0,17439.0,94026.0,2872.0,347024.0,125902186.0,41657754.0,CA
65751,Mill Valley,411.0,8492.0,45785.0,1627.0,196624.0,61306555.0,23603217.0,CA
65755,Corte Madera,194.0,4845.0,26126.0,503.0,60796.0,34982789.0,7298157.0,CA
65757,Belvedere,54.0,1207.0,6505.0,149.0,18044.0,8710759.0,2165997.0,CA
65764,Cotati,145.0,3966.0,21386.0,469.0,56708.0,28635543.0,6807433.0,CA
65765,Rohnert Park,388.0,14987.0,80807.0,1660.0,200643.0,108201581.0,24085731.0,CA
65767,Fairfax,147.0,2708.0,14598.0,385.0,46561.0,19547523.0,5589344.0,CA
65781,Petaluma,824.0,19195.0,103497.0,2422.0,292753.0,138583391.0,35142881.0,CA
65793,Sausalito,266.0,6668.0,35952.0,1369.0,165454.0,48140103.0,19861528.0,CA
65795,Capitola,260.0,5099.0,27493.0,776.0,93753.0,36812789.0,11254374.0,CA
65796,Campbell,785.0,21840.0,117760.0,2897.0,350107.0,157681142.0,42027835.0,CA
65798,Los Gatos,723.0,20121.0,108491.0,2310.0,279141.0,145269852.0,33508889.0,CA
65803,Saratoga,488.0,8664.0,46715.0,1402.0,169487.0,62551288.0,20345665.0,CA
65807,Santa Cruz,1151.0,25831.0,139276.0,4315.0,521480.0,186492271.0,62599913.0,CA
65808,Watsonville,685.0,16861.0,90912.0,2344.0,283228.0,121731728.0,33999495.0,CA
65809,Gilroy,593.0,16544.0,89200.0,2101.0,253872.0,119439769.0,30475517.0,CA
65810,Hollister,487.0,10407.0,56111.0,1461.0,176610.0,75133391.0,21200778.0,CA
65813,Monte Sereno,48.0,737.0,3971.0,90.0,10895.0,5317600.0,1307918.0,CA
65825,Morgan Hill,466.0,10904.0,58794.0,1901.0,229789.0,78725470.0,27584474.0,CA
65827,San Juan Bautista,41.0,599.0,3228.0,196.0,23641.0,4322442.0,2837902.0,CA
65838,Scotts Valley,243.0,5363.0,28918.0,708.0,85582.0,38721123.0,10273503.0,CA
65903,Stockton,2554.0,79972.0,431192.0,9052.0,1093982.0,577370228.0,131324484.0,CA
65908,Lathrop,99.0,7771.0,41900.0,735.0,88800.0,56104868.0,10659787.0,CA
65911,Lodi,951.0,30259.0,177399.0,2795.0,337817.0,237539159.0,40552415.0,CA
65917,Galt,214.0,3008.0,19801.0,583.0,70472.0,26513494.0,8459705.0,CA
65919,Angels,81.0,1489.0,8030.0,192.0,23164.0,10752562.0,2780645.0,CA
65922,Manteca,571.0,17035.0,91862.0,2186.0,264193.0,123003924.0,31714461.0,CA
65928,Atwater,278.0,4641.0,35923.0,778.0,93986.0,48101385.0,11282277.0,CA
65930,Tracy,698.0,27296.0,147369.0,2891.0,349384.0,197329052.0,41940958.0,CA
65931,Ceres,402.0,3103.0,22738.0,1466.0,177123.0,30445938.0,21262300.0,CA
65932,Modesto,2476.0,61437.0,429032.0,7186.0,868467.0,574477911.0,104253076.0,CA
65934,Livingston,76.0,953.0,7317.0,330.0,39894.0,9798148.0,4788954.0,CA
65935,Turlock,863.0,9329.0,63385.0,3000.0,362603.0,84873544.0,43527838.0,CA
65936,Riverbank,194.0,5492.0,29713.0,641.0,77471.0,39786355.0,9299772.0,CA
65937,Escalon,119.0,1884.0,10160.0,209.0,25200.0,13604179.0,3025081.0,CA
65938,Newman,81.0,1122.0,6051.0,365.0,44056.0,8102733.0,5288624.0,CA
65939,Gustine,61.0,950.0,5122.0,134.0,16192.0,6858723.0,1943782.0,CA
65940,Waterford,90.0,2861.0,15550.0,224.0,27087.0,20821839.0,3251574.0,CA
65941,Hughson,46.0,528.0,3747.0,227.0,27420.0,5017301.0,3291602.0,CA
65943,Sonora,178.0,3616.0,19497.0,0.0,0.0,26106156.0,0.0,CA
65950,Ripon,140.0,3736.0,20243.0,365.0,44122.0,27105655.0,5296582.0,CA
65953,Merced,788.0,19310.0,147966.0,3267.0,394796.0,198127808.0,47392367.0,CA
65970,Oakdale,268.0,5222.0,28158.0,682.0,82387.0,37704023.0,9889987.0,CA
65971,Patterson,145.0,34061.0,186371.0,536.0,64805.0,249552240.0,7779372.0,CA
65985,Windsor,317.0,7460.0,40221.0,1250.0,151057.0,53856288.0,18133294.0,CA
65986,Santa Rosa,2571.0,66177.0,356815.0,8061.0,974146.0,477779029.0,116939116.0,CA
65995,Clearlake,186.0,4027.0,21713.0,512.0,61837.0,29073778.0,7423093.0,CA
65996,Cloverdale,108.0,1792.0,9660.0,283.0,34182.0,12935142.0,4103331.0,CA
65998,Fort Bragg,208.0,3886.0,20952.0,511.0,61720.0,28054657.0,7409080.0,CA
66000,Healdsburg,390.0,8197.0,44210.0,1283.0,155104.0,59197211.0,18619054.0,CA
66003,Lakeport,119.0,2745.0,14799.0,393.0,47452.0,19816342.0,5696253.0,CA
66005,Point Arena,14.0,232.0,1249.0,29.0,3552.0,1672292.0,426337.0,CA
66006,Sebastopol,220.0,4464.0,24068.0,805.0,97288.0,32227556.0,11678763.0,CA
66008,Sonoma,304.0,7703.0,41532.0,968.0,117041.0,55611674.0,14049947.0,CA
66009,Ukiah,337.0,8163.0,44046.0,963.0,116365.0,58978177.0,13968774.0,CA
66010,Willits,175.0,3131.0,16879.0,451.0,54558.0,22601665.0,6549239.0,CA
66012,Eureka,654.0,13177.0,71049.0,1710.0,206597.0,95135521.0,24800495.0,CA
66014,Blue Lake,8.0,81.0,435.0,13.0,1603.0,581795.0,192395.0,CA
66015,Arcata,327.0,6250.0,33697.0,886.0,107044.0,45120472.0,12849909.0,CA
66021,Crescent City,116.0,2950.0,19428.0,0.0,0.0,23962982.0,0.0,CA
66022,Ferndale,32.0,489.0,2636.0,66.0,7959.0,3529031.0,955414.0,CA
66023,Fortuna,199.0,3756.0,20252.0,446.0,53894.0,27117798.0,6469529.0,CA
66024,Rio Dell,25.0,340.0,1832.0,49.0,5943.0,2453691.0,713368.0,CA
66028,Trinidad,17.0,266.0,1494.0,39.0,4657.0,2000413.0,559020.0,CA
66029,Amador City,6.0,89.0,480.0,11.0,1325.0,643141.0,159043.0,CA
66030,Auburn,319.0,6779.0,36550.0,875.0,105766.0,48940897.0,12696423.0,CA
66032,West Sacramento,442.0,17309.0,94533.0,1940.0,234441.0,126580873.0,28142889.0,CA
66033,Sacramento,5795.0,126826.0,923123.0,23332.0,2819642.0,1236070021.0,338477360.0,CA
66034,Rancho Cordova,709.0,15304.0,114429.0,2343.0,283180.0,153220940.0,33993646.0,CA
66035,Citrus Heights,900.0,15581.0,116481.0,2469.0,298367.0,155969650.0,35816746.0,CA
66036,Roseville,1309.0,38784.0,292997.0,5184.0,626537.0,392326103.0,75211141.0,CA
66040,Davis,644.0,14729.0,79513.0,1915.0,231413.0,106468780.0,27779454.0,CA
66042,Dixon,228.0,6474.0,34905.0,903.0,109082.0,46738515.0,13094539.0,CA
66045,Elk Grove,1028.0,22124.0,172155.0,3615.0,436859.0,230517555.0,52441680.0,CA
66050,Folsom,738.0,14960.0,108018.0,2190.0,264685.0,144636524.0,31773502.0,CA
66052,Ione,21.0,441.0,2476.0,52.0,6336.0,3315659.0,760609.0,CA
66053,Isleton,23.0,295.0,1590.0,122.0,14763.0,2128406.0,1772201.0,CA
66054,Sutter Creek,60.0,1132.0,6194.0,139.0,16837.0,8293788.0,2021144.0,CA
66055,Jackson,155.0,3497.0,18855.0,408.0,49353.0,25247467.0,5924492.0,CA
66057,Rocklin,669.0,17927.0,96944.0,1752.0,211717.0,129808392.0,25415114.0,CA
66058,Wheatland,33.0,1346.0,7257.0,162.0,19525.0,9716876.0,2343876.0,CA
66059,Lincoln,321.0,13923.0,75068.0,2023.0,244506.0,100516375.0,29351107.0,CA
