zip,city,city_vmt_estimate,natl_avg_vmt_estimate,natl_per_capita_vmt_estimate
55079,Stacy,43468774,75422411,7555
55080,Stanchfield,0,75422411,7555
55082,Stillwater,64581224,75422411,7555
55082,Hudson,115815431,75422411,7555
55082,Oak Park Heights,55839183,75422411,7555
55082,Bayport,10551111,75422411,7555
55082,North Hudson,5730425,75422411,7555
55082,Afton,68247777,75422411,7555
55082,Lakeland,53790325,75422411,7555
55082,Hugo,47213950,75422411,7555
55082,Lake Elmo,138928103,75422411,7555
55082,Mahtomedi,36413867,75422411,7555
55082,Grant,43940752,75422411,7555
55084,Taylors Falls,11140285,75422411,7555
55084,St. Croix Falls,17444452,75422411,7555
55085,Vermillion,1557623,75422411,7555
55087,Warsaw,4860888,75422411,7555
55089,Red Wing,129519693,75422411,7555
55090,Willernie,770567,75422411,7555
55090,Mahtomedi,36413867,75422411,7555
55092,Chisago City,54184367,75422411,7555
55092,East Bethel,122528880,75422411,7555
55092,Wyoming,116108114,75422411,7555
55092,Columbus,133400698,75422411,7555
55092,Ham Lake,142171381,75422411,7555
55092,Martin Lake,1229882,75422411,7555
55101,St. Paul,1729625954,75422411,7555
55102,St. Paul,1729625954,75422411,7555
55102,Lilydale,10071399,75422411,7555
55103,St. Paul,1729625954,75422411,7555
55104,Minneapolis,2263476195,75422411,7555
55104,St. Paul,1729625954,75422411,7555
55105,Minneapolis,2263476195,75422411,7555
55105,St. Paul,1729625954,75422411,7555
55106,Maplewood,315651455,75422411,7555
55106,St. Paul,1729625954,75422411,7555
55106,South St. Paul,116421490,75422411,7555
55107,St. Paul,1729625954,75422411,7555
55107,West St. Paul,82153246,75422411,7555
55107,Mendota Heights,318424780,75422411,7555
55107,South St. Paul,116421490,75422411,7555
55107,Lilydale,10071399,75422411,7555
55108,Minneapolis,2263476195,75422411,7555
55108,Lauderdale,19135561,75422411,7555
55108,St. Paul,1729625954,75422411,7555
55108,Falcon Heights,19988373,75422411,7555
55109,White Bear Lake,180332871,75422411,7555
55109,Maplewood,315651455,75422411,7555
55109,St. Paul,1729625954,75422411,7555
55109,Oakdale,213254624,75422411,7555
55109,Little Canada,212216230,75422411,7555
55109,North St. Paul,48721530,75422411,7555
55109,Vadnais Heights,210137217,75422411,7555
55110,White Bear Lake,180332871,75422411,7555
55110,Maplewood,315651455,75422411,7555
55110,Birchwood Village,0,75422411,7555
55110,Oakdale,213254624,75422411,7555
55110,Dellwood,6944318,75422411,7555
55110,Lino Lakes,256418551,75422411,7555
55110,Hugo,47213950,75422411,7555
55110,Vadnais Heights,210137217,75422411,7555
55110,Mahtomedi,36413867,75422411,7555
55110,Grant,43940752,75422411,7555
55110,Gem Lake,12107124,75422411,7555
55111,St. Paul,1729625954,75422411,7555
55111,Bloomington,1060071108,75422411,7555
55111,Eagan,706239041,75422411,7555
55111,Mendota Heights,318424780,75422411,7555
55112,New Brighton,174246513,75422411,7555
55112,Spring Lake Park,39210931,75422411,7555
55112,Roseville,437239082,75422411,7555
55112,St. Anthony,28176085,75422411,7555
55112,Arden Hills,273520226,75422411,7555
55112,Fridley,178579341,75422411,7555
55112,Columbia Heights,33679056,75422411,7555
55112,Mounds View,48318708,75422411,7555
55112,Shoreview,213049621,75422411,7555
55112,Blaine,441995747,75422411,7555
55113,Minneapolis,2263476195,75422411,7555
55113,Lauderdale,19135561,75422411,7555
55113,Maplewood,315651455,75422411,7555
55113,St. Paul,1729625954,75422411,7555
55113,New Brighton,174246513,75422411,7555
55113,Roseville,437239082,75422411,7555
55113,St. Anthony,28176085,75422411,7555
55113,Arden Hills,273520226,75422411,7555
55113,Little Canada,212216230,75422411,7555
55113,Falcon Heights,19988373,75422411,7555
55113,Shoreview,213049621,75422411,7555
55114,Minneapolis,2263476195,75422411,7555
55114,St. Paul,1729625954,75422411,7555
55115,White Bear Lake,180332871,75422411,7555
55115,Birchwood Village,0,75422411,7555
55115,Pine Springs,29245043,75422411,7555
55115,Oakdale,213254624,75422411,7555
55115,Dellwood,6944318,75422411,7555
55115,Willernie,770567,75422411,7555
55115,Mahtomedi,36413867,75422411,7555
55115,Grant,43940752,75422411,7555
55116,Minneapolis,2263476195,75422411,7555
55116,St. Paul,1729625954,75422411,7555
55116,Mendota,2490609,75422411,7555
55116,Mendota Heights,318424780,75422411,7555
55116,Lilydale,10071399,75422411,7555
55117,Maplewood,315651455,75422411,7555
55117,St. Paul,1729625954,75422411,7555
55117,Roseville,437239082,75422411,7555
55117,Little Canada,212216230,75422411,7555
55117,Vadnais Heights,210137217,75422411,7555
55118,St. Paul,1729625954,75422411,7555
55118,Mendota,2490609,75422411,7555
55118,Sunfish Lake,46849166,75422411,7555
55118,West St. Paul,82153246,75422411,7555
55118,Eagan,706239041,75422411,7555
55118,Mendota Heights,318424780,75422411,7555
55118,South St. Paul,116421490,75422411,7555
55118,Inver Grove Heights,372437019,75422411,7555
55118,Lilydale,10071399,75422411,7555
55119,Maplewood,315651455,75422411,7555
55119,St. Paul,1729625954,75422411,7555
55119,Oakdale,213254624,75422411,7555
55119,South St. Paul,116421490,75422411,7555
55119,Newport,147385238,75422411,7555
55119,Woodbury,503539125,75422411,7555
55120,St. Paul,1729625954,75422411,7555
55120,Mendota,2490609,75422411,7555
55120,Eagan,706239041,75422411,7555
55120,Mendota Heights,318424780,75422411,7555
55121,Bloomington,1060071108,75422411,7555
55121,Eagan,706239041,75422411,7555
55121,Mendota Heights,318424780,75422411,7555
55121,Inver Grove Heights,372437019,75422411,7555
55122,Bloomington,1060071108,75422411,7555
55122,Apple Valley,296814735,75422411,7555
55122,Eagan,706239041,75422411,7555
55122,Burnsville,513670250,75422411,7555
55123,Rosemount,180309135,75422411,7555
55123,Eagan,706239041,75422411,7555
55123,Inver Grove Heights,372437019,75422411,7555
55124,Apple Valley,296814735,75422411,7555
55124,Rosemount,180309135,75422411,7555
55124,Eagan,706239041,75422411,7555
55124,Burnsville,513670250,75422411,7555
55124,Lakeville,437121937,75422411,7555
55125,Maplewood,315651455,75422411,7555
55125,Oakdale,213254624,75422411,7555
55125,Woodbury,503539125,75422411,7555
55126,Roseville,437239082,75422411,7555
55126,North Oaks,17726873,75422411,7555
55126,Arden Hills,273520226,75422411,7555
55126,Little Canada,212216230,75422411,7555
55126,Lino Lakes,256418551,75422411,7555
55126,Vadnais Heights,210137217,75422411,7555
55126,Mounds View,48318708,75422411,7555
55126,Circle Pines,13291346,75422411,7555
55126,Shoreview,213049621,75422411,7555
55126,Blaine,441995747,75422411,7555
55127,White Bear Lake,180332871,75422411,7555
55127,North Oaks,17726873,75422411,7555
55127,Little Canada,212216230,75422411,7555
55127,Lino Lakes,256418551,75422411,7555
55127,Vadnais Heights,210137217,75422411,7555
55127,Shoreview,213049621,75422411,7555
55128,White Bear Lake,180332871,75422411,7555
55128,Maplewood,315651455,75422411,7555
55128,Landfall,0,75422411,7555
55128,Pine Springs,29245043,75422411,7555
55128,Oakdale,213254624,75422411,7555
55128,North St. Paul,48721530,75422411,7555
55128,Lake Elmo,138928103,75422411,7555
55128,Woodbury,503539125,75422411,7555
55128,Mahtomedi,36413867,75422411,7555
55128,Grant,43940752,75422411,7555
55129,Cottage Grove,203448821,75422411,7555
55129,Afton,68247777,75422411,7555
55129,Newport,147385238,75422411,7555
55129,Woodbury,503539125,75422411,7555
55130,St. Paul,1729625954,75422411,7555
55150,St. Paul,1729625954,75422411,7555
55150,Mendota,2490609,75422411,7555
55150,Mendota Heights,318424780,75422411,7555
55155,St. Paul,1729625954,75422411,7555
55301,St. Michael,133403116,75422411,7555
55301,Otsego,148475992,75422411,7555
55301,Albertville,83203837,75422411,7555
55302,Annandale,7729721,75422411,7555
55303,Ramsey,48833031,75422411,7555
55303,Elk River,166474605,75422411,7555
55303,Coon Rapids,269507645,75422411,7555
55303,Dayton,73024396,75422411,7555
55303,Nowthen,24873368,75422411,7555
55303,Champlin,81750550,75422411,7555
55303,Anoka,49570579,75422411,7555
55303,St. Francis,17163429,75422411,7555
55303,Andover,133342573,75422411,7555
55303,Oak Grove,52712113,75422411,7555
55304,Ramsey,48833031,75422411,7555
55304,East Bethel,122528880,75422411,7555
55304,Coon Rapids,269507645,75422411,7555
55304,Anoka,49570579,75422411,7555
55304,Columbus,133400698,75422411,7555
55304,Andover,133342573,75422411,7555
55304,Ham Lake,142171381,75422411,7555
55304,Oak Grove,52712113,75422411,7555
55304,Blaine,441995747,75422411,7555
55305,Minnetonka,519576528,75422411,7555
55305,St. Louis Park,453316887,75422411,7555
55305,Hopkins,78046797,75422411,7555
55305,Plymouth,524769066,75422411,7555
55306,Apple Valley,296814735,75422411,7555
55306,Burnsville,513670250,75422411,7555
55306,Lakeville,437121937,75422411,7555
55306,Savage,178835176,75422411,7555
55307,Arlington,4828915,75422411,7555
55308,Becker,8276704,75422411,7555
55309,Becker,8276704,75422411,7555
55309,Big Lake,9232489,75422411,7555
55309,Otsego,148475992,75422411,7555
55310,Bird Island,3814902,75422411,7555
55311,Rogers,256803123,75422411,7555
55311,Maple Grove,567056980,75422411,7555
55311,Corcoran,64059163,75422411,7555
55311,Dayton,73024396,75422411,7555
55311,Plymouth,524769066,75422411,7555
55312,Brownton,117605,75422411,7555
55313,St. Michael,133403116,75422411,7555
55313,Buffalo,42850900,75422411,7555
55313,Greenfield,43740129,75422411,7555
55313,Hanover,13811396,75422411,7555
55313,Rockford,14840957,75422411,7555
55314,Buffalo Lake,2089579,75422411,7555
55315,Chaska,149442200,75422411,7555
55315,Carver,4204187,75422411,7555
55316,Maple Grove,567056980,75422411,7555
55316,Coon Rapids,269507645,75422411,7555
55316,Dayton,73024396,75422411,7555
55316,Champlin,81750550,75422411,7555
55316,Anoka,49570579,75422411,7555
55316,Brooklyn Park,662222183,75422411,7555
55317,Shorewood,9994819,75422411,7555
55317,Chanhassen,211396595,75422411,7555
55317,Minnetonka,519576528,75422411,7555
55317,Chaska,149442200,75422411,7555
55317,Eden Prairie,604911798,75422411,7555
55318,Chanhassen,211396595,75422411,7555
55318,Shakopee,381443152,75422411,7555
55318,Victoria,37640607,75422411,7555
55318,Chaska,149442200,75422411,7555
55318,Carver,4204187,75422411,7555
55318,Eden Prairie,604911798,75422411,7555
55319,Clear Lake,4293427,75422411,7555
55319,St. Cloud,419180100,75422411,7555
55319,Clearwater,15469309,75422411,7555
55320,St. Augusta,38463363,75422411,7555
55320,St. Cloud,419180100,75422411,7555
55320,Clearwater,15469309,75422411,7555
55321,Silver Lake,232039,75422411,7555
55321,Cokato,8171331,75422411,7555
55322,Cologne,9690640,75422411,7555
55322,Waconia,26769372,75422411,7555
55324,Darwin,6269640,75422411,7555
55325,Kingston,248736,75422411,7555
55325,Darwin,6269640,75422411,7555
55325,Dassel,6170737,75422411,7555
55327,Ramsey,48833031,75422411,7555
55327,Elk River,166474605,75422411,7555
55327,Otsego,148475992,75422411,7555
55327,Rogers,256803123,75422411,7555
55327,Dayton,73024396,75422411,7555
55327,Champlin,81750550,75422411,7555
55327,Anoka,49570579,75422411,7555
55328,Greenfield,43740129,75422411,7555
55328,Independence,69599059,75422411,7555
55328,Delano,22236841,75422411,7555
55328,Minnetrista,30074532,75422411,7555
55328,Rockford,14840957,75422411,7555
55329,Eden Valley,2170144,75422411,7555
55330,Big Lake,9232489,75422411,7555
55330,St. Michael,133403116,75422411,7555
55330,Ramsey,48833031,75422411,7555
55330,Elk River,166474605,75422411,7555
55330,Otsego,148475992,75422411,7555
55330,Dayton,73024396,75422411,7555
55330,Nowthen,24873368,75422411,7555
55330,St. Francis,17163429,75422411,7555
55331,Shorewood,9994819,75422411,7555
55331,Orono,110074898,75422411,7555
55331,Chanhassen,211396595,75422411,7555
55331,Minnetonka,519576528,75422411,7555
55331,Deephaven,1940877,75422411,7555
55331,Greenwood,266063,75422411,7555
55331,Victoria,37640607,75422411,7555
55331,Excelsior,4510702,75422411,7555
55331,Minnetrista,30074532,75422411,7555
55331,Tonka Bay,10084416,75422411,7555
55332,Fairfax,2076349,75422411,7555
55333,Franklin,1246830,75422411,7555
55334,Gaylord,6776642,75422411,7555
55335,Gibbon,1367084,75422411,7555
55336,New Auburn,729868,75422411,7555
55336,Glencoe,16532357,75422411,7555
55336,Biscay,932597,75422411,7555
55337,Bloomington,1060071108,75422411,7555
55337,Apple Valley,296814735,75422411,7555
55337,Eagan,706239041,75422411,7555
55337,Burnsville,513670250,75422411,7555
55337,Savage,178835176,75422411,7555
55338,Green Isle,880163,75422411,7555
55339,Hamburg,464716,75422411,7555
55339,Norwood Young America,9241889,75422411,7555
55340,Maple Grove,567056980,75422411,7555
55340,Corcoran,64059163,75422411,7555
55340,Medina,75021687,75422411,7555
55340,Plymouth,524769066,75422411,7555
55341,St. Michael,133403116,75422411,7555
55341,Rogers,256803123,75422411,7555
55341,Greenfield,43740129,75422411,7555
55341,Corcoran,64059163,75422411,7555
55341,Hanover,13811396,75422411,7555
55342,Hector,3452127,75422411,7555
55343,Minnetonka,519576528,75422411,7555
55343,St. Louis Park,453316887,75422411,7555
55343,Hopkins,78046797,75422411,7555
55343,Edina,526815651,75422411,7555
55343,Eden Prairie,604911798,75422411,7555
55344,Minnetonka,519576528,75422411,7555
55344,Edina,526815651,75422411,7555
55344,Eden Prairie,604911798,75422411,7555
55345,Shorewood,9994819,75422411,7555
55345,Chanhassen,211396595,75422411,7555
55345,Minnetonka,519576528,75422411,7555
55345,Deephaven,1940877,75422411,7555
55345,Eden Prairie,604911798,75422411,7555
55346,Chanhassen,211396595,75422411,7555
55346,Minnetonka,519576528,75422411,7555
55346,Eden Prairie,604911798,75422411,7555
55347,Chanhassen,211396595,75422411,7555
55347,Bloomington,1060071108,75422411,7555
55347,Shakopee,381443152,75422411,7555
55347,Eden Prairie,604911798,75422411,7555
55349,Howard Lake,8801180,75422411,7555
55350,Hutchinson,40236816,75422411,7555
55350,Cedar Mills,0,75422411,7555
55352,Prior Lake,118105472,75422411,7555
55352,Jordan,22411356,75422411,7555
55353,Kingston,248736,75422411,7555
55353,Rockville,55581139,75422411,7555
55353,St. Augusta,38463363,75422411,7555
55353,Kimball,3154132,75422411,7555
55354,Lester Prairie,1096194,75422411,7555
55355,Litchfield,21078197,75422411,7555
55356,Orono,110074898,75422411,7555
55356,Medina,75021687,75422411,7555
55356,Long Lake,22412985,75422411,7555
55357,Loretto,1424141,75422411,7555
55357,Greenfield,43740129,75422411,7555
55357,Corcoran,64059163,75422411,7555
55357,Medina,75021687,75422411,7555
55357,Independence,69599059,75422411,7555
55357,Hanover,13811396,75422411,7555
55358,Maple Lake,7606569,75422411,7555
55358,Silver Creek,1324185,75422411,7555
55359,Orono,110074898,75422411,7555
55359,Greenfield,43740129,75422411,7555
55359,Maple Plain,13675719,75422411,7555
55359,Medina,75021687,75422411,7555
55359,Independence,69599059,75422411,7555
55359,Minnetrista,30074532,75422411,7555
55360,Mayer,1250944,75422411,7555
55362,Becker,8276704,75422411,7555
55362,St. Michael,133403116,75422411,7555
55362,Otsego,148475992,75422411,7555
55362,Monticello,87954133,75422411,7555
55363,Waverly,6273296,75422411,7555
55363,Montrose,9820216,75422411,7555
55364,Shorewood,9994819,75422411,7555
55364,Orono,110074898,75422411,7555
55364,St. Bonifacius,3118516,75422411,7555
55364,Spring Park,7863184,75422411,7555
55364,Victoria,37640607,75422411,7555
55364,Independence,69599059,75422411,7555
55364,Minnetrista,30074532,75422411,7555
55364,Mound,17223888,75422411,7555
55366,New Auburn,729868,75422411,7555
55367,New Germany,1524907,75422411,7555
55368,Norwood Young America,9241889,75422411,7555
55369,Rogers,256803123,75422411,7555
55369,Maple Grove,567056980,75422411,7555
55369,Dayton,73024396,75422411,7555
55369,Champlin,81750550,75422411,7555
55369,New Hope,169249694,75422411,7555
55369,Osseo,10073039,75422411,7555
55369,Brooklyn Park,662222183,75422411,7555
55369,Plymouth,524769066,75422411,7555
55370,Plato,501683,75422411,7555
55371,Princeton,38694927,75422411,7555
55372,Prior Lake,118105472,75422411,7555
55372,Shakopee,381443152,75422411,7555
55372,Burnsville,513670250,75422411,7555
55372,Lakeville,437121937,75422411,7555
55372,Savage,178835176,75422411,7555
55373,Greenfield,43740129,75422411,7555
55373,Independence,69599059,75422411,7555
55373,Rockford,14840957,75422411,7555
55374,St. Michael,133403116,75422411,7555
55374,Otsego,148475992,75422411,7555
55374,Rogers,256803123,75422411,7555
55374,Corcoran,64059163,75422411,7555
55374,Dayton,73024396,75422411,7555
55374,Hanover,13811396,75422411,7555
55375,St. Bonifacius,3118516,75422411,7555
55375,Minnetrista,30074532,75422411,7555
55376,St. Michael,133403116,75422411,7555
55376,Otsego,148475992,75422411,7555
55376,Rogers,256803123,75422411,7555
55376,Albertville,83203837,75422411,7555
55376,Hanover,13811396,75422411,7555
55378,Bloomington,1060071108,75422411,7555
55378,Prior Lake,118105472,75422411,7555
55378,Shakopee,381443152,75422411,7555
55378,Burnsville,513670250,75422411,7555
55378,Savage,178835176,75422411,7555
55379,Chanhassen,211396595,75422411,7555
55379,Bloomington,1060071108,75422411,7555
55379,Prior Lake,118105472,75422411,7555
55379,Shakopee,381443152,75422411,7555
55379,Savage,178835176,75422411,7555
55379,Chaska,149442200,75422411,7555
55379,Carver,4204187,75422411,7555
55379,Eden Prairie,604911798,75422411,7555
55381,Silver Lake,232039,75422411,7555
55382,South Haven,2452667,75422411,7555
55382,Kingston,248736,75422411,7555
55382,St. Augusta,38463363,75422411,7555
55382,Fairhaven,1469811,75422411,7555
55384,Orono,110074898,75422411,7555
55384,Spring Park,7863184,75422411,7555
55384,Mound,17223888,75422411,7555
55385,Stewart,1920198,75422411,7555
55386,Victoria,37640607,75422411,7555
55386,Chaska,149442200,75422411,7555
55386,Minnetrista,30074532,75422411,7555
55387,Victoria,37640607,75422411,7555
55387,Waconia,26769372,75422411,7555
55387,Minnetrista,30074532,75422411,7555
55388,Watertown,5324270,75422411,7555
55388,Minnetrista,30074532,75422411,7555
55389,Watkins,2242841,75422411,7555
55390,Waverly,6273296,75422411,7555
55390,Montrose,9820216,75422411,7555
55391,Shorewood,9994819,75422411,7555
55391,Orono,110074898,75422411,7555
55391,Minnetonka,519576528,75422411,7555
55391,Deephaven,1940877,75422411,7555
55391,Woodland,1116114,75422411,7555
55391,Spring Park,7863184,75422411,7555
55391,Medina,75021687,75422411,7555
55391,Long Lake,22412985,75422411,7555
55391,Wayzata,114548943,75422411,7555
55391,Minnetonka Beach,9014626,75422411,7555
55391,Plymouth,524769066,75422411,7555
55395,Winsted,3810038,75422411,7555
55396,Winthrop,3670676,75422411,7555
55397,Norwood Young America,9241889,75422411,7555
55398,St. Francis,17163429,75422411,7555
55398,Zimmerman,22063216,75422411,7555
55401,Minneapolis,2263476195,75422411,7555
55402,Minneapolis,2263476195,75422411,7555
55403,Minneapolis,2263476195,75422411,7555
55404,Minneapolis,2263476195,75422411,7555
55405,Minneapolis,2263476195,75422411,7555
55405,Golden Valley,476509177,75422411,7555
55406,Minneapolis,2263476195,75422411,7555
55406,St. Paul,1729625954,75422411,7555
55407,Minneapolis,2263476195,75422411,7555
55408,Minneapolis,2263476195,75422411,7555
55409,Minneapolis,2263476195,75422411,7555
55410,Minneapolis,2263476195,75422411,7555
55410,Richfield,424496027,75422411,7555
55410,Edina,526815651,75422411,7555
55411,Minneapolis,2263476195,75422411,7555
55411,Golden Valley,476509177,75422411,7555
55411,Robbinsdale,96917619,75422411,7555
55412,Minneapolis,2263476195,75422411,7555
55412,Robbinsdale,96917619,75422411,7555
55413,Minneapolis,2263476195,75422411,7555
55413,Lauderdale,19135561,75422411,7555
55413,Roseville,437239082,75422411,7555
55413,St. Anthony,28176085,75422411,7555
55414,Minneapolis,2263476195,75422411,7555
55414,Lauderdale,19135561,75422411,7555
55414,St. Paul,1729625954,75422411,7555
55415,Minneapolis,2263476195,75422411,7555
55416,Minneapolis,2263476195,75422411,7555
55416,St. Louis Park,453316887,75422411,7555
55416,Golden Valley,476509177,75422411,7555
55416,Edina,526815651,75422411,7555
55417,Minneapolis,2263476195,75422411,7555
55417,St. Paul,1729625954,75422411,7555
55417,Richfield,424496027,75422411,7555
55418,Minneapolis,2263476195,75422411,7555
55418,Roseville,437239082,75422411,7555
55418,St. Anthony,28176085,75422411,7555
55418,Fridley,178579341,75422411,7555
55418,Columbia Heights,33679056,75422411,7555
55419,Minneapolis,2263476195,75422411,7555
55419,Richfield,424496027,75422411,7555
55420,Bloomington,1060071108,75422411,7555
55420,Burnsville,513670250,75422411,7555
55420,Richfield,424496027,75422411,7555
55421,Minneapolis,2263476195,75422411,7555
55421,Hilltop,69844,75422411,7555
55421,New Brighton,174246513,75422411,7555
55421,Brooklyn Center,361137512,75422411,7555
55421,Roseville,437239082,75422411,7555
55421,St. Anthony,28176085,75422411,7555
55421,Fridley,178579341,75422411,7555
55421,Columbia Heights,33679056,75422411,7555
55422,Minneapolis,2263476195,75422411,7555
55422,Golden Valley,476509177,75422411,7555
55422,Brooklyn Center,361137512,75422411,7555
55422,Crystal,62015230,75422411,7555
55422,Robbinsdale,96917619,75422411,7555
55423,Minneapolis,2263476195,75422411,7555
55423,Bloomington,1060071108,75422411,7555
55423,Richfield,424496027,75422411,7555
55423,Edina,526815651,75422411,7555
55424,Minneapolis,2263476195,75422411,7555
55424,St. Louis Park,453316887,75422411,7555
55424,Edina,526815651,75422411,7555
55425,Bloomington,1060071108,75422411,7555
55425,Eagan,706239041,75422411,7555
55425,Burnsville,513670250,75422411,7555
55425,Richfield,424496027,75422411,7555
55426,Minnetonka,519576528,75422411,7555
55426,St. Louis Park,453316887,75422411,7555
55426,Hopkins,78046797,75422411,7555
55426,Golden Valley,476509177,75422411,7555
55426,Plymouth,524769066,75422411,7555
55427,Golden Valley,476509177,75422411,7555
55427,New Hope,169249694,75422411,7555
55427,Crystal,62015230,75422411,7555
55427,Plymouth,524769066,75422411,7555
55428,Maple Grove,567056980,75422411,7555
55428,New Hope,169249694,75422411,7555
55428,Crystal,62015230,75422411,7555
55428,Brooklyn Park,662222183,75422411,7555
55428,Plymouth,524769066,75422411,7555
55429,Minneapolis,2263476195,75422411,7555
55429,Brooklyn Center,361137512,75422411,7555
55429,Crystal,62015230,75422411,7555
55429,Robbinsdale,96917619,75422411,7555
55429,Brooklyn Park,662222183,75422411,7555
55430,Minneapolis,2263476195,75422411,7555
55430,Brooklyn Center,361137512,75422411,7555
55430,Robbinsdale,96917619,75422411,7555
55430,Brooklyn Park,662222183,75422411,7555
55430,Fridley,178579341,75422411,7555
55431,Bloomington,1060071108,75422411,7555
55431,Burnsville,513670250,75422411,7555
55431,Richfield,424496027,75422411,7555
55432,Coon Rapids,269507645,75422411,7555
55432,New Brighton,174246513,75422411,7555
55432,Spring Lake Park,39210931,75422411,7555
55432,Brooklyn Center,361137512,75422411,7555
55432,Brooklyn Park,662222183,75422411,7555
55432,Fridley,178579341,75422411,7555
55432,Mounds View,48318708,75422411,7555
55432,Blaine,441995747,75422411,7555
55433,Coon Rapids,269507645,75422411,7555
55433,Champlin,81750550,75422411,7555
55433,Anoka,49570579,75422411,7555
55433,Brooklyn Park,662222183,75422411,7555
55433,Fridley,178579341,75422411,7555
55433,Blaine,441995747,75422411,7555
55434,Coon Rapids,269507645,75422411,7555
55434,Spring Lake Park,39210931,75422411,7555
55434,Andover,133342573,75422411,7555
55434,Ham Lake,142171381,75422411,7555
55434,Blaine,441995747,75422411,7555
55435,Bloomington,1060071108,75422411,7555
55435,Richfield,424496027,75422411,7555
55435,Edina,526815651,75422411,7555
55436,Minnetonka,519576528,75422411,7555
55436,St. Louis Park,453316887,75422411,7555
55436,Hopkins,78046797,75422411,7555
55436,Edina,526815651,75422411,7555
55436,Eden Prairie,604911798,75422411,7555
55437,Bloomington,1060071108,75422411,7555
55437,Burnsville,513670250,75422411,7555
55437,Savage,178835176,75422411,7555
55438,Bloomington,1060071108,75422411,7555
55438,Shakopee,381443152,75422411,7555
55438,Savage,178835176,75422411,7555
55438,Edina,526815651,75422411,7555
55438,Eden Prairie,604911798,75422411,7555
55439,Bloomington,1060071108,75422411,7555
55439,Edina,526815651,75422411,7555
55439,Eden Prairie,604911798,75422411,7555
55441,Medicine Lake,56879,75422411,7555
55441,Minnetonka,519576528,75422411,7555
55441,St. Louis Park,453316887,75422411,7555
55441,Golden Valley,476509177,75422411,7555
55441,New Hope,169249694,75422411,7555
55441,Plymouth,524769066,75422411,7555
55442,Maple Grove,567056980,75422411,7555
55442,New Hope,169249694,75422411,7555
55442,Plymouth,524769066,75422411,7555
55443,Coon Rapids,269507645,75422411,7555
55443,Champlin,81750550,75422411,7555
55443,Brooklyn Center,361137512,75422411,7555
55443,Brooklyn Park,662222183,75422411,7555
55444,Coon Rapids,269507645,75422411,7555
55444,Brooklyn Center,361137512,75422411,7555
55444,Brooklyn Park,662222183,75422411,7555
55444,Fridley,178579341,75422411,7555
55445,Maple Grove,567056980,75422411,7555
55445,Champlin,81750550,75422411,7555
55445,Osseo,10073039,75422411,7555
55445,Brooklyn Park,662222183,75422411,7555
55446,Maple Grove,567056980,75422411,7555
55446,Medina,75021687,75422411,7555
55446,Plymouth,524769066,75422411,7555
55447,Orono,110074898,75422411,7555
55447,Minnetonka,519576528,75422411,7555
55447,Medina,75021687,75422411,7555
55447,Wayzata,114548943,75422411,7555
55447,Plymouth,524769066,75422411,7555
55448,Coon Rapids,269507645,75422411,7555
55448,Anoka,49570579,75422411,7555
55448,Andover,133342573,75422411,7555
55448,Blaine,441995747,75422411,7555
55449,Spring Lake Park,39210931,75422411,7555
55449,Lexington,6109107,75422411,7555
55449,Mounds View,48318708,75422411,7555
55449,Ham Lake,142171381,75422411,7555
55449,Shoreview,213049621,75422411,7555
55449,Blaine,441995747,75422411,7555
55450,Bloomington,1060071108,75422411,7555
55450,Richfield,424496027,75422411,7555
55454,Minneapolis,2263476195,75422411,7555
55455,Minneapolis,2263476195,75422411,7555
55603,Finland,1049990,75422411,7555
55604,Grand Marais,3140966,75422411,7555
55607,Babbitt,7276678,75422411,7555
55612,Lutsen,1173013,75422411,7555
55614,Silver Bay,1743550,75422411,7555
55614,Beaver Bay,236265,75422411,7555
55615,Lutsen,1173013,75422411,7555
55616,Two Harbors,4408743,75422411,7555
55704,Askov,693883,75422411,7555
55705,Aurora,4518741,75422411,7555
55705,Hoyt Lakes,2854294,75422411,7555
55705,Biwabik,300240,75422411,7555
55706,Babbitt,7276678,75422411,7555
55707,Mahtowa,22622312,75422411,7555
55707,Barnum,4266720,75422411,7555
55708,Biwabik,300240,75422411,7555
55709,Coleraine,27917529,75422411,7555
55709,Taconite,14140767,75422411,7555
55709,Calumet,4540859,75422411,7555
55709,Bovey,5659348,75422411,7555
55709,Marble,5233267,75422411,7555
55710,Mountain Iron,44294501,75422411,7555
55711,Cloquet,78249741,75422411,7555
55711,Brookston,0,75422411,7555
55711,Mahnomen,0,75422411,7555
55712,Kerrick,406346,75422411,7555
55712,Bruno,443594,75422411,7555
55718,Cloquet,78249741,75422411,7555
55718,Mahtowa,22622312,75422411,7555
55718,Thomson,1020059,75422411,7555
55718,Carlton,5407609,75422411,7555
55718,Scanlon,10689436,75422411,7555
55719,Hibbing,132580676,75422411,7555
55719,Chisholm,12744594,75422411,7555
55720,Cloquet,78249741,75422411,7555
55720,Mahnomen,0,75422411,7555
55720,Big Lake,346985,75422411,7555
55720,Scanlon,10689436,75422411,7555
55721,Cohasset,30431907,75422411,7555
55722,Coleraine,27917529,75422411,7555
55723,Cook,3367579,75422411,7555
55726,Cromwell,3905897,75422411,7555
55731,Winton,125648,75422411,7555
55731,Ely,8016128,75422411,7555
55731,Soudan,992879,75422411,7555
55732,Babbitt,7276678,75422411,7555
55732,Hoyt Lakes,2854294,75422411,7555
55732,Biwabik,300240,75422411,7555
