zip,city,city_fuel_use_diesel_min,city_fuel_use_diesel_avg,city_fuel_use_diesel_max,city_fuel_use_gas_min,city_fuel_use_gas_avg,city_fuel_use_gas_max
1256,Charlemont,100,137717,7045800,100,303044,16707200
1257,Salisbury,1800,610562,11545700,5300,1927851,23621800
1257,New Marlborough,100,137717,7045800,100,303044,16707200
1257,Sheffield,1800,610562,11545700,5300,1927851,23621800
1257,Mount Washington,100,137717,7045800,100,303044,16707200
1257,Egremont,100,137717,7045800,100,303044,16707200
1257,Great Barrington,1800,610562,11545700,5300,1927851,23621800
1258,Salisbury,1800,610562,11545700,5300,1927851,23621800
1258,Sheffield,1800,610562,11545700,5300,1927851,23621800
1258,Copake,1800,610562,11545700,5300,1927851,23621800
1258,North East,1800,610562,11545700,5300,1927851,23621800
1258,Mount Washington,100,137717,7045800,100,303044,16707200
1258,Egremont,100,137717,7045800,100,303044,16707200
1258,Ancram,100,137717,7045800,100,303044,16707200
1259,North Canaan,1800,610562,11545700,5300,1927851,23621800
1259,Sandisfield,100,137717,7045800,100,303044,16707200
1259,Norfolk,100,137717,7045800,100,303044,16707200
1259,New Marlborough,100,137717,7045800,100,303044,16707200
1259,Sheffield,1800,610562,11545700,5300,1927851,23621800
1262,Stockbridge,100,137717,7045800,100,303044,16707200
1264,Tyringham,100,137717,7045800,100,303044,16707200
1266,Austerlitz,100,137717,7045800,100,303044,16707200
1266,West Stockbridge,100,137717,7045800,100,303044,16707200
1266,Richmond,100,137717,7045800,100,303044,16707200
1266,Stockbridge,100,137717,7045800,100,303044,16707200
1266,Alford,100,137717,7045800,100,303044,16707200
1266,Canaan,100,137717,7045800,100,303044,16707200
1266,Great Barrington,1800,610562,11545700,5300,1927851,23621800
1267,Williamstown,1800,610562,11545700,5300,1927851,23621800
1267,Clarksburg,100,137717,7045800,100,303044,16707200
1267,Berlin,100,137717,7045800,100,303044,16707200
1267,North Adams,89900,1626056,12327900,456000,7890952,60360800
1267,Stephentown,1800,610562,11545700,5300,1927851,23621800
1267,Petersburgh,100,137717,7045800,100,303044,16707200
1267,Pownal,16800,523521,5535100,53500,1690489,18392500
1267,New Ashford,100,137717,7045800,100,303044,16707200
1267,Hancock,100,137717,7045800,100,303044,16707200
1267,Lanesborough,1800,610562,11545700,5300,1927851,23621800
1270,Savoy,100,137717,7045800,100,303044,16707200
1270,Cheshire,1800,610562,11545700,5300,1927851,23621800
1270,Plainfield,100,137717,7045800,100,303044,16707200
1270,Windsor,100,137717,7045800,100,303044,16707200
1270,Hinsdale,100,137717,7045800,100,303044,16707200
1270,Dalton,1800,610562,11545700,5300,1927851,23621800
1270,Peru,100,137717,7045800,100,303044,16707200
1270,Cummington,100,137717,7045800,100,303044,16707200
1301,Shelburne,100,137717,7045800,100,303044,16707200
1301,Gill,100,137717,7045800,100,303044,16707200
1301,Deerfield,1800,610562,11545700,5300,1927851,23621800
1301,Montague,1800,610562,11545700,5300,1927851,23621800
1301,Bernardston,100,137717,7045800,100,303044,16707200
1301,Greenfield Town,89900,1626056,12327900,456000,7890952,60360800
1301,Colrain,100,137717,7045800,100,303044,16707200
1301,Leyden,100,137717,7045800,100,303044,16707200
1330,Buckland,100,137717,7045800,100,303044,16707200
1330,Conway,100,137717,7045800,100,303044,16707200
1330,Hawley,100,137717,7045800,100,303044,16707200
1330,Plainfield,100,137717,7045800,100,303044,16707200
1330,Goshen,100,137717,7045800,100,303044,16707200
1330,Cummington,100,137717,7045800,100,303044,16707200
1330,Ashfield,100,137717,7045800,100,303044,16707200
1331,Phillipston,100,137717,7045800,100,303044,16707200
1331,New Salem,100,137717,7045800,100,303044,16707200
1331,Athol,89900,1626056,12327900,456000,7890952,60360800
1331,Orange,1800,610562,11545700,5300,1927851,23621800
1331,Templeton,1800,610562,11545700,5300,1927851,23621800
1331,Hubbardston,1800,610562,11545700,5300,1927851,23621800
1331,Petersham,100,137717,7045800,100,303044,16707200
1331,Royalston,100,137717,7045800,100,303044,16707200
1337,Gill,100,137717,7045800,100,303044,16707200
1337,Bernardston,100,137717,7045800,100,303044,16707200
1337,Greenfield Town,89900,1626056,12327900,456000,7890952,60360800
1337,Vernon,100,94458,3248100,100,260439,8847000
1337,Guilford,100,94458,3248100,100,260439,8847000
1337,Northfield,1800,610562,11545700,5300,1927851,23621800
1337,Colrain,100,137717,7045800,100,303044,16707200
1337,Leyden,100,137717,7045800,100,303044,16707200
1338,Buckland,100,137717,7045800,100,303044,16707200
1338,Ashfield,100,137717,7045800,100,303044,16707200
1339,Buckland,100,137717,7045800,100,303044,16707200
1339,Rowe,100,137717,7045800,100,303044,16707200
1339,Florida,100,137717,7045800,100,303044,16707200
1339,Savoy,100,137717,7045800,100,303044,16707200
1339,Heath,100,137717,7045800,100,303044,16707200
1339,Hawley,100,137717,7045800,100,303044,16707200
1339,Plainfield,100,137717,7045800,100,303044,16707200
1339,Charlemont,100,137717,7045800,100,303044,16707200
1339,Ashfield,100,137717,7045800,100,303044,16707200
1340,Shelburne,100,137717,7045800,100,303044,16707200
1340,Heath,100,137717,7045800,100,303044,16707200
1340,Greenfield Town,89900,1626056,12327900,456000,7890952,60360800
1340,Whitingham,100,94458,3248100,100,260439,8847000
1340,Halifax,100,94458,3248100,100,260439,8847000
1340,Guilford,100,94458,3248100,100,260439,8847000
1340,Charlemont,100,137717,7045800,100,303044,16707200
1340,Colrain,100,137717,7045800,100,303044,16707200
1340,Leyden,100,137717,7045800,100,303044,16707200
1341,Conway,100,137717,7045800,100,303044,16707200
1341,Shelburne,100,137717,7045800,100,303044,16707200
1341,Deerfield,1800,610562,11545700,5300,1927851,23621800
1341,Whately,100,137717,7045800,100,303044,16707200
1341,Goshen,100,137717,7045800,100,303044,16707200
1341,Ashfield,100,137717,7045800,100,303044,16707200
1341,Williamsburg,1800,610562,11545700,5300,1927851,23621800
1342,Conway,100,137717,7045800,100,303044,16707200
1342,Shelburne,100,137717,7045800,100,303044,16707200
1342,Deerfield,1800,610562,11545700,5300,1927851,23621800
1342,Montague,1800,610562,11545700,5300,1927851,23621800
1342,Greenfield Town,89900,1626056,12327900,456000,7890952,60360800
1343,Florida,100,137717,7045800,100,303044,16707200
1344,Erving,100,137717,7045800,100,303044,16707200
1344,Gill,100,137717,7045800,100,303044,16707200
1344,Wendell,100,137717,7045800,100,303044,16707200
1344,Montague,1800,610562,11545700,5300,1927851,23621800
1344,Orange,1800,610562,11545700,5300,1927851,23621800
1344,Northfield,1800,610562,11545700,5300,1927851,23621800
1344,Warwick,100,137717,7045800,100,303044,16707200
1346,Heath,100,137717,7045800,100,303044,16707200
1346,Charlemont,100,137717,7045800,100,303044,16707200
1347,Montague,1800,610562,11545700,5300,1927851,23621800
1349,Erving,100,137717,7045800,100,303044,16707200
1349,Gill,100,137717,7045800,100,303044,16707200
1349,Wendell,100,137717,7045800,100,303044,16707200
1349,Montague,1800,610562,11545700,5300,1927851,23621800
1350,Florida,100,137717,7045800,100,303044,16707200
1350,Readsboro,100,94458,3248100,100,260439,8847000
1350,Stamford,100,94458,3248100,100,260439,8847000
1350,Monroe,100,137717,7045800,100,303044,16707200
1351,Deerfield,1800,610562,11545700,5300,1927851,23621800
1351,Wendell,100,137717,7045800,100,303044,16707200
1351,Montague,1800,610562,11545700,5300,1927851,23621800
1351,Sunderland,1800,610562,11545700,5300,1927851,23621800
1351,Leverett,100,137717,7045800,100,303044,16707200
1354,Erving,100,137717,7045800,100,303044,16707200
1354,Gill,100,137717,7045800,100,303044,16707200
1354,Montague,1800,610562,11545700,5300,1927851,23621800
1354,Bernardston,100,137717,7045800,100,303044,16707200
1354,Greenfield Town,89900,1626056,12327900,456000,7890952,60360800
1354,Northfield,1800,610562,11545700,5300,1927851,23621800
1355,Ware,1800,610562,11545700,5300,1927851,23621800
1355,New Salem,100,137717,7045800,100,303044,16707200
1355,Wendell,100,137717,7045800,100,303044,16707200
1355,Orange,1800,610562,11545700,5300,1927851,23621800
1355,Belchertown,89900,1626056,12327900,456000,7890952,60360800
1355,Petersham,100,137717,7045800,100,303044,16707200
1355,Pelham,100,137717,7045800,100,303044,16707200
1355,Shutesbury,100,137717,7045800,100,303044,16707200
1360,Erving,100,137717,7045800,100,303044,16707200
1360,Gill,100,137717,7045800,100,303044,16707200
1360,Bernardston,100,137717,7045800,100,303044,16707200
1360,Winchester,1800,610562,11545700,5300,1927851,23621800
1360,Hinsdale,1800,610562,11545700,5300,1927851,23621800
1360,Vernon,100,94458,3248100,100,260439,8847000
1360,Northfield,1800,610562,11545700,5300,1927851,23621800
1360,Warwick,100,137717,7045800,100,303044,16707200
1364,New Salem,100,137717,7045800,100,303044,16707200
1364,Wendell,100,137717,7045800,100,303044,16707200
1364,Athol,89900,1626056,12327900,456000,7890952,60360800
1364,Orange,1800,610562,11545700,5300,1927851,23621800
1364,Petersham,100,137717,7045800,100,303044,16707200
1364,Royalston,100,137717,7045800,100,303044,16707200
1364,Warwick,100,137717,7045800,100,303044,16707200
1366,Hardwick,1800,610562,11545700,5300,1927851,23621800
1366,Phillipston,100,137717,7045800,100,303044,16707200
1366,New Salem,100,137717,7045800,100,303044,16707200
1366,Athol,89900,1626056,12327900,456000,7890952,60360800
1366,Barre,1800,610562,11545700,5300,1927851,23621800
1366,Petersham,100,137717,7045800,100,303044,16707200
1367,Rowe,100,137717,7045800,100,303044,16707200
1367,Florida,100,137717,7045800,100,303044,16707200
1367,Heath,100,137717,7045800,100,303044,16707200
1367,Readsboro,100,94458,3248100,100,260439,8847000
1367,Whitingham,100,94458,3248100,100,260439,8847000
1367,Monroe,100,137717,7045800,100,303044,16707200
1367,Charlemont,100,137717,7045800,100,303044,16707200
1368,Phillipston,100,137717,7045800,100,303044,16707200
1368,Athol,89900,1626056,12327900,456000,7890952,60360800
1368,Orange,1800,610562,11545700,5300,1927851,23621800
1368,Templeton,1800,610562,11545700,5300,1927851,23621800
1368,Fitzwilliam,1800,610562,11545700,5300,1927851,23621800
1368,Richmond,100,137717,7045800,100,303044,16707200
1368,Winchendon,89900,1626056,12327900,456000,7890952,60360800
1368,Royalston,100,137717,7045800,100,303044,16707200
1368,Warwick,100,137717,7045800,100,303044,16707200
1370,Buckland,100,137717,7045800,100,303044,16707200
1370,Conway,100,137717,7045800,100,303044,16707200
1370,Shelburne,100,137717,7045800,100,303044,16707200
1370,Deerfield,1800,610562,11545700,5300,1927851,23621800
1370,Heath,100,137717,7045800,100,303044,16707200
1370,Greenfield Town,89900,1626056,12327900,456000,7890952,60360800
1370,Charlemont,100,137717,7045800,100,303044,16707200
1370,Colrain,100,137717,7045800,100,303044,16707200
1370,Ashfield,100,137717,7045800,100,303044,16707200
1373,Conway,100,137717,7045800,100,303044,16707200
1373,Deerfield,1800,610562,11545700,5300,1927851,23621800
1373,Whately,100,137717,7045800,100,303044,16707200
1373,Hatfield,1800,610562,11545700,5300,1927851,23621800
1373,Sunderland,1800,610562,11545700,5300,1927851,23621800
1373,Williamsburg,1800,610562,11545700,5300,1927851,23621800
1375,Hadley,1800,610562,11545700,5300,1927851,23621800
1375,Deerfield,1800,610562,11545700,5300,1927851,23621800
1375,Montague,1800,610562,11545700,5300,1927851,23621800
1375,Amherst,89900,1626056,12327900,456000,7890952,60360800
1375,Whately,100,137717,7045800,100,303044,16707200
1375,Hatfield,1800,610562,11545700,5300,1927851,23621800
1375,Sunderland,1800,610562,11545700,5300,1927851,23621800
1375,Leverett,100,137717,7045800,100,303044,16707200
1376,Gill,100,137717,7045800,100,303044,16707200
1376,Deerfield,1800,610562,11545700,5300,1927851,23621800
1376,Montague,1800,610562,11545700,5300,1927851,23621800
1376,Greenfield Town,89900,1626056,12327900,456000,7890952,60360800
1378,Erving,100,137717,7045800,100,303044,16707200
1378,Orange,1800,610562,11545700,5300,1927851,23621800
1378,Winchester,1800,610562,11545700,5300,1927851,23621800
1378,Richmond,100,137717,7045800,100,303044,16707200
1378,Northfield,1800,610562,11545700,5300,1927851,23621800
1378,Royalston,100,137717,7045800,100,303044,16707200
1378,Warwick,100,137717,7045800,100,303044,16707200
1379,Erving,100,137717,7045800,100,303044,16707200
1379,New Salem,100,137717,7045800,100,303044,16707200
1379,Wendell,100,137717,7045800,100,303044,16707200
1379,Montague,1800,610562,11545700,5300,1927851,23621800
1379,Orange,1800,610562,11545700,5300,1927851,23621800
1379,Shutesbury,100,137717,7045800,100,303044,16707200
1420,Ashburnham,1800,610562,11545700,5300,1927851,23621800
1420,Ashby,1800,610562,11545700,5300,1927851,23621800
1420,Lunenburg,89900,1626056,12327900,456000,7890952,60360800
1420,Westminster,1800,610562,11545700,5300,1927851,23621800
1420,Leominster,89900,1626056,12327900,456000,7890952,60360800
1420,Fitchburg,89900,1626056,12327900,456000,7890952,60360800
1430,Gardner,89900,1626056,12327900,456000,7890952,60360800
1430,Ashburnham,1800,610562,11545700,5300,1927851,23621800
1430,Ashby,1800,610562,11545700,5300,1927851,23621800
1430,New Ipswich,1800,610562,11545700,5300,1927851,23621800
1430,Rindge,1800,610562,11545700,5300,1927851,23621800
1430,Westminster,1800,610562,11545700,5300,1927851,23621800
1430,Winchendon,89900,1626056,12327900,456000,7890952,60360800
1431,Ashburnham,1800,610562,11545700,5300,1927851,23621800
1431,Ashby,1800,610562,11545700,5300,1927851,23621800
1431,New Ipswich,1800,610562,11545700,5300,1927851,23621800
1431,Lunenburg,89900,1626056,12327900,456000,7890952,60360800
1431,Mason,100,137717,7045800,100,303044,16707200
1431,Townsend,1800,610562,11545700,5300,1927851,23621800
1431,Fitchburg,89900,1626056,12327900,456000,7890952,60360800
1432,Groton,89900,1626056,12327900,456000,7890952,60360800
1432,Ayer,1800,610562,11545700,5300,1927851,23621800
1432,Harvard,1800,610562,11545700,5300,1927851,23621800
1432,Shirley,1800,610562,11545700,5300,1927851,23621800
1432,Littleton,1800,610562,11545700,5300,1927851,23621800
1434,Ayer,1800,610562,11545700,5300,1927851,23621800
1434,Harvard,1800,610562,11545700,5300,1927851,23621800
1434,Shirley,1800,610562,11545700,5300,1927851,23621800
1434,Lancaster,1800,610562,11545700,5300,1927851,23621800
1436,Phillipston,100,137717,7045800,100,303044,16707200
1436,Gardner,89900,1626056,12327900,456000,7890952,60360800
1436,Templeton,1800,610562,11545700,5300,1927851,23621800
1436,Winchendon,89900,1626056,12327900,456000,7890952,60360800
1440,Gardner,89900,1626056,12327900,456000,7890952,60360800
1440,Ashburnham,1800,610562,11545700,5300,1927851,23621800
1440,Templeton,1800,610562,11545700,5300,1927851,23621800
1440,Hubbardston,1800,610562,11545700,5300,1927851,23621800
1440,Westminster,1800,610562,11545700,5300,1927851,23621800
1440,Winchendon,89900,1626056,12327900,456000,7890952,60360800
1450,Groton,89900,1626056,12327900,456000,7890952,60360800
1450,Ayer,1800,610562,11545700,5300,1927851,23621800
1450,Dunstable,1800,610562,11545700,5300,1927851,23621800
1450,Townsend,1800,610562,11545700,5300,1927851,23621800
1450,Shirley,1800,610562,11545700,5300,1927851,23621800
1450,Pepperell,89900,1626056,12327900,456000,7890952,60360800
1450,Littleton,1800,610562,11545700,5300,1927851,23621800
1450,Tyngsborough,89900,1626056,12327900,456000,7890952,60360800
1450,Westford,89900,1626056,12327900,456000,7890952,60360800
1451,Ayer,1800,610562,11545700,5300,1927851,23621800
1451,Harvard,1800,610562,11545700,5300,1927851,23621800
1451,Bolton,1800,610562,11545700,5300,1927851,23621800
1451,Littleton,1800,610562,11545700,5300,1927851,23621800
1451,Stow,1800,610562,11545700,5300,1927851,23621800
1451,Lancaster,1800,610562,11545700,5300,1927851,23621800
1451,Boxborough,1800,610562,11545700,5300,1927851,23621800
1452,Phillipston,100,137717,7045800,100,303044,16707200
1452,Templeton,1800,610562,11545700,5300,1927851,23621800
1452,Barre,1800,610562,11545700,5300,1927851,23621800
1452,Hubbardston,1800,610562,11545700,5300,1927851,23621800
1452,Westminster,1800,610562,11545700,5300,1927851,23621800
1452,Princeton,1800,610562,11545700,5300,1927851,23621800
1452,Rutland,1800,610562,11545700,5300,1927851,23621800
1453,Lunenburg,89900,1626056,12327900,456000,7890952,60360800
1453,Westminster,1800,610562,11545700,5300,1927851,23621800
1453,Lancaster,1800,610562,11545700,5300,1927851,23621800
1453,Princeton,1800,610562,11545700,5300,1927851,23621800
1453,Leominster,89900,1626056,12327900,456000,7890952,60360800
1453,Sterling,1800,610562,11545700,5300,1927851,23621800
1453,Fitchburg,89900,1626056,12327900,456000,7890952,60360800
1460,Groton,89900,1626056,12327900,456000,7890952,60360800
1460,Acton,89900,1626056,12327900,456000,7890952,60360800
1460,Ayer,1800,610562,11545700,5300,1927851,23621800
1460,Harvard,1800,610562,11545700,5300,1927851,23621800
1460,Littleton,1800,610562,11545700,5300,1927851,23621800
1460,Boxborough,1800,610562,11545700,5300,1927851,23621800
1460,Westford,89900,1626056,12327900,456000,7890952,60360800
1462,Ashby,1800,610562,11545700,5300,1927851,23621800
