city,state,type,value,dataclass
Gambell,AK,r_total_pop,3450000.0,Normal
Gambell,AK,r_gas_1kdollars,60000.0,Normal
Gambell,AK,r_gas_lb_ghg,98306.0,Normal
Golovin,AK,r_housing_units,440000.0,Normal
Golovin,AK,r_total_pop,660000.0,Normal
Golovin,AK,r_gas_1kdollars,20000.0,Normal
Golovin,AK,r_gas_lb_ghg,31458.0,Normal
Goodnews Bay,AK,r_housing_units,640000.0,Normal
Goodnews Bay,AK,r_total_pop,1080000.0,Normal
Goodnews Bay,AK,r_gas_1kdollars,30000.0,Normal
Goodnews Bay,AK,r_gas_lb_ghg,45977.0,Normal
Grayling,AK,r_housing_units,300000.0,Normal
Grayling,AK,r_total_pop,825000.0,Normal
Grayling,AK,r_gas_1kdollars,20000.0,Normal
Grayling,AK,r_gas_lb_ghg,27585.0,Normal
Gustavus,AK,r_housing_units,2310000.0,Normal
Gustavus,AK,r_total_pop,2360000.0,Normal
Gustavus,AK,r_gas_1kdollars,130000.0,Normal
Gustavus,AK,r_gas_lb_ghg,211919.0,Normal
Holy Cross,AK,r_housing_units,410000.0,Normal
Holy Cross,AK,r_total_pop,1080000.0,Normal
Holy Cross,AK,r_gas_1kdollars,20000.0,Normal
Holy Cross,AK,r_gas_lb_ghg,37656.0,Normal
Homer,AK,r_housing_units,21070000.0,Normal
Homer,AK,r_total_pop,27090000.0,Normal
Homer,AK,r_gas_1kdollars,8210000.0,Normal
Homer,AK,r_gas_lb_ghg,9949193.0,Normal
Hoonah,AK,r_housing_units,1890000.0,Normal
Hoonah,AK,r_total_pop,3870000.0,Normal
Hoonah,AK,r_gas_1kdollars,110000.0,Normal
Hoonah,AK,r_gas_lb_ghg,173983.0,Normal
Hooper Bay,AK,r_housing_units,2250000.0,Normal
Hooper Bay,AK,r_total_pop,5570000.0,Normal
Hooper Bay,AK,r_gas_1kdollars,0.0,Normal
Hooper Bay,AK,r_gas_lb_ghg,0.0,Normal
Hughes,AK,r_housing_units,260000.0,Normal
Hughes,AK,r_total_pop,415000.0,Normal
Hughes,AK,r_gas_1kdollars,0.0,Normal
Hughes,AK,r_gas_lb_ghg,0.0,Normal
Huslia,AK,r_housing_units,670000.0,Normal
Huslia,AK,r_total_pop,2175000.0,Normal
Huslia,AK,r_gas_1kdollars,0.0,Normal
Huslia,AK,r_gas_lb_ghg,0.0,Normal
Hydaburg,AK,r_housing_units,990000.0,Normal
Hydaburg,AK,r_total_pop,1455000.0,Normal
Hydaburg,AK,r_gas_1kdollars,50000.0,Normal
Hydaburg,AK,r_gas_lb_ghg,76445.0,Normal
Juneau,AK,r_housing_units,121380000.0,Normal
Juneau,AK,r_total_pop,162620000.0,Normal
Juneau,AK,r_gas_1kdollars,4150000.0,Normal
Juneau,AK,r_gas_lb_ghg,6535265.0,Normal
Kachemak,AK,r_housing_units,2090000.0,Normal
Kachemak,AK,r_total_pop,2685000.0,Normal
Kachemak,AK,r_gas_1kdollars,570000.0,Normal
Kachemak,AK,r_gas_lb_ghg,693739.0,Normal
Kake,AK,r_housing_units,1800000.0,Normal
Kake,AK,r_total_pop,3135000.0,Normal
Kake,AK,r_gas_1kdollars,70000.0,Normal
Kake,AK,r_gas_lb_ghg,115474.0,Normal
Kaktovik,AK,r_housing_units,600000.0,Normal
Kaktovik,AK,r_total_pop,830000.0,Normal
Kaktovik,AK,r_gas_1kdollars,40000.0,Normal
Kaktovik,AK,r_gas_lb_ghg,70754.0,Normal
Kaltag,AK,r_housing_units,560000.0,Normal
Kaltag,AK,r_total_pop,760000.0,Normal
Kaltag,AK,r_gas_1kdollars,0.0,Normal
Kaltag,AK,r_gas_lb_ghg,0.0,Normal
Kasaan,AK,r_housing_units,310000.0,Normal
Kasaan,AK,r_total_pop,465000.0,Normal
Kasaan,AK,r_gas_1kdollars,20000.0,Normal
