city,state,type,value,dataclass
Addieville,IL,c_elec_lb_ghg,1002571.0,Normal
Addis,LA,c_elec_score,2203280.1380000003,Normal
Addis,LA,c_num_establishments,2700000.0,Normal
Addis,LA,c_elec_1kdollars,1530000.0,Normal
Addis,LA,c_elec_lb_ghg,2294412.0,Normal
Addison,IL,c_elec_score,3110960.0,Normal
Addison,IL,c_num_establishments,4200000.0,Normal
Addison,IL,c_elec_1kdollars,4170000.0,Normal
Addison,IL,c_elec_lb_ghg,6139039.0,Normal
Addison,MD,c_elec_score,2409751.406,Normal
Addison,MD,c_num_establishments,1900000.0,Normal
Addison,MD,c_elec_1kdollars,1070000.0,Normal
Addison,MD,c_elec_lb_ghg,2060859.0,Normal
Addison,ME,c_elec_score,3255425.108,Normal
Addison,ME,c_num_establishments,1200000.0,Normal
Addison,ME,c_elec_1kdollars,3400000.0,Normal
Addison,ME,c_elec_lb_ghg,2932405.0,Normal
Addison,MI,c_elec_score,198864.5699,Normal
Addison,MI,c_num_establishments,3800000.0,Normal
Addison,MI,c_elec_1kdollars,3240000.0,Normal
Addison,MI,c_elec_lb_ghg,3577666.0,Normal
Addison,NY,c_elec_score,5285599.005,Normal
Addison,NY,c_num_establishments,6000000.0,Normal
Addison,NY,c_elec_1kdollars,4600000.0,Normal
Addison,NY,c_elec_lb_ghg,7779760.0,Normal
Addison,PA,c_elec_score,1705353.7809999997,Normal
Addison,PA,c_num_establishments,2400000.0,Normal
Addison,PA,c_elec_1kdollars,1380000.0,Normal
Addison,PA,c_elec_lb_ghg,2650471.0,Normal
Addison,VT,c_elec_score,6673822.905,Normal
Addison,VT,c_num_establishments,3200000.0,Normal
Addison,VT,c_elec_1kdollars,2510000.0,Normal
Addison,VT,c_elec_lb_ghg,1901758.0,Normal
Addyston,KY,c_elec_score,332153.44685,Normal
Addyston,KY,c_num_establishments,1100000.0,Normal
Addyston,KY,c_elec_1kdollars,1170000.0,Normal
Addyston,KY,c_elec_lb_ghg,2289870.0,Normal
Addyston,OH,c_elec_score,996460.3404999999,Normal
Addyston,OH,c_num_establishments,1100000.0,Normal
Addyston,OH,c_elec_1kdollars,1170000.0,Normal
Addyston,OH,c_elec_lb_ghg,2289870.0,Normal
Adel,IA,c_elec_score,5408131.52,Normal
Adel,IA,c_num_establishments,10100000.0,Normal
Adel,IA,c_elec_1kdollars,7670000.0,Normal
Adel,IA,c_elec_lb_ghg,9092621.0,Normal
Adelanto,CA,c_elec_score,21451154.655,High
Adelanto,CA,c_num_establishments,10900000.0,High
Adelanto,CA,c_elec_1kdollars,13190000.0,High
Adelanto,CA,c_elec_lb_ghg,13723503.0,High
Adell,WI,c_elec_score,688807.8305,Normal
Adell,WI,c_num_establishments,1100000.0,Normal
Adell,WI,c_elec_1kdollars,770000.0,Normal
Adell,WI,c_elec_lb_ghg,1138385.0,Normal
Adena,OH,c_elec_score,1274477.3315,Normal
Adena,OH,c_num_establishments,1400000.0,Normal
Adena,OH,c_elec_1kdollars,940000.0,Normal
Adena,OH,c_elec_lb_ghg,1581341.0,Normal
Admire,KS,c_elec_score,18012.40323,Normal
Admire,KS,c_num_establishments,200000.0,Normal
